代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150299.SZ,华安中证银行A,2015-06-18,--,0.902,0.902,0.902,0.902,320900,289451.8,--,--,0.902,0.3525,1.0017,1.0017,
150299.SZ,华安中证银行A,2015-06-19,0.902,0.89,0.898,0.886,0.889,23317380,20766288.1,-0.013,-1.4412,0.8906,25.612,1.0019,1.0019,
150299.SZ,华安中证银行A,2015-06-23,0.889,0.893,0.893,0.883,0.887,20577458,18239372.1,-0.002,-0.225,0.8864,22.6056,1.0026,1.0026,
150299.SZ,华安中证银行A,2015-06-24,0.887,0.884,0.897,0.881,0.897,55569830,49205898.8,0.01,1.1274,0.8855,41.1359,1.0027,1.0027,
150299.SZ,华安中证银行A,2015-06-25,0.897,0.891,0.902,0.885,0.901,40648643,36431084.6,0.004,0.4459,0.8962,24.0916,1.0029,1.0029,
150299.SZ,华安中证银行A,2015-06-26,0.901,0.9,0.915,0.898,0.913,40668983,36877106.2,0.012,1.3319,0.9068,18.6925,1.0031,1.0031,
150299.SZ,华安中证银行A,2015-06-29,0.913,0.9,0.986,0.89,0.895,51579663,46284354.5,-0.018,-1.9715,0.8973,19.2002,1.0036,1.0036,
150299.SZ,华安中证银行A,2015-06-30,0.895,0.895,0.895,0.88,0.89,27632479,24571963.7,-0.005,-0.5587,0.8892,9.7792,1.0038,1.0038,
150299.SZ,华安中证银行A,2015-07-01,0.89,0.888,0.889,0.875,0.886,18936226,16656503.3,-0.004,-0.4494,0.8796,6.8718,1.0039,1.0039,
150299.SZ,华安中证银行A,2015-07-02,0.886,0.881,0.891,0.88,0.883,15250108,13453255.8,-0.003,-0.3386,0.8822,5.5752,1.0041,1.0041,
150299.SZ,华安中证银行A,2015-07-03,0.883,0.88,0.888,0.877,0.877,4646328,4091042,-0.006,-0.6795,0.8805,1.7658,1.0043,1.0043,
150299.SZ,华安中证银行A,2015-07-06,0.877,0.888,0.915,0.872,0.9,15047518,13458612,0.023,2.6226,0.8944,5.6636,1.0048,1.0048,
150299.SZ,华安中证银行A,2015-07-07,0.9,0.891,0.92,0.883,0.916,11654276,10565955.5,0.016,1.7778,0.9066,5.0083,1.005,1.005,
150299.SZ,华安中证银行A,2015-07-08,0.916,0.915,0.916,0.872,0.903,19510132,17572905.2,-0.013,-1.4192,0.9007,8.4404,1.0051,1.0051,
150299.SZ,华安中证银行A,2015-07-09,0.903,0.86,0.938,0.86,0.917,5869060,5372042.1,0.014,1.5504,0.9153,2.5632,1.0053,1.0053,
150299.SZ,华安中证银行A,2015-07-10,0.917,0.912,0.939,0.891,0.932,16781377,15505134.2,0.015,1.6358,0.9239,7.4558,1.0055,1.0055,
150299.SZ,华安中证银行A,2015-07-13,0.932,0.901,0.94,0.901,0.911,12203838,11266008.6,-0.021,-2.2532,0.9232,5.7472,1.006,1.006,
150299.SZ,华安中证银行A,2015-07-14,0.911,0.91,0.916,0.895,0.916,10909480,9938680.2,0.005,0.5488,0.911,5.1974,1.0062,1.0062,
150299.SZ,华安中证银行A,2015-07-15,0.916,0.914,0.945,0.914,0.944,33059639,30914581.3,0.028,3.0568,0.9351,15.8188,1.0063,1.0063,
