代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502049.SH,易方达上证50A,2015-04-27,--,0.901,0.901,0.901,0.901,15069800,13577890,--,--,0.901,2.6309,1.0018,1.0018,
502049.SH,易方达上证50A,2015-04-28,0.901,0.854,0.879,0.847,0.851,171417748,146090976,-0.05,-5.5494,0.8523,30.1515,1.002,1.002,
502049.SH,易方达上证50A,2015-04-29,0.851,0.849,0.852,0.844,0.85,102878230,87167785,-0.001,-0.1175,0.8473,15.2912,1.0021,1.0021,
502049.SH,易方达上证50A,2015-04-30,0.85,0.847,0.85,0.845,0.846,53965897,45725722,-0.004,-0.4706,0.8473,7.3812,1.0023,1.0023,
502049.SH,易方达上证50A,2015-05-04,0.846,0.847,0.848,0.842,0.844,36820903,31085736,-0.002,-0.2364,0.8442,5.0568,1.0029,1.0029,
502049.SH,易方达上证50A,2015-05-05,0.844,0.843,0.845,0.832,0.838,62473040,52454312,-0.006,-0.7109,0.8396,8.5975,1.003,1.003,
502049.SH,易方达上证50A,2015-05-06,0.838,0.836,0.842,0.835,0.837,44781406,37575747,-0.001,-0.1193,0.8391,6.1824,1.0032,1.0032,
502049.SH,易方达上证50A,2015-05-07,0.837,0.835,0.838,0.825,0.831,55943183,46714411,-0.006,-0.7168,0.835,7.63,1.0033,1.0033,
502049.SH,易方达上证50A,2015-05-08,0.831,0.834,0.835,0.829,0.835,71790893,59800098,0.004,0.4813,0.833,9.2637,1.0035,1.0035,
502049.SH,易方达上证50A,2015-05-11,0.835,0.833,0.839,0.831,0.836,39499652,32977001,0.001,0.1198,0.8349,5.0882,1.0039,1.0039,
502049.SH,易方达上证50A,2015-05-12,0.836,0.835,0.841,0.835,0.841,41504436,34767953,0.005,0.5981,0.8377,5.4497,1.0041,1.0041,
502049.SH,易方达上证50A,2015-05-13,0.841,0.839,0.842,0.838,0.84,36418844,30608656,-0.001,-0.1189,0.8405,4.8524,1.0042,1.0042,
502049.SH,易方达上证50A,2015-05-14,0.84,0.839,0.848,0.837,0.845,34249346,28849631,0.005,0.5952,0.8423,4.6212,1.0044,1.0044,
502049.SH,易方达上证50A,2015-05-15,0.845,0.845,0.852,0.843,0.849,41755737,35419711,0.004,0.4734,0.8483,5.6288,1.0045,1.0045,
502049.SH,易方达上证50A,2015-05-18,0.849,0.847,0.85,0.843,0.844,51030305,43164094,-0.005,-0.5889,0.8459,6.8738,1.005,1.005,
502049.SH,易方达上证50A,2015-05-19,0.844,0.843,0.849,0.84,0.842,46941187,39534999,-0.002,-0.237,0.8422,6.2721,1.0051,1.0051,
502049.SH,易方达上证50A,2015-05-20,0.842,0.842,0.847,0.839,0.843,39070346,32958490,0.001,0.1188,0.8436,5.235,1.0053,1.0053,
502049.SH,易方达上证50A,2015-05-21,0.843,0.842,0.847,0.839,0.847,22724151,19175815,0.004,0.4745,0.8439,3.094,1.0054,1.0054,
502049.SH,易方达上证50A,2015-05-22,0.847,0.846,0.849,0.842,0.843,55402877,46830987,-0.004,-0.4723,0.8453,7.4539,1.0056,1.0056,
502049.SH,易方达上证50A,2015-05-25,0.843,0.842,0.842,0.836,0.837,91327707,76550231,-0.006,-0.7117,0.8382,11.8244,1.006,1.006,
502049.SH,易方达上证50A,2015-05-26,0.837,0.837,0.837,0.828,0.829,64329442,53476604,-0.008,-0.9558,0.8313,8.2518,1.0062,1.0062,
502049.SH,易方达上证50A,2015-05-27,0.829,0.828,0.828,0.813,0.814,62612278,51337765,-0.015,-1.8094,0.8199,7.8452,1.0063,1.0063,
502049.SH,易方达上证50A,2015-05-28,0.814,0.813,0.818,0.809,0.809,81482491,66202568,-0.005,-0.6143,0.8125,9.7235,1.0065,1.0065,
502049.SH,易方达上证50A,2015-05-29,0.809,0.809,0.81,0.8,0.803,40481172,32542212,-0.006,-0.7417,0.8039,4.7996,1.0066,1.0066,
502049.SH,易方达上证50A,2015-06-01,0.803,0.8,0.804,0.795,0.797,31706688,25347713,-0.006,-0.7472,0.7994,3.7747,1.0071,1.0071,
502049.SH,易方达上证50A,2015-06-02,0.797,0.8,0.802,0.794,0.798,43611463,34853206,0.001,0.1255,0.7992,5.1893,1.0072,1.0072,
502049.SH,易方达上证50A,2015-06-03,0.798,0.798,0.807,0.798,0.802,47170777,37849203,0.004,0.5013,0.8024,5.6483,1.0074,1.0074,
502049.SH,易方达上证50A,2015-06-04,0.802,0.803,0.812,0.799,0.801,80765544,65100628,-0.001,-0.1247,0.806,9.5536,1.0075,1.0075,
502049.SH,易方达上证50A,2015-06-05,0.801,0.803,0.805,0.8,0.803,78947947,63326271,0.002,0.2497,0.8021,9.3209,1.0077,1.0077,
502049.SH,易方达上证50A,2015-06-08,0.803,0.802,0.802,0.781,0.792,129945454,102968830,-0.011,-1.3699,0.7924,14.81,1.0081,1.0081,
502049.SH,易方达上证50A,2015-06-09,0.792,0.791,0.791,0.781,0.784,83092805,65207736,-0.008,-1.0101,0.7848,9.2219,1.0083,1.0083,
