代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150094.SZ,泰信基本面400A,2012-09-21,--,0.912,0.914,0.903,0.906,6216421,5631334.2,--,--,0.9059,51.8123,1.003,1.003,
150094.SZ,泰信基本面400A,2012-09-24,0.906,0.903,0.909,0.903,0.908,3468039,3144430.2,0.002,0.2208,0.9067,29.3331,1.003,1.003,
150094.SZ,泰信基本面400A,2012-09-25,0.908,0.907,0.945,0.907,0.91,243703,221367.5,0.002,0.2203,0.9083,4.2242,1.004,1.004,
150094.SZ,泰信基本面400A,2012-09-26,0.91,0.919,0.94,0.909,0.93,368902,344019.9,0.02,2.1978,0.9326,11.1837,1.004,1.004,
150094.SZ,泰信基本面400A,2012-09-27,0.93,0.919,0.94,0.915,0.939,103496,95295.2,0.009,0.9677,0.9208,1.9725,1.004,1.004,
150094.SZ,泰信基本面400A,2012-09-28,0.939,0.936,0.937,0.925,0.933,2692380,2502020.7,-0.006,-0.639,0.9293,65.9486,1.004,1.004,
150094.SZ,泰信基本面400A,2012-10-08,0.933,0.934,0.934,0.928,0.933,84303,78566.2,0,0,0.932,2.088,1.006,1.006,
150094.SZ,泰信基本面400A,2012-10-09,0.933,0.93,0.937,0.929,0.937,46201,43165.7,0.004,0.4287,0.9343,3.1209,1.006,1.006,
150094.SZ,泰信基本面400A,2012-10-10,0.937,0.998,0.998,0.998,0.998,100,99.8,0.061,6.5101,0.998,0.0081,1.006,1.006,
150094.SZ,泰信基本面400A,2012-10-11,0.998,0.945,0.945,0.93,0.93,101,95.4,-0.068,-6.8136,0.9446,0.0099,1.006,1.006,
150094.SZ,泰信基本面400A,2012-10-12,0.93,0.948,0.999,0.948,0.998,3200,3130.4,0.068,7.3118,0.9783,0.3128,1.007,1.007,
150094.SZ,泰信基本面400A,2012-10-15,0.998,1.029,1.029,1.019,1.019,1600,1635.4,0.021,2.1042,1.0221,0.1564,1.007,1.007,
150094.SZ,泰信基本面400A,2012-10-16,1.019,0.936,1.009,0.936,1.009,1900,1851.4,-0.01,-0.9814,0.9744,0.1857,1.007,1.007,
150094.SZ,泰信基本面400A,2012-10-17,1.009,1.01,1.01,0.938,0.969,10001,9451,-0.04,-3.9643,0.945,0.9777,1.008,1.008,
150094.SZ,泰信基本面400A,2012-10-18,0.969,0.946,0.959,0.942,0.943,63101,59579,-0.026,-2.6832,0.9442,6.1685,1.008,1.008,
150094.SZ,泰信基本面400A,2012-10-19,0.943,0.92,0.954,0.92,0.938,21902,20591.6,-0.005,-0.5302,0.9402,2.141,1.008,1.008,
150094.SZ,泰信基本面400A,2012-10-22,0.938,0.935,0.948,0.935,0.948,47297,44579.8,0.01,1.0661,0.9426,4.6258,1.009,1.009,
150094.SZ,泰信基本面400A,2012-10-23,0.948,0.948,0.948,0.948,0.948,--,--,0,0,--,--,1.009,1.009,
150094.SZ,泰信基本面400A,2012-10-24,0.948,0.943,0.943,0.941,0.941,5396,5086.6,-0.007,-0.7384,0.9427,0.5485,1.009,1.009,
150094.SZ,泰信基本面400A,2012-10-25,0.941,0.941,0.941,0.941,0.941,--,--,0,0,--,--,1.009,1.009,
150094.SZ,泰信基本面400A,2012-10-26,0.941,0.948,0.948,0.94,0.944,53702,50653.9,0.003,0.3188,0.9432,5.4583,1.009,1.009,
150094.SZ,泰信基本面400A,2012-10-29,0.944,0.948,0.948,0.944,0.944,6600,6254.8,0,0,0.9477,0.6708,1.01,1.01,
150094.SZ,泰信基本面400A,2012-10-30,0.944,0.944,0.95,0.943,0.95,7100,6723.2,0.006,0.6356,0.9469,0.7389,1.01,1.01,
150094.SZ,泰信基本面400A,2012-10-31,0.95,0.941,0.941,0.941,0.941,200,188.2,-0.009,-0.9474,0.941,0.0208,1.01,1.01,
150094.SZ,泰信基本面400A,2012-11-01,0.941,0.95,0.95,0.95,0.95,7500,7125,0.009,0.9564,0.95,0.7821,1.01,1.01,
150094.SZ,泰信基本面400A,2012-11-02,0.95,0.95,0.95,0.95,0.95,--,--,0,0,--,--,1.011,1.011,
150094.SZ,泰信基本面400A,2012-11-05,0.95,0.948,0.948,0.948,0.948,200,189.6,-0.002,-0.2105,0.948,0.021,1.011,1.011,
150094.SZ,泰信基本面400A,2012-11-06,0.948,0.948,0.948,0.948,0.948,--,--,0,0,--,--,1.011,1.011,
150094.SZ,泰信基本面400A,2012-11-07,0.948,0.948,0.948,0.948,0.948,--,--,0,0,--,--,1.012,1.012,
150094.SZ,泰信基本面400A,2012-11-08,0.948,0.948,0.948,0.948,0.948,--,--,0,0,--,--,1.012,1.012,
150094.SZ,泰信基本面400A,2012-11-09,0.948,0.948,0.96,0.948,0.96,58001,55395,0.012,1.2658,0.9551,6.096,1.012,1.012,
150094.SZ,泰信基本面400A,2012-11-12,0.96,0.96,0.96,0.96,0.96,--,--,0,0,--,--,1.012,1.012,
150094.SZ,泰信基本面400A,2012-11-13,0.96,0.96,0.96,0.96,0.96,--,--,0,0,--,--,1.013,1.013,
150094.SZ,泰信基本面400A,2012-11-14,0.96,0.96,0.96,0.96,0.96,--,--,0,0,--,--,1.013,1.013,
150094.SZ,泰信基本面400A,2012-11-15,0.96,0.957,0.958,0.957,0.957,3100,2966.8,-0.003,-0.3125,0.957,0.3347,1.013,1.013,
150094.SZ,泰信基本面400A,2012-11-16,0.957,1.019,1.019,0.958,0.958,9296,8911.7,0.001,0.1045,0.9587,1.0036,1.013,1.013,
150094.SZ,泰信基本面400A,2012-11-19,0.958,0.942,0.942,0.942,0.942,200,188.4,-0.016,-1.6701,0.942,0.0216,1.014,1.014,
150094.SZ,泰信基本面400A,2012-11-20,0.942,1,1,1,1,600,600,0.058,6.1571,1,0.0648,1.014,1.014,
150094.SZ,泰信基本面400A,2012-11-21,1,1,1,0.945,0.945,2300,2294.5,-0.055,-5.5,0.9976,0.2483,1.014,1.014,
150094.SZ,泰信基本面400A,2012-11-22,0.945,0.941,0.999,0.851,0.966,12996,11515.7,0.021,2.2222,0.8861,1.4031,1.014,1.014,
150094.SZ,泰信基本面400A,2012-11-23,0.966,0.999,0.999,0.95,0.965,38101,36688.2,-0.001,-0.1035,0.9629,4.1134,1.015,1.015,
150094.SZ,泰信基本面400A,2012-11-26,0.965,0.946,1,0.946,0.956,43197,41309.6,-0.009,-0.9326,0.9563,4.6706,1.015,1.015,
150094.SZ,泰信基本面400A,2012-11-27,0.956,0.989,1.052,0.953,0.953,26296,26508.7,-0.003,-0.3138,1.0081,2.8784,1.015,1.015,
150094.SZ,泰信基本面400A,2012-11-28,0.953,0.951,0.952,0.951,0.952,25900,24641,-0.001,-0.1049,0.9514,2.8827,1.015,1.015,
150094.SZ,泰信基本面400A,2012-11-29,0.952,0.96,0.96,0.959,0.959,18500,17751.5,0.007,0.7353,0.9595,2.0623,1.016,1.016,
150094.SZ,泰信基本面400A,2012-11-30,0.959,0.959,0.959,0.959,0.959,--,--,0,0,--,--,1.016,1.016,
150094.SZ,泰信基本面400A,2012-12-03,0.959,0.96,0.964,0.96,0.964,10403,9996.5,0.005,0.5214,0.9609,1.1994,1.016,1.016,
150094.SZ,泰信基本面400A,2012-12-04,0.964,0.964,0.964,0.964,0.964,--,--,0,0,--,--,1.017,1.017,
150094.SZ,泰信基本面400A,2012-12-05,0.964,0.964,0.964,0.964,0.964,--,--,0,0,--,--,1.017,1.017,
150094.SZ,泰信基本面400A,2012-12-06,0.964,0.964,0.964,0.964,0.964,--,--,0,0,--,--,1.017,1.017,
150094.SZ,泰信基本面400A,2012-12-07,0.964,0.964,0.964,0.964,0.964,--,--,0,0,--,--,1.017,1.017,
150094.SZ,泰信基本面400A,2012-12-10,0.964,0.988,1.019,0.958,0.958,39402,39297.6,-0.006,-0.6224,0.9974,4.6124,1.018,1.018,
150094.SZ,泰信基本面400A,2012-12-11,0.958,0.93,0.941,0.921,0.941,29400,27288,-0.017,-1.7745,0.9282,3.4416,1.018,1.018,
150094.SZ,泰信基本面400A,2012-12-12,0.941,0.941,0.941,0.941,0.941,--,--,0,0,--,--,1.018,1.018,
150094.SZ,泰信基本面400A,2012-12-13,0.941,0.941,0.941,0.941,0.941,--,--,0,0,--,--,1.018,1.018,
150094.SZ,泰信基本面400A,2012-12-14,0.941,0.942,0.942,0.942,0.942,96,90.4,0.001,0.1063,0.9417,0.0112,1.018,1.018,
150094.SZ,泰信基本面400A,2012-12-17,0.942,0.942,0.942,0.942,0.942,--,--,0,0,--,--,1.019,1.019,
150094.SZ,泰信基本面400A,2012-12-18,0.942,0.996,0.998,0.996,0.997,7600,7574.4,0.055,5.8386,0.9966,0.1298,1.019,1.019,
150094.SZ,泰信基本面400A,2012-12-19,0.997,0.943,0.995,0.943,0.968,14800,14330.8,-0.029,-2.9087,0.9683,0.2528,1.019,1.019,
150094.SZ,泰信基本面400A,2012-12-20,0.968,0.99,1.064,0.956,1,42500,42912.6,0.032,3.3058,1.0097,0.726,1.02,1.02,
150094.SZ,泰信基本面400A,2012-12-21,1,1.1,1.1,0.969,0.98,31200,31306.9,-0.02,-2,1.0034,0.5329,1.02,1.02,
150094.SZ,泰信基本面400A,2012-12-24,0.98,1.037,1.038,0.971,0.977,28302,28731.5,-0.003,-0.3061,1.0152,0.4834,1.02,1.02,
150094.SZ,泰信基本面400A,2012-12-25,0.977,0.988,0.988,0.975,0.987,84972,83639.6,0.01,1.0235,0.9843,1.4515,1.021,1.021,
150094.SZ,泰信基本面400A,2012-12-26,0.987,0.995,0.995,0.984,0.992,174404,172784.2,0.005,0.5066,0.9907,2.5648,1.021,1.021,
150094.SZ,泰信基本面400A,2012-12-27,0.992,0.995,1,0.98,0.985,472202,464878.3,-0.007,-0.7056,0.9845,7.2482,1.021,1.021,
150094.SZ,泰信基本面400A,2012-12-28,0.985,0.995,0.995,0.989,0.989,76900,76134.1,0.004,0.4061,0.99,1.2132,1.021,1.021,
150094.SZ,泰信基本面400A,2012-12-31,0.989,0.988,1.05,0.988,1.05,13302,13278.8,0.061,6.1678,0.9983,0.2172,1.022,1.022,
150094.SZ,泰信基本面400A,2013-01-04,1.05,0.97,1.011,0.97,1.011,8202,8286,-0.039,-3.7143,1.0102,0.1375,1.001,1.022,
150094.SZ,泰信基本面400A,2013-01-07,1.011,1.011,1.011,1.011,1.011,--,--,0,0,--,--,1.001,1.022,
150094.SZ,泰信基本面400A,2013-01-08,1.011,0.975,1.019,0.975,0.986,10906,11113.1,-0.025,-1.4985,1.019,0.1828,1.001,1.022,
150094.SZ,泰信基本面400A,2013-01-09,0.986,0.971,1.05,0.971,1,359705,361417.7,0.014,1.4199,1.0048,6.0431,1.002,1.023,
150094.SZ,泰信基本面400A,2013-01-10,1,0.952,1.02,0.952,1.013,1866732,1890465.7,0.013,1.3,1.0127,31.2491,1.002,1.023,
150094.SZ,泰信基本面400A,2013-01-11,1.013,1.024,1.024,0.989,0.989,531801,539695.6,-0.024,-2.3692,1.0148,9.3104,1.002,1.023,
150094.SZ,泰信基本面400A,2013-01-14,0.989,0.988,1.019,0.988,1.016,282101,286224,0.027,2.73,1.0146,7.0042,1.002,1.023,
150094.SZ,泰信基本面400A,2013-01-15,1.016,1.015,1.016,1.012,1.014,1137003,1153653.2,-0.002,-0.1969,1.0146,33.4381,1.003,1.024,
150094.SZ,泰信基本面400A,2013-01-16,1.014,0.95,1.029,0.95,1.012,2501,2554.9,-0.002,-0.1972,1.0216,0.0797,1.003,1.024,
150094.SZ,泰信基本面400A,2013-01-17,1.012,1.01,1.011,1,1,104100,105021.3,-0.012,-1.1858,1.0089,1.4072,1.003,1.024,
150094.SZ,泰信基本面400A,2013-01-18,1,1.006,1.006,1.005,1.005,33600,33771,0.005,0.5,1.0051,0.4567,1.003,1.024,
150094.SZ,泰信基本面400A,2013-01-21,1.005,1.007,1.01,1.002,1.007,164900,165892.1,0.002,0.199,1.006,2.2925,1.004,1.025,
150094.SZ,泰信基本面400A,2013-01-22,1.007,1.005,1.005,1.003,1.003,43300,43463.8,-0.004,-0.3972,1.0038,0.6148,1.004,1.025,
