代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502001.SH,西部利得中证500A,2015-04-27,--,1,1,0.905,0.906,21740197,20014598,--,--,0.9206,21.6668,1.002,1.002,
502001.SH,西部利得中证500A,2015-04-28,0.906,0.912,0.92,0.906,0.913,11957884,10910122,0.007,0.7726,0.9124,17.1213,1.002,1.002,
502001.SH,西部利得中证500A,2015-04-29,0.913,0.913,0.928,0.91,0.917,12320988,11269855,0.004,0.4381,0.9147,17.6938,1.002,1.002,
502001.SH,西部利得中证500A,2015-04-30,0.917,0.916,0.919,0.912,0.915,8101129,7410540,-0.002,-0.2181,0.9148,29.4595,1.002,1.002,
502001.SH,西部利得中证500A,2015-05-04,0.915,0.915,0.917,0.913,0.915,4174590,3819982,0,0,0.9151,10.7885,1.003,1.003,
502001.SH,西部利得中证500A,2015-05-05,0.915,0.914,0.915,0.911,0.912,2833355,2589583,-0.003,-0.3279,0.914,7.919,1.003,1.003,
502001.SH,西部利得中证500A,2015-05-06,0.912,0.908,0.91,0.904,0.904,1657000,1501293,-0.008,-0.8772,0.906,4.5125,1.003,1.003,
502001.SH,西部利得中证500A,2015-05-07,0.904,0.901,0.916,0.901,0.902,3958619,3584955,-0.002,-0.2212,0.9056,10.2683,1.004,1.004,
502001.SH,西部利得中证500A,2015-05-08,0.902,0.905,0.929,0.901,0.922,2786500,2536303,0.02,2.2173,0.9102,7.3823,1.004,1.004,
502001.SH,西部利得中证500A,2015-05-11,0.922,0.92,0.933,0.908,0.92,2732100,2526365,-0.002,-0.2169,0.9247,11.4967,1.004,1.004,
502001.SH,西部利得中证500A,2015-05-12,0.92,0.92,0.93,0.912,0.925,2594973,2398020,0.005,0.5435,0.9241,10.9549,1.004,1.004,
502001.SH,西部利得中证500A,2015-05-13,0.925,0.918,0.944,0.915,0.93,1460900,1360532,0.005,0.5405,0.9313,6.3146,1.005,1.005,
502001.SH,西部利得中证500A,2015-05-14,0.93,0.939,0.94,0.925,0.94,1301450,1219843,0.01,1.0753,0.9373,5.8223,1.005,1.005,
502001.SH,西部利得中证500A,2015-05-15,0.94,0.94,0.961,0.927,0.951,962773,905540,0.011,1.1702,0.9406,4.4421,1.005,1.005,
502001.SH,西部利得中证500A,2015-05-18,0.951,0.941,0.969,0.937,0.969,1756100,1684793,0.018,1.8927,0.9594,8.7225,1.005,1.005,
502001.SH,西部利得中证500A,2015-05-19,0.969,0.969,1,0.967,0.997,949800,934293,0.028,2.8896,0.9837,4.8219,1.006,1.006,
502001.SH,西部利得中证500A,2015-05-20,0.997,0.997,1,0.963,0.999,951050,946980,0.002,0.2006,0.9957,4.9962,1.006,1.006,
502001.SH,西部利得中证500A,2015-05-21,0.999,0.991,1.012,0.991,1.012,1890023,1894657,0.013,1.3013,1.0025,10.4146,1.006,1.006,
502001.SH,西部利得中证500A,2015-05-22,1.012,1.015,1.015,1.005,1.01,669150,676436,-0.002,-0.1976,1.0109,3.6957,1.006,1.006,
502001.SH,西部利得中证500A,2015-05-25,1.01,1.005,1.01,0.955,1.004,782805,775799,-0.006,-0.5941,0.9911,4.2278,1.007,1.007,
502001.SH,西部利得中证500A,2015-05-26,1.004,1.004,1.004,0.975,0.975,2202990,2174906,-0.029,-2.8884,0.9873,12.1027,1.007,1.007,
502001.SH,西部利得中证500A,2015-05-27,0.975,0.975,0.989,0.955,0.955,786150,760239,-0.02,-2.0513,0.967,4.3196,1.007,1.007,
502001.SH,西部利得中证500A,2015-05-28,0.955,0.953,0.966,0.93,0.958,1083300,1026176,0.003,0.3141,0.9473,6.1003,1.007,1.007,
502001.SH,西部利得中证500A,2015-05-29,0.958,0.96,0.96,0.913,0.93,878350,817300,-0.028,-2.9228,0.9305,4.9694,1.007,1.007,
502001.SH,西部利得中证500A,2015-06-01,0.93,0.91,0.95,0.91,0.95,695600,646001,0.02,2.1505,0.9287,3.9591,1.008,1.008,
502001.SH,西部利得中证500A,2015-06-02,0.95,0.95,0.99,0.935,0.982,849723,815901,0.032,3.3684,0.9602,4.9061,1.008,1.008,
502001.SH,西部利得中证500A,2015-06-03,0.982,0.982,1.014,0.982,1.009,801400,796228,0.027,2.7495,0.9935,4.8776,1.008,1.008,
