代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150293.SZ,南方中证高铁产业A,2015-06-23,--,0.902,0.902,0.902,0.902,212200,191404.4,--,--,0.902,0.1235,1.0024,1.0024,
150293.SZ,南方中证高铁产业A,2015-06-24,0.902,0.882,0.903,0.882,0.897,51747638,45875191.3,-0.005,-0.5543,0.8865,32.1492,1.0026,1.0026,
150293.SZ,南方中证高铁产业A,2015-06-25,0.897,0.887,0.912,0.887,0.91,26936174,24261627.2,0.013,1.4493,0.9007,18.7418,1.0027,1.0027,
150293.SZ,南方中证高铁产业A,2015-06-26,0.91,0.91,0.921,0.909,0.918,15918923,14541775.5,0.008,0.8791,0.9135,12.0951,1.0029,1.0029,
150293.SZ,南方中证高铁产业A,2015-06-29,0.918,0.91,0.91,0.903,0.906,14403266,13046924.5,-0.012,-1.3072,0.9058,10.6435,1.0034,1.0034,
150293.SZ,南方中证高铁产业A,2015-06-30,0.906,0.908,0.908,0.85,0.888,25182375,22362195,-0.018,-1.9868,0.888,18.629,1.0036,1.0036,
150293.SZ,南方中证高铁产业A,2015-07-01,0.888,0.885,0.886,0.88,0.886,14344529,12650839.3,-0.002,-0.2252,0.8819,10.4993,1.0038,1.0038,
150293.SZ,南方中证高铁产业A,2015-07-02,0.886,0.883,0.883,0.871,0.877,6423391,5633923.5,-0.009,-1.0158,0.8771,4.7016,1.0039,1.0039,
150293.SZ,南方中证高铁产业A,2015-07-03,0.877,0.877,0.886,0.871,0.885,4729620,4164602.4,0.008,0.9122,0.8805,3.4611,1.0041,1.0041,
150293.SZ,南方中证高铁产业A,2015-07-06,0.885,0.876,0.9,0.847,0.9,8209735,7251608.5,0.015,1.6949,0.8833,6.0054,1.0046,1.0046,
150293.SZ,南方中证高铁产业A,2015-07-07,0.9,0.9,0.916,0.891,0.912,6303124,5714587,0.012,1.3333,0.9066,4.6123,1.0048,1.0048,
