代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150249.SZ,招商中证银行A,2015-05-28,--,0.901,0.901,0.901,0.901,239900,216149.9,--,--,0.901,0.7095,1.001,1.001,
150249.SZ,招商中证银行A,2015-05-29,0.901,0.811,0.83,0.811,0.811,3693700,2995674.1,-0.09,-9.9889,0.811,10.9246,1.001,1.001,
150249.SZ,招商中证银行A,2015-06-01,0.811,0.791,0.791,0.77,0.777,27509635,21445232,-0.034,-4.1924,0.7796,34.3686,1.002,1.002,
150249.SZ,招商中证银行A,2015-06-02,0.777,0.77,0.785,0.769,0.78,17847531,13907172.7,0.003,0.3861,0.7792,16.1085,1.002,1.002,
150249.SZ,招商中证银行A,2015-06-03,0.78,0.78,0.801,0.778,0.797,19560453,15537667,0.017,2.1795,0.7943,17.6132,1.002,1.002,
150249.SZ,招商中证银行A,2015-06-04,0.797,0.797,0.807,0.79,0.798,47228921,37797756.5,0.001,0.1255,0.8003,41.0916,1.002,1.002,
150249.SZ,招商中证银行A,2015-06-05,0.798,0.799,0.8,0.794,0.796,22415683,17852782.2,-0.002,-0.2506,0.7964,19.499,1.002,1.002,
150249.SZ,招商中证银行A,2015-06-08,0.796,0.794,0.794,0.781,0.784,27272048,21414729.6,-0.012,-1.5075,0.7852,22.3513,1.003,1.003,
150249.SZ,招商中证银行A,2015-06-09,0.784,0.781,0.781,0.775,0.775,15490348,12028001,-0.009,-1.148,0.7765,12.3572,1.003,1.003,
150249.SZ,招商中证银行A,2015-06-10,0.775,0.772,0.776,0.771,0.774,35886282,27751296.1,-0.001,-0.129,0.7733,22.0596,1.003,1.003,
150249.SZ,招商中证银行A,2015-06-11,0.774,0.771,0.781,0.769,0.778,99971441,77461506.3,0.004,0.5168,0.7748,24.4801,1.003,1.003,
150249.SZ,招商中证银行A,2015-06-12,0.778,0.775,0.778,0.772,0.774,99611716,77249186.3,-0.004,-0.5141,0.7755,19.0356,1.003,1.003,
150249.SZ,招商中证银行A,2015-06-15,0.774,0.772,0.772,0.768,0.769,40015400,30786513.1,-0.005,-0.646,0.7694,7.7898,1.004,1.004,
150249.SZ,招商中证银行A,2015-06-16,0.769,0.767,0.771,0.767,0.77,49062021,37746776.8,0.001,0.13,0.7694,10.1697,1.004,1.004,
150249.SZ,招商中证银行A,2015-06-17,0.77,0.768,0.774,0.768,0.772,49657780,38320930.1,0.002,0.2597,0.7717,10.1037,1.004,1.004,
