代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150036.SZ,建信稳健,2011-06-08,--,0.922,0.995,0.922,0.934,10934020,10223036.9,--,--,0.935,29.2791,1.006,1.006,
150036.SZ,建信稳健,2011-06-09,0.934,0.931,0.943,0.931,0.943,2616298,2449222.6,0.009,0.9636,0.9361,7.2501,1.006,1.006,
150036.SZ,建信稳健,2011-06-10,0.943,0.948,0.948,0.943,0.948,809032,765482.5,0.005,0.5302,0.9462,3.0065,1.006,1.006,
150036.SZ,建信稳健,2011-06-13,0.948,0.941,0.946,0.941,0.946,444315,419578.7,-0.002,-0.211,0.9443,1.6519,1.007,1.007,
150036.SZ,建信稳健,2011-06-14,0.946,0.942,0.944,0.941,0.943,1106916,1042644.5,-0.003,-0.3171,0.9419,4.1763,1.007,1.007,
150036.SZ,建信稳健,2011-06-15,0.943,0.943,0.955,0.941,0.943,861766,812707.4,0,0,0.9431,3.2204,1.007,1.007,
150036.SZ,建信稳健,2011-06-16,0.943,0.942,0.944,0.941,0.943,533965,503148.7,0,0,0.9423,2.0168,1.007,1.007,
150036.SZ,建信稳健,2011-06-17,0.943,0.942,0.943,0.941,0.943,768333,723730.3,0,0,0.9419,2.93,1.007,1.007,
150036.SZ,建信稳健,2011-06-20,0.943,0.941,0.941,0.939,0.94,754827,710053.9,-0.003,-0.3181,0.9407,2.8747,1.008,1.008,
150036.SZ,建信稳健,2011-06-21,0.94,0.94,0.94,0.931,0.932,535139,502508.9,-0.008,-0.8511,0.939,2.0756,1.008,1.008,
150036.SZ,建信稳健,2011-06-22,0.932,0.938,0.938,0.934,0.934,699223,653790,0.002,0.2146,0.935,2.7546,1.008,1.008,
150036.SZ,建信稳健,2011-06-23,0.934,0.935,0.935,0.934,0.934,1159720,1083563,0,0,0.9343,4.5508,1.008,1.008,
150036.SZ,建信稳健,2011-06-24,0.934,0.933,0.934,0.931,0.932,363396,338809.6,-0.002,-0.2141,0.9323,1.4217,1.009,1.009,
