代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502007.SH,易方达国企改革A,2015-06-25,--,0.901,0.901,0.901,0.901,716700,645747,--,--,0.901,0.477,1.0014,1.0014,
502007.SH,易方达国企改革A,2015-06-26,0.901,0.811,0.819,0.811,0.811,32428931,26303200,-0.09,-9.9889,0.8111,23.7152,1.0016,1.0016,
502007.SH,易方达国企改革A,2015-06-29,0.811,0.809,0.809,0.784,0.792,42042963,33295018,-0.019,-2.3428,0.7919,32.1086,1.002,1.002,
502007.SH,易方达国企改革A,2015-06-30,0.792,0.772,0.79,0.769,0.776,50141880,38920314,-0.016,-2.0202,0.7762,38.2939,1.0022,1.0022,
502007.SH,易方达国企改革A,2015-07-01,0.776,0.76,0.8,0.748,0.768,159204259,120578333,-0.008,-1.0309,0.7574,51.7814,1.0023,1.0023,
502007.SH,易方达国企改革A,2015-07-02,0.768,0.755,0.758,0.741,0.744,164166234,123234044,-0.024,-3.125,0.7507,23.4292,1.0024,1.0024,
502007.SH,易方达国企改革A,2015-07-03,0.744,0.744,0.801,0.744,0.756,277704416,212267978,0.012,1.6129,0.7644,32.0794,1.0026,1.0026,
502007.SH,易方达国企改革A,2015-07-06,0.756,0.749,0.798,0.745,0.79,235622603,181439046,0.034,4.4974,0.77,27.1728,1.003,1.003,
502007.SH,易方达国企改革A,2015-07-07,0.79,0.788,0.835,0.788,0.828,150559848,122842822,0.038,4.8101,0.8159,20.5253,1.0032,1.0032,
502007.SH,易方达国企改革A,2015-07-08,0.828,0.823,0.823,0.745,0.751,229180828,175014300,-0.077,-9.2995,0.7637,44.1762,1.0033,1.0033,
502007.SH,易方达国企改革A,2015-07-09,0.751,0.751,0.81,0.751,0.788,157375872,123345685,0.037,4.9268,0.7838,29.6888,1.0035,1.0035,
502007.SH,易方达国企改革A,2015-07-10,0.788,0.782,0.808,0.77,0.804,186844803,147545630,0.016,2.0305,0.7897,34.1961,1.0036,1.0036,
502007.SH,易方达国企改革A,2015-07-13,0.804,0.797,0.821,0.792,0.819,246765674,199516068,0.015,1.8657,0.8085,30.2983,1.004,1.004,
502007.SH,易方达国企改革A,2015-07-14,0.819,0.817,0.856,0.816,0.849,157465749,131351049,0.03,3.663,0.8342,18.6774,1.0042,1.0042,
502007.SH,易方达国企改革A,2015-07-15,0.849,0.854,0.886,0.854,0.883,196830320,172168676,0.034,4.0047,0.8747,28.7568,1.0043,1.0043,
502007.SH,易方达国企改革A,2015-07-16,0.883,0.89,0.899,0.871,0.892,185513593,164794144,0.009,1.0193,0.8883,29.1706,1.0045,1.0045,
502007.SH,易方达国企改革A,2015-07-17,0.892,0.882,0.898,0.875,0.882,209945248,187136698,-0.01,-1.1211,0.8914,33.6014,1.0046,1.0046,
502007.SH,易方达国企改革A,2015-07-20,0.882,0.877,0.882,0.862,0.874,139978258,122315862,-0.008,-0.907,0.8738,22.6772,1.005,1.005,
502007.SH,易方达国企改革A,2015-07-21,0.874,0.873,0.878,0.86,0.86,135442419,118017045,-0.014,-1.6018,0.8713,21.4858,1.0052,1.0052,
502007.SH,易方达国企改革A,2015-07-22,0.86,0.858,0.863,0.838,0.84,142575512,121149380,-0.02,-2.3256,0.8497,22.2582,1.0053,1.0053,
502007.SH,易方达国企改革A,2015-07-23,0.84,0.834,0.845,0.825,0.829,122460504,102236717,-0.011,-1.3095,0.8349,18.7434,1.0055,1.0055,
502007.SH,易方达国企改革A,2015-07-24,0.829,0.815,0.839,0.81,0.829,404857514,331742761,0,0,0.8194,43.9347,1.0056,1.0056,
502007.SH,易方达国企改革A,2015-07-27,0.829,0.831,0.87,0.821,0.866,407314697,341199396,0.037,4.4632,0.8377,28.6788,1.006,1.006,
502007.SH,易方达国企改革A,2015-07-28,0.866,0.874,0.883,0.832,0.866,363496989,315160545,0,0,0.867,21.1644,1.0062,1.0062,
502007.SH,易方达国企改革A,2015-07-29,0.866,0.853,0.884,0.847,0.855,321394097,279456760,-0.011,-1.2702,0.8695,21.9543,1.0063,1.0063,
502007.SH,易方达国企改革A,2015-07-30,0.855,0.852,0.886,0.852,0.879,374802121,323824310,0.024,2.807,0.864,28.7748,1.0065,1.0065,
502007.SH,易方达国企改革A,2015-07-31,0.879,0.884,0.899,0.878,0.898,306780422,271808747,0.019,2.1615,0.886,25.0224,1.0066,1.0066,
502007.SH,易方达国企改革A,2015-08-03,0.898,0.896,0.918,0.893,0.917,316603503,286614943,0.019,2.1158,0.9053,26.5614,1.007,1.007,
502007.SH,易方达国企改革A,2015-08-04,0.917,0.911,0.914,0.888,0.891,230487280,207630996,-0.026,-2.8353,0.9008,19.8687,1.0072,1.0072,
502007.SH,易方达国企改革A,2015-08-05,0.891,0.885,0.909,0.885,0.903,268376383,241383073,0.012,1.3468,0.8994,22.8825,1.0073,1.0073,
502007.SH,易方达国企改革A,2015-08-06,0.903,0.905,0.91,0.899,0.905,176788450,159731184,0.002,0.2215,0.9035,14.9829,1.0075,1.0075,
502007.SH,易方达国企改革A,2015-08-07,0.905,0.9,0.907,0.892,0.899,228269345,205099912,-0.006,-0.663,0.8985,20.0253,1.0076,1.0076,
502007.SH,易方达国企改革A,2015-08-10,0.899,0.894,0.903,0.869,0.873,225696291,199651369,-0.026,-2.8921,0.8846,19.3115,1.0081,1.0081,
502007.SH,易方达国企改革A,2015-08-11,0.873,0.871,0.882,0.87,0.874,215308851,188568721,0.001,0.1145,0.8758,18.1888,1.0082,1.0082,
502007.SH,易方达国企改革A,2015-08-12,0.874,0.875,0.88,0.862,0.877,455266155,395154984,0.003,0.3432,0.868,32.2191,1.0083,1.0083,
502007.SH,易方达国企改革A,2015-08-13,0.877,0.875,0.882,0.868,0.87,301761153,264347130,-0.007,-0.7982,0.876,20.6139,1.0085,1.0085,
502007.SH,易方达国企改革A,2015-08-14,0.87,0.867,0.879,0.866,0.873,412431032,359504737,0.003,0.3448,0.8717,27.2098,1.0086,1.0086,
502007.SH,易方达国企改革A,2015-08-17,0.873,0.872,0.881,0.869,0.879,952468318,834076812,0.006,0.6873,0.8757,45.2734,1.0091,1.0091,
502007.SH,易方达国企改革A,2015-08-18,0.879,0.875,0.899,0.874,0.897,715758506,634998403,0.018,2.0478,0.8872,30.6993,1.0092,1.0092,
502007.SH,易方达国企改革A,2015-08-19,0.897,0.898,0.902,0.885,0.888,661723301,591344818,-0.009,-1.0033,0.8936,26.5011,1.0093,1.0093,
502007.SH,易方达国企改革A,2015-08-20,0.888,0.89,0.908,0.889,0.906,722677661,648126132,0.018,2.027,0.8968,29.5257,1.0095,1.0095,
