代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502054.SH,长盛中证全指证券A,2015-08-24,--,0.932,1,0.932,0.94,4238501,3993232,--,--,0.9421,13.3671,1.002,1.002,
502054.SH,长盛中证全指证券A,2015-08-25,0.94,0.922,0.93,0.914,0.918,2028701,1868360,-0.022,-2.3404,0.921,42.1067,1.002,1.002,
502054.SH,长盛中证全指证券A,2015-08-26,0.918,0.917,0.917,0.901,0.916,1929540,1753283,-0.002,-0.2179,0.9087,34.6715,1.002,1.002,
502054.SH,长盛中证全指证券A,2015-08-27,0.916,0.909,0.922,0.907,0.92,1719613,1574283,0.004,0.4367,0.9155,31.3632,1.002,1.002,
502054.SH,长盛中证全指证券A,2015-08-28,0.92,0.914,0.928,0.913,0.923,2235559,2064673,0.003,0.3261,0.9236,43.18,1.002,1.002,
502054.SH,长盛中证全指证券A,2015-08-31,0.923,0.924,0.959,0.924,0.947,3178159,2989115,0.024,2.6002,0.9405,86.0916,1.003,1.003,
502054.SH,长盛中证全指证券A,2015-09-01,0.947,0.941,0.978,0.941,0.963,1185758,1139824,0.016,1.6895,0.9613,34.0755,1.003,1.003,
502054.SH,长盛中证全指证券A,2015-09-02,0.963,0.964,0.986,0.92,0.961,1354780,1299972,-0.002,-0.2077,0.9595,41.6766,1.003,1.003,
502054.SH,长盛中证全指证券A,2015-09-07,0.961,0.96,0.967,0.939,0.962,1615931,1550523,0.001,0.1041,0.9595,50.3123,1.004,1.004,
502054.SH,长盛中证全指证券A,2015-09-08,0.962,0.958,0.965,0.951,0.953,1944036,1868243,-0.009,-0.9356,0.961,67.7152,1.004,1.004,
502054.SH,长盛中证全指证券A,2015-09-09,0.953,0.952,0.96,0.944,0.951,855231,812818,-0.002,-0.2099,0.9504,28.9242,1.004,1.004,
502054.SH,长盛中证全指证券A,2015-09-10,0.951,0.951,0.954,0.949,0.952,488418,464481,0.001,0.1052,0.951,17.0115,1.004,1.004,
502054.SH,长盛中证全指证券A,2015-09-11,0.952,0.949,0.975,0.949,0.956,1028205,981795,0.004,0.4202,0.9549,46.8729,1.005,1.005,
