代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150321.SZ,富国中证煤炭A,2015-06-30,--,1.012,1.02,1.001,1.004,260364484,262618927,--,--,1.0087,41.1714,1.002,1.002,
150321.SZ,富国中证煤炭A,2015-07-01,1.004,1.002,1.019,1.002,1.016,168772272,170761378.6,0.012,1.1952,1.0118,26.6879,1.002,1.002,
150321.SZ,富国中证煤炭A,2015-07-02,1.016,1.015,1.019,1.009,1.018,115367266,116859758.7,0.002,0.1969,1.0129,18.243,1.003,1.003,
150321.SZ,富国中证煤炭A,2015-07-03,1.018,1.01,1.025,1.009,1.013,56463891,57362860.5,-0.005,-0.4912,1.0159,11.1668,1.003,1.003,
150321.SZ,富国中证煤炭A,2015-07-06,1.013,1.006,1.033,1.005,1.032,51267859,52333912,0.019,1.8756,1.0208,10.2077,1.003,1.003,
150321.SZ,富国中证煤炭A,2015-07-07,1.032,1.029,1.09,1.026,1.089,41939726,44362236.6,0.057,5.5233,1.0578,8.0822,1.004,1.004,
150321.SZ,富国中证煤炭A,2015-07-08,1.089,1.07,1.088,0.98,0.98,71069943,71824134.4,-0.109,-10.0092,1.0106,14.302,1.004,1.004,
150321.SZ,富国中证煤炭A,2015-07-09,0.98,0.975,1.015,0.975,1.015,41228528,41167936.9,0.035,3.5714,0.9985,9.5725,1.004,1.004,
150321.SZ,富国中证煤炭A,2015-07-10,1.015,1.009,1.036,1.001,1.024,54582247,55620589,0.009,0.8867,1.019,14.4403,1.004,1.004,
150321.SZ,富国中证煤炭A,2015-07-13,1.024,1.018,1.028,1.006,1.023,27951305,28479915.5,-0.001,-0.0977,1.0189,7.3128,1.005,1.005,
150321.SZ,富国中证煤炭A,2015-07-14,1.023,1.019,1.053,1.019,1.048,53132441,55490766.6,0.025,2.4438,1.0444,13.1306,1.005,1.005,
150321.SZ,富国中证煤炭A,2015-07-15,1.048,1.044,1.062,1.04,1.055,47930492,50506129.6,0.007,0.6679,1.0537,11.66,1.005,1.005,
150321.SZ,富国中证煤炭A,2015-07-16,1.055,1.05,1.052,1.021,1.048,64268158,66535182.9,-0.007,-0.6635,1.0353,16.1505,1.005,1.005,
150321.SZ,富国中证煤炭A,2015-07-17,1.048,1.046,1.055,1.043,1.049,34586427,36257781.9,0.001,0.0954,1.0483,8.6787,1.006,1.006,
150321.SZ,富国中证煤炭A,2015-07-20,1.049,1.049,1.115,1.045,1.049,34370715,36127433,0,0,1.0511,8.6251,1.006,1.006,
150321.SZ,富国中证煤炭A,2015-07-21,1.049,1.045,1.057,1.041,1.053,49095355,51501944.7,0.004,0.3813,1.049,12.3029,1.006,1.006,
150321.SZ,富国中证煤炭A,2015-07-22,1.053,1.05,1.05,1.044,1.044,11219123,11732327.3,-0.009,-0.8547,1.0457,2.8077,1.007,1.007,
150321.SZ,富国中证煤炭A,2015-07-23,1.044,1.043,1.043,1.032,1.033,10602067,10977944,-0.011,-1.0536,1.0355,2.6511,1.007,1.007,
150321.SZ,富国中证煤炭A,2015-07-24,1.033,1.033,1.035,1.028,1.035,10474664,10820006.9,0.002,0.1936,1.033,2.6082,1.007,1.007,
150321.SZ,富国中证煤炭A,2015-07-27,1.035,1.034,1.044,1.031,1.043,5787096,6008542.8,0.008,0.7729,1.0383,1.4394,1.008,1.008,
150321.SZ,富国中证煤炭A,2015-07-28,1.043,1.039,1.039,1.03,1.033,14740895,15244540.9,-0.01,-0.9588,1.0342,3.5168,1.008,1.008,
150321.SZ,富国中证煤炭A,2015-07-29,1.033,1.029,1.034,1.025,1.032,9689043,9973505.1,-0.001,-0.0968,1.0294,2.3132,1.008,1.008,
150321.SZ,富国中证煤炭A,2015-07-30,1.032,1.03,1.035,1.026,1.035,8805607,9064324,0.003,0.2907,1.0294,2.0628,1.008,1.008,
150321.SZ,富国中证煤炭A,2015-07-31,1.035,1.033,1.035,1.03,1.033,7690586,7935409,-0.002,-0.1932,1.0318,1.796,1.008,1.008,
150321.SZ,富国中证煤炭A,2015-08-03,1.033,1.034,1.049,1.032,1.046,39932209,41500163.5,0.013,1.2585,1.0393,9.3124,1.009,1.009,
150321.SZ,富国中证煤炭A,2015-08-04,1.046,1.04,1.044,1.039,1.043,5522994,5760934,-0.003,-0.2868,1.0431,1.288,1.009,1.009,
150321.SZ,富国中证煤炭A,2015-08-05,1.043,1.043,1.048,1.037,1.038,38744872,40316438.9,-0.005,-0.4794,1.0406,9.0324,1.009,1.009,
150321.SZ,富国中证煤炭A,2015-08-06,1.038,1.039,1.049,1.039,1.048,11385442,11880591.5,0.01,0.9634,1.0435,2.6519,1.009,1.009,
150321.SZ,富国中证煤炭A,2015-08-07,1.048,1.043,1.049,1.042,1.043,13460183,14067064.5,-0.005,-0.4771,1.0451,3.1345,1.01,1.01,
150321.SZ,富国中证煤炭A,2015-08-10,1.043,1.044,1.049,1.044,1.049,24492980,25660357.3,0.006,0.5753,1.0477,5.7,1.01,1.01,
150321.SZ,富国中证煤炭A,2015-08-11,1.049,1.047,1.049,1.032,1.046,13059985,13650861.4,-0.003,-0.286,1.0452,3.0025,1.01,1.01,
150321.SZ,富国中证煤炭A,2015-08-12,1.046,1.043,1.053,1.043,1.052,12190396,12794576.5,0.006,0.5736,1.0496,2.7743,1.011,1.011,
150321.SZ,富国中证煤炭A,2015-08-13,1.052,1.05,1.052,1.047,1.052,11162077,11712899.1,0,0,1.0493,2.515,1.011,1.011,
150321.SZ,富国中证煤炭A,2015-08-14,1.052,1.051,1.054,1.049,1.053,138453360,145781900.1,0.001,0.0951,1.0529,31.145,1.011,1.011,
150321.SZ,富国中证煤炭A,2015-08-17,1.053,1.053,1.058,1.049,1.057,4195080,4422418.9,0.004,0.3799,1.0542,0.9425,1.012,1.012,
150321.SZ,富国中证煤炭A,2015-08-18,1.057,1.057,1.063,1.054,1.061,13182259,13930246,0.004,0.3784,1.0567,2.936,1.012,1.012,
150321.SZ,富国中证煤炭A,2015-08-19,1.061,1.059,1.069,1.057,1.063,15381292,16306942.2,0.002,0.1885,1.0602,3.4341,1.012,1.012,
