代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502020.SH,国金上证50,2015-06-05,--,1.9364,1.9559,1.9364,1.9559,3447201,3790690,--,--,1.0996,20.6356,1.001,1.001,
502020.SH,国金上证50,2015-06-08,1.9559,2.146,2.1513,1.7765,1.8991,36996603,40677055,-0.0568,-2.9064,1.0995,221.4688,1.002,1.002,
502020.SH,国金上证50,2015-06-09,1.8991,1.8014,1.8014,1.7605,1.764,18447785,18397762,-0.135,-7.1094,0.9973,110.432,0.998,0.998,
502020.SH,国金上证50,2015-06-10,1.764,1.7623,1.7623,1.7303,1.7481,17701910,17374969,-0.016,-0.9063,0.9815,105.967,0.987,0.987,
502020.SH,国金上证50,2015-06-11,1.7481,1.7427,1.7481,1.7143,1.7303,8752733,8500053,-0.0178,-1.0163,0.9711,52.3955,0.978,0.978,
502020.SH,国金上证50,2015-06-12,1.7303,1.7285,1.7481,1.709,1.7267,8064616,7843118,-0.0036,-0.2053,0.9725,48.2763,0.979,0.979,
502020.SH,国金上证50,2015-06-15,1.7267,1.7108,1.741,1.6699,1.6823,3144099,3021658,-0.0444,-2.572,0.9611,18.8212,0.952,0.952,
502020.SH,国金上证50,2015-06-16,1.6823,1.6788,1.6877,1.6077,1.6344,4026956,3756181,-0.048,-2.8511,0.9328,24.1061,0.927,0.927,
502020.SH,国金上证50,2015-06-17,1.6344,1.6344,1.6663,1.6148,1.6503,3046200,2801405,0.016,0.9783,0.9196,18.2351,0.936,0.936,
502020.SH,国金上证50,2015-06-18,1.6503,1.6521,1.6521,1.5828,1.5828,3467721,3125126,-0.0675,-4.0904,0.9012,20.7584,0.893,0.893,
502020.SH,国金上证50,2015-06-19,1.5828,1.5633,1.5953,1.4763,1.5082,2900347,2512932,-0.0746,-4.7138,0.8664,17.362,0.847,0.847,
502020.SH,国金上证50,2015-06-23,1.5082,1.4905,1.5491,1.4851,1.542,4578879,3913533,0.0338,2.2379,0.8547,27.4101,0.877,0.877,
502020.SH,国金上证50,2015-06-24,1.542,1.5633,1.574,1.5313,1.5722,3312623,2887169,0.0302,1.9585,0.8716,19.83,0.889,0.889,
502020.SH,国金上证50,2015-06-25,1.5722,1.5757,1.5953,1.494,1.5153,2901300,2543496,-0.0568,-3.6158,0.8767,17.3677,0.862,0.862,
502020.SH,国金上证50,2015-06-26,1.5153,1.5118,1.5384,1.391,1.423,5051145,4169755,-0.0924,-6.0961,0.8255,30.2371,0.803,0.803,
