代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502006.SH,易方达国企改革,2015-06-25,--,1.8363,1.8914,1.7959,1.8124,10832112,10824120,--,--,0.9993,1.6868,0.9695,0.9695,
502006.SH,易方达国企改革,2015-06-26,1.8124,1.7867,1.9942,1.7555,1.8785,29781170,29988054,0.0661,3.6474,1.0069,4.6377,0.8947,0.8947,
502006.SH,易方达国企改革,2015-06-29,1.8785,1.9648,2.0658,1.7812,2.0346,35247686,36432185,0.1561,8.3089,1.0336,5.4889,0.8488,0.8488,
502006.SH,易方达国企改革,2015-06-30,2.0346,1.8308,2.2384,1.8308,2.2384,62474629,68687622,0.2038,10.0181,1.0994,5.8253,0.8893,0.8893,
502006.SH,易方达国企改革,2015-07-01,2.2384,2.0144,2.0144,2.0144,2.0144,61910200,67915489,-0.224,-10.0082,1.097,5.7727,0.86,0.86,
502006.SH,易方达国企改革,2015-07-02,2.0144,1.8124,1.8124,1.8124,1.8124,4105600,4052227,-0.202,-10.0273,0.987,0.3828,0.8168,0.8168,
502006.SH,易方达国企改革,2015-07-03,1.8124,1.6306,1.6306,1.6306,1.6306,7601500,6750132,-0.1818,-10.0304,0.888,0.7088,0.7672,0.7672,
502006.SH,易方达国企改革,2015-07-06,1.6306,1.5755,1.5939,1.4672,1.4672,69560567,57277246,-0.1634,-10.0225,0.8234,6.4861,0.7623,0.7623,
502006.SH,易方达国企改革,2015-07-07,1.4672,1.3405,1.3643,1.3203,1.3203,89997348,64943234,-0.1469,-10.0125,0.7216,8.3917,0.7198,0.7198,
502006.SH,易方达国企改革,2015-07-08,1.3203,1.1881,1.2119,1.1881,1.1917,121902109,78921978,-0.1285,-9.7357,0.6474,11.3666,0.6668,0.6668,
502006.SH,易方达国企改革,2015-07-09,1.1917,1.1109,1.3111,1.1036,1.3111,56355748,37533494,0.1194,10.0154,0.666,5.2548,0.6849,0.6849,
502006.SH,易方达国企改革,2015-07-10,1.3111,1.4194,1.4415,1.3772,1.4415,27343839,21183717,0.1304,9.944,0.7747,2.5496,0.7057,0.7057,
502006.SH,易方达国企改革,2015-07-13,1.4415,1.3001,1.4066,1.2982,1.3588,313373683,226538569,-0.0826,-5.7325,0.7229,29.22,0.7234,0.7234,
502006.SH,易方达国企改革,2015-07-14,1.3588,1.2982,1.3276,1.2836,1.3166,416039895,295379926,-0.0422,-3.1081,0.71,38.793,0.7197,0.7197,
502006.SH,易方达国企改革,2015-07-15,1.3166,1.2891,1.2909,1.2119,1.2376,149134190,100965848,-0.079,-5.9972,0.677,13.9058,0.6767,0.6767,
