代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502013.SH,长盛中证申万一带一路,2015-06-11,--,2.0434,2.0434,1.9941,2.0119,22646406,23096435,--,--,1.0199,0.6933,0.983,0.983,
502013.SH,长盛中证申万一带一路,2015-06-12,2.0119,2.004,2.0138,1.9705,1.9803,19492406,19664667,-0.0315,-1.5671,1.0088,0.5967,0.985,0.985,
502013.SH,长盛中证申万一带一路,2015-06-15,1.9803,1.9784,1.9784,1.8779,1.9074,36061684,35158176,-0.0729,-3.6816,0.9749,1.104,0.971,0.971,
502013.SH,长盛中证申万一带一路,2015-06-16,1.9074,1.9074,1.9074,1.805,1.8089,21312776,19945464,-0.0985,-5.1653,0.9358,0.6525,0.916,0.916,
502013.SH,长盛中证申万一带一路,2015-06-17,1.8089,1.8069,1.8838,1.7853,1.8739,19691959,18213110,0.065,3.5948,0.9249,0.6028,0.937,0.937,
502013.SH,长盛中证申万一带一路,2015-06-18,1.8739,1.8818,1.8917,1.7971,1.7991,10029062,9298077,-0.0749,-3.9958,0.9271,0.307,0.895,0.895,
502013.SH,长盛中证申万一带一路,2015-06-19,1.7991,1.7734,1.7931,1.6197,1.6651,12963455,11364210,-0.134,-7.448,0.8766,0.3969,0.827,0.827,
502013.SH,长盛中证申万一带一路,2015-06-23,1.6651,1.6926,1.7971,1.6158,1.7301,15809295,13616496,0.065,3.9053,0.8613,0.484,0.845,0.845,
502013.SH,长盛中证申万一带一路,2015-06-24,1.7301,1.734,1.7734,1.6907,1.7222,17012392,14776709,-0.0079,-0.4556,0.8686,0.5208,0.867,0.867,
502013.SH,长盛中证申万一带一路,2015-06-25,1.7222,1.7222,1.7222,1.6375,1.6651,12667064,10833594,-0.0571,-3.3181,0.8553,0.3878,0.837,0.837,
502013.SH,长盛中证申万一带一路,2015-06-26,1.6651,1.6532,1.6532,1.5015,1.5311,12718195,10289913,-0.134,-8.0473,0.8091,0.3893,0.768,0.768,
502013.SH,长盛中证申万一带一路,2015-06-29,1.5311,1.5961,1.6355,1.399,1.5153,16659308,13108036,-0.0158,-1.0296,0.7868,0.51,0.726,0.726,
502013.SH,长盛中证申万一带一路,2015-06-30,1.5153,1.5114,1.667,1.4325,1.5665,38568568,30340387,0.0512,3.381,0.7867,1.2175,0.771,0.771,
502013.SH,长盛中证申万一带一路,2015-07-01,1.5665,1.5764,1.5941,1.5094,1.5311,29722320,23588676,-0.0355,-2.2642,0.7936,0.9383,0.722,0.722,
502013.SH,长盛中证申万一带一路,2015-07-02,1.5311,1.4976,1.5409,1.4503,1.4956,19154333,14460331,-0.0355,-2.3166,0.7549,0.6047,0.677,0.677,
502013.SH,长盛中证申万一带一路,2015-07-03,1.4956,1.3458,1.4818,1.3458,1.3478,50269718,35875998,-0.1478,-9.8814,0.7137,1.5869,0.633,0.633,
502013.SH,长盛中证申万一带一路,2015-07-06,1.3478,1.4503,1.4522,1.2138,1.2375,79357424,54774563,-0.1103,-8.1871,0.6902,2.5051,0.631,0.631,
502013.SH,长盛中证申万一带一路,2015-07-07,1.2375,1.2099,1.2099,1.1153,1.1508,47554155,27686053,-0.0867,-7.0064,0.5822,1.5012,0.618,0.618,
502013.SH,长盛中证申万一带一路,2015-07-08,1.1508,1.0444,1.0444,1.0365,1.0365,23000920,12108822,-0.1143,-9.9315,0.5264,0.9407,1,0.593,
502013.SH,长盛中证申万一带一路,2015-07-09,1.0365,1.0365,1.0365,1.0365,1.0365,--,--,0,0,--,--,1.048,0.6215,
502013.SH,长盛中证申万一带一路,2015-07-10,1.0365,0.9999,1.0859,0.9999,1.077,218723196,233422924,0.0405,3.9121,1.0672,8.9455,1.098,0.6512,
502013.SH,长盛中证申万一带一路,2015-07-13,1.077,1.0582,1.1215,1.0464,1.1186,128573223,140747928,0.0415,3.8567,1.0947,5.2585,1.149,0.6814,
502013.SH,长盛中证申万一带一路,2015-07-14,1.1186,1.1027,1.1294,1.0879,1.0998,99498745,111044586,-0.0188,-1.6799,1.116,4.0694,1.125,0.6672,
502013.SH,长盛中证申万一带一路,2015-07-15,1.0998,1.08,1.08,1.0365,1.0394,43417689,46259720,-0.0603,-5.4856,1.0655,1.7757,1.065,0.6316,
502013.SH,长盛中证申万一带一路,2015-07-16,1.0394,1.0137,1.0721,0.988,1.0563,25971119,27361956,0.0168,1.6175,1.0536,1.0622,1.079,0.6399,
502013.SH,长盛中证申万一带一路,2015-07-17,1.0563,1.0553,1.1324,1.0483,1.1156,34288139,37856372,0.0593,5.618,1.1041,1.4023,1.136,0.6737,
502013.SH,长盛中证申万一带一路,2015-07-20,1.1156,1.1176,1.1472,1.0879,1.1393,28928158,32890074,0.0237,2.1277,1.137,1.1831,1.159,0.6873,
502013.SH,长盛中证申万一带一路,2015-07-21,1.1393,1.1176,1.1828,1.1077,1.168,26332745,30804921,0.0287,2.5174,1.1698,1.077,1.186,0.7033,
