代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502053.SH,长盛中证全指证券,2015-08-24,--,0.99,0.999,0.981,0.992,5711907,5663602,--,--,0.9915,2.8641,1,1,
502053.SH,长盛中证全指证券,2015-08-25,0.992,0.993,0.998,0.989,0.992,2009866,1996699,0,0,0.9934,1.0078,1.003,1.003,
502053.SH,长盛中证全指证券,2015-08-26,0.992,0.997,1.049,0.997,1.036,1786221,1793945,0.044,4.4355,1.0043,0.8956,1.003,1.003,
502053.SH,长盛中证全指证券,2015-08-27,1.036,1.036,1.036,1.004,1.035,258662,265514,-0.001,-0.0965,1.0265,0.1297,1.003,1.003,
502053.SH,长盛中证全指证券,2015-08-28,1.035,0.996,1.12,0.995,1.043,1952517,1949719,0.008,0.7729,0.9986,0.979,1.004,1.004,
502053.SH,长盛中证全指证券,2015-08-31,1.043,1.005,1.005,0.995,0.997,3579148,3573808,-0.046,-4.4104,0.9985,1.7947,1.004,1.004,
502053.SH,长盛中证全指证券,2015-09-01,0.997,0.999,1.009,0.997,1,1715390,1718857,0.003,0.3009,1.002,0.8601,1.004,1.004,
502053.SH,长盛中证全指证券,2015-09-02,1,0.996,1.002,0.996,0.998,1747905,1746291,-0.002,-0.2,0.9991,0.8764,1.004,1.004,
502053.SH,长盛中证全指证券,2015-09-07,0.998,1.005,1.009,0.997,1,2517487,2526519,0.002,0.2004,1.0036,1.2623,1.004,1.004,
502053.SH,长盛中证全指证券,2015-09-08,1,1.001,1.009,0.999,1.005,2936524,2952448,0.005,0.5,1.0054,1.4724,1.004,1.004,
502053.SH,长盛中证全指证券,2015-09-09,1.005,0.999,1.019,0.999,1.015,788439,793481,0.01,0.995,1.0064,0.3953,1.003,1.003,
502053.SH,长盛中证全指证券,2015-09-10,1.015,1.001,1.01,0.991,0.991,469308,469861,-0.024,-2.3645,1.0012,0.2353,0.996,0.996,
502053.SH,长盛中证全指证券,2015-09-11,0.991,1,1,0.986,0.992,660900,654084,0.001,0.1009,0.9897,0.3314,0.994,0.994,
502053.SH,长盛中证全指证券,2015-09-14,0.992,0.992,0.992,0.958,0.977,639722,620450,-0.015,-1.5121,0.9699,0.3208,0.979,0.979,
502053.SH,长盛中证全指证券,2015-09-15,0.977,0.959,0.971,0.959,0.959,271907,261510,-0.018,-1.8424,0.9618,0.1363,0.961,0.961,
502053.SH,长盛中证全指证券,2015-09-16,0.959,0.959,0.998,0.959,0.99,97621,96093,0.031,3.2325,0.9843,0.0489,0.987,0.987,
502053.SH,长盛中证全指证券,2015-09-17,0.99,0.972,0.98,0.97,0.976,95600,93490,-0.014,-1.4141,0.9779,0.0479,0.975,0.975,
502053.SH,长盛中证全指证券,2015-09-18,0.976,0.976,0.976,0.976,0.976,600,586,0,0,0.9767,0.0003,0.977,0.977,
502053.SH,长盛中证全指证券,2015-09-21,0.976,0.969,0.988,0.969,0.987,112000,108796,0.011,1.127,0.9714,0.0562,0.984,0.984,
502053.SH,长盛中证全指证券,2015-09-22,0.987,0.991,1.05,0.99,1.05,332503,338160,0.063,6.383,1.017,0.1667,0.996,0.996,
502053.SH,长盛中证全指证券,2015-09-23,1.05,1.034,1.034,0.977,0.977,7000,6856,-0.073,-6.9524,0.9794,0.0035,0.976,0.976,
502053.SH,长盛中证全指证券,2015-09-24,0.977,1.006,1.006,0.974,0.992,2400,2351,0.015,1.5353,0.9796,0.0012,0.98,0.98,
502053.SH,长盛中证全指证券,2015-09-25,0.992,0.985,0.985,0.965,0.965,53900,52028,-0.027,-2.7218,0.9653,0.027,0.963,0.963,
502053.SH,长盛中证全指证券,2015-09-28,0.965,0.958,0.975,0.958,0.965,71100,68612,0,0,0.965,0.0357,0.969,0.969,
502053.SH,长盛中证全指证券,2015-09-29,0.965,0.958,0.981,0.929,0.96,276000,263739,-0.005,-0.5181,0.9556,0.1384,0.965,0.965,
502053.SH,长盛中证全指证券,2015-09-30,0.96,0.946,0.973,0.946,0.973,287890,275897,0.013,1.3542,0.9583,0.1444,0.966,0.966,
502053.SH,长盛中证全指证券,2015-10-08,0.973,0.976,1.03,0.95,1.002,78900,80147,0.029,2.9805,1.0158,0.0396,0.988,0.988,
502053.SH,长盛中证全指证券,2015-10-09,1.002,0.977,1.036,0.977,0.991,25200,24971,-0.011,-1.0978,0.9909,0.0126,1.011,1.011,
502053.SH,长盛中证全指证券,2015-10-12,0.991,1.028,1.07,1.013,1.054,394297,414769,0.063,6.3572,1.0519,0.1977,1.057,1.057,
502053.SH,长盛中证全指证券,2015-10-13,1.054,1.04,1.06,1.04,1.06,51800,54872,0.006,0.5693,1.0593,0.026,1.05,1.05,
502053.SH,长盛中证全指证券,2015-10-14,1.06,1.058,1.063,1.047,1.047,182700,192630,-0.013,-1.2264,1.0544,0.0916,1.038,1.038,
502053.SH,长盛中证全指证券,2015-10-15,1.047,1.038,1.099,1.038,1.051,141970,148912,0.004,0.382,1.0489,0.0712,1.07,1.07,
502053.SH,长盛中证全指证券,2015-10-16,1.051,1.07,1.148,1.06,1.092,222049,239152,0.041,3.901,1.077,0.1113,1.09,1.09,
502053.SH,长盛中证全指证券,2015-10-19,1.092,1.1,1.2,1.072,1.2,159302,187489,0.108,9.8901,1.1769,0.0799,1.116,1.116,
502053.SH,长盛中证全指证券,2015-10-20,1.2,1.168,1.259,1.168,1.251,263131,323735,0.051,4.25,1.2303,0.1319,1.125,1.125,
502053.SH,长盛中证全指证券,2015-10-21,1.251,1.151,1.198,1.126,1.126,5375147,6241588,-0.125,-9.992,1.1612,2.6952,1.094,1.094,
502053.SH,长盛中证全指证券,2015-10-22,1.126,1.085,1.126,1.076,1.104,11000055,12145929,-0.022,-1.9538,1.1042,5.5157,1.103,1.103,
502053.SH,长盛中证全指证券,2015-10-23,1.104,1.095,1.114,1.083,1.11,3065695,3368661,0.006,0.5435,1.0988,1.5372,1.117,1.117,
502053.SH,长盛中证全指证券,2015-10-26,1.11,1.129,1.153,1.122,1.126,5292709,6010761,0.016,1.4414,1.1357,2.6539,1.137,1.137,
502053.SH,长盛中证全指证券,2015-10-27,1.126,1.115,1.126,1.093,1.126,11258368,12622506,0,0,1.1212,5.6452,1.124,1.124,
502053.SH,长盛中证全指证券,2015-10-28,1.126,1.101,1.127,1.08,1.112,519400,568053,-0.014,-1.2433,1.0937,0.2604,1.082,1.082,
502053.SH,长盛中证全指证券,2015-10-29,1.112,1.07,1.111,1.07,1.078,694600,749526,-0.034,-3.0576,1.0791,0.3483,1.081,1.081,
502053.SH,长盛中证全指证券,2015-10-30,1.078,1.078,1.135,1.051,1.105,1239988,1372960,0.027,2.5046,1.1072,0.6218,1.105,1.105,
502053.SH,长盛中证全指证券,2015-11-02,1.105,1.073,1.105,1.05,1.071,251717,273538,-0.034,-3.0769,1.0867,0.1262,1.073,1.073,
502053.SH,长盛中证全指证券,2015-11-03,1.071,1.071,1.093,1.055,1.085,244000,261293,0.014,1.3072,1.0709,0.1223,1.078,1.078,
502053.SH,长盛中证全指证券,2015-11-04,1.085,1.086,1.194,1.086,1.194,13962685,16524240,0.109,10.0461,1.1835,7.0012,1.181,1.181,
502053.SH,长盛中证全指证券,2015-11-05,1.194,1.225,1.313,1.159,1.307,12141811,15352821,0.113,9.464,1.2645,6.0882,1.255,1.255,
502053.SH,长盛中证全指证券,2015-11-06,1.307,1.268,1.388,1.221,1.358,19030631,24857851,0.051,3.9021,1.3062,9.5423,1.344,1.344,
502053.SH,长盛中证全指证券,2015-11-09,1.358,1.345,1.398,1.317,1.327,12914195,17552064,-0.031,-2.2828,1.3591,6.4754,1.327,1.327,
502053.SH,长盛中证全指证券,2015-11-10,1.327,1.31,1.424,1.274,1.365,9453202,12979940,0.038,2.8636,1.3731,4.74,1.359,1.359,
502053.SH,长盛中证全指证券,2015-11-11,1.365,1.35,1.45,1.321,1.4,4498240,6219302,0.035,2.5641,1.3826,2.2555,1.391,1.391,
502053.SH,长盛中证全指证券,2015-11-12,1.4,1.398,1.406,1.341,1.35,2748176,3780914,-0.05,-3.5714,1.3758,1.378,1.367,1.367,
502053.SH,长盛中证全指证券,2015-11-13,1.35,1.35,1.4,1.34,1.365,3665976,5040442,0.015,1.1111,1.3749,1.8382,1.38,1.38,
502053.SH,长盛中证全指证券,2015-11-16,1.365,1.35,1.368,1.301,1.355,1622894,2179861,-0.01,-0.7326,1.3432,0.8138,1.36,1.36,
502053.SH,长盛中证全指证券,2015-11-17,1.355,1.365,1.447,1.358,1.364,9176312,12968451,0.009,0.6642,1.4133,4.6012,1.371,1.371,
502053.SH,长盛中证全指证券,2015-11-18,1.364,1.351,1.395,1.3,1.304,3583988,4866085,-0.06,-4.3988,1.3577,1.7971,1.306,1.306,
502053.SH,长盛中证全指证券,2015-11-19,1.304,1.32,1.325,1.29,1.325,2015502,2643368,0.021,1.6104,1.3115,1.0106,1.339,1.339,
502053.SH,长盛中证全指证券,2015-11-20,1.325,1.316,1.324,1.297,1.303,1288517,1688024,-0.022,-1.6604,1.3101,0.6461,1.316,1.316,
