代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502036.SH,大成中证互联网金融,2015-07-07,--,0.8581,0.944,0.8522,0.8741,1856946,1612174,--,--,0.8682,0.8598,0.9069,0.9069,
502036.SH,大成中证互联网金融,2015-07-08,0.8741,0.7983,0.8581,0.7983,0.8482,1357244,1112494,-0.0259,-2.968,0.8197,0.6284,0.8642,0.8642,
502036.SH,大成中证互联网金融,2015-07-09,0.8482,0.8083,0.928,0.7983,0.913,4584631,4116014,0.0649,7.6471,0.8978,2.1228,0.883,0.883,
502036.SH,大成中证互联网金融,2015-07-10,0.913,0.8931,1.0048,0.8681,1.0048,7102241,6748630,0.0918,10.0546,0.9502,3.2886,0.9147,0.9147,
502036.SH,大成中证互联网金融,2015-07-13,1.0048,1.0278,1.1056,1.0258,1.1056,10406733,11077696,0.1008,10.0298,1.0645,4.8187,0.9612,0.9612,
502036.SH,大成中证互联网金融,2015-07-14,1.1056,1.0767,1.0767,1.0088,1.0218,7630950,7937303,-0.0838,-7.5812,1.0401,3.5334,0.9882,0.9882,
502036.SH,大成中证互联网金融,2015-07-15,1.0218,0.9669,0.9769,0.922,0.926,15420337,14637433,-0.0958,-9.375,0.9492,7.1401,0.946,0.946,
502036.SH,大成中证互联网金融,2015-07-16,0.926,0.8981,0.9629,0.8532,0.939,11615720,10660730,0.013,1.4009,0.9178,5.3785,0.9372,0.9372,
502036.SH,大成中证互联网金融,2015-07-17,0.939,0.946,0.9879,0.904,0.9799,6517497,6281949,0.0409,4.3571,0.9639,3.0178,0.9949,0.9949,
502036.SH,大成中证互联网金融,2015-07-20,0.9799,1.0178,1.0767,1.0178,1.0567,6667534,6958030,0.0768,7.8411,1.0436,3.0873,1.0248,1.0248,
502036.SH,大成中证互联网金融,2015-07-21,1.0567,1.0667,1.0667,1.0258,1.0288,5122469,5356616,-0.0279,-2.644,1.0457,2.3719,1.0386,1.0386,
502036.SH,大成中证互联网金融,2015-07-22,1.0288,1.0278,1.0557,1.0188,1.0418,10729829,11107844,0.013,1.2609,1.0352,4.9683,1.0493,1.0493,
502036.SH,大成中证互联网金融,2015-07-23,1.0418,1.0378,1.0777,1.0278,1.0687,7174122,7614376,0.0269,2.5862,1.0614,3.3219,1.0773,1.0773,
502036.SH,大成中证互联网金融,2015-07-24,1.0687,1.0537,1.0956,1.0467,1.0547,5795811,6223542,-0.014,-1.3072,1.0738,2.6837,1.0516,1.0516,
502036.SH,大成中证互联网金融,2015-07-27,1.0547,1.0398,1.0537,0.9579,0.9869,2310164,2328884,-0.0679,-6.4333,1.0081,1.0697,0.9603,0.9603,
502036.SH,大成中证互联网金融,2015-07-28,0.9869,0.949,0.9769,0.8881,0.928,1349987,1253742,-0.0589,-5.9656,0.9287,0.6251,0.9149,0.9149,
502036.SH,大成中证互联网金融,2015-07-29,0.928,0.925,0.9679,0.8991,0.9579,2230096,2097795,0.0299,3.2258,0.9407,1.0326,0.9552,0.9552,
502036.SH,大成中证互联网金融,2015-07-30,0.9579,0.948,0.9779,0.927,0.928,1424696,1349405,-0.0299,-3.125,0.9472,0.6597,0.9108,0.9108,
502036.SH,大成中证互联网金融,2015-07-31,0.928,0.9031,0.943,0.8881,0.8981,1364618,1246817,-0.0299,-3.2258,0.9137,0.6319,0.8969,0.8969,
502036.SH,大成中证互联网金融,2015-08-03,0.8981,0.8781,0.925,0.8482,0.8581,1867060,1642748,-0.0399,-4.4444,0.8799,0.8645,0.8565,0.8565,
502036.SH,大成中证互联网金融,2015-08-04,0.8581,0.8572,0.908,0.8152,0.906,2922697,2574531,0.0479,5.5814,0.8809,1.3533,0.9002,0.9002,
502036.SH,大成中证互联网金融,2015-08-05,0.906,0.908,0.923,0.8821,0.8951,1183018,1066404,-0.011,-1.2115,0.9014,0.5478,0.879,0.879,
502036.SH,大成中证互联网金融,2015-08-06,0.8951,0.8681,0.8961,0.8432,0.8691,632897,555201,-0.0259,-2.8986,0.8772,0.2931,0.8715,0.8715,
502036.SH,大成中证互联网金融,2015-08-07,0.8691,0.8881,0.923,0.8731,0.909,1338962,1214446,0.0399,4.5924,0.907,0.62,0.9075,0.9075,
502036.SH,大成中证互联网金融,2015-08-10,0.909,0.923,0.9769,0.92,0.9679,1421744,1346348,0.0589,6.4764,0.947,0.6583,0.9583,0.9583,
502036.SH,大成中证互联网金融,2015-08-11,0.9679,0.9679,0.9759,0.948,0.9549,1923477,1848724,-0.013,-1.3402,0.9611,0.8906,0.9612,0.9612,
502036.SH,大成中证互联网金融,2015-08-12,0.9549,0.938,0.9579,0.931,0.931,1533884,1449553,-0.0239,-2.5078,0.945,0.7102,0.9358,0.9358,
502036.SH,大成中证互联网金融,2015-08-13,0.931,0.931,0.9569,0.912,0.9569,1335835,1265939,0.0259,2.7867,0.9477,0.6185,0.9654,0.9654,
502036.SH,大成中证互联网金融,2015-08-14,0.9569,0.9659,0.9759,0.9589,0.9739,1580763,1534112,0.017,1.7727,0.9705,0.7319,0.9751,0.9751,
502036.SH,大成中证互联网金融,2015-08-17,0.9739,0.9649,0.9669,0.939,0.9609,728493,697322,-0.013,-1.332,0.9572,0.3373,0.9704,0.9704,
502036.SH,大成中证互联网金融,2015-08-18,0.9609,0.9509,0.9739,0.914,0.92,2381446,2260532,-0.0409,-4.2575,0.9492,1.1027,0.9074,0.9074,
502036.SH,大成中证互联网金融,2015-08-19,0.92,0.915,0.9659,0.8392,0.917,2409407,2144853,-0.003,-0.3254,0.8902,1.1156,0.9295,0.9295,
502036.SH,大成中证互联网金融,2015-08-20,0.917,0.913,0.927,0.8901,0.913,436407,397147,-0.004,-0.4353,0.91,0.2021,0.8946,0.8946,
502036.SH,大成中证互联网金融,2015-08-21,0.913,0.904,0.904,0.8681,0.8681,589320,519407,-0.0449,-4.918,0.8814,0.2729,0.8368,0.8368,
