代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502040.SH,长盛上证50,2015-08-24,--,1,1,0.97,0.993,3076551,3050177,--,--,0.9914,1.1956,1,1,
502040.SH,长盛上证50,2015-08-25,0.993,0.992,0.997,0.99,0.992,1534469,1523147,-0.001,-0.1007,0.9926,0.5963,1.002,1.002,
502040.SH,长盛上证50,2015-08-26,0.992,0.997,1.003,0.992,0.998,3061236,3049151,0.006,0.6048,0.9961,1.1896,1.002,1.002,
502040.SH,长盛上证50,2015-08-27,0.998,0.994,1.03,0.994,1.012,1790994,1794991,0.014,1.4028,1.0022,0.696,1.01,1.01,
502040.SH,长盛上证50,2015-08-28,1.012,1.1,1.1,0.995,1.006,859163,865793,-0.006,-0.5929,1.0077,0.3339,1.023,1.023,
502040.SH,长盛上证50,2015-08-31,1.006,1.04,1.04,0.996,1.015,1118951,1122811,0.009,0.8946,1.0034,0.4348,1.035,1.035,
502040.SH,长盛上证50,2015-09-01,1.015,1.006,1.033,1.006,1.032,910801,925414,0.017,1.6749,1.016,0.3539,1.044,1.044,
502040.SH,长盛上证50,2015-09-02,1.032,1.005,1.117,1.005,1.048,742602,776553,0.016,1.5504,1.0457,0.2886,1.049,1.049,
502040.SH,长盛上证50,2015-09-07,1.048,1.021,1.109,1.018,1.018,199057,203735,-0.03,-2.8626,1.0235,0.0774,1.004,1.004,
502040.SH,长盛上证50,2015-09-08,1.018,0.991,1.02,0.975,1.019,398647,394749,0.001,0.0982,0.9902,0.1549,1.026,1.026,
502040.SH,长盛上证50,2015-09-09,1.019,1.005,1.035,1.005,1.035,194965,200281,0.016,1.5702,1.0273,0.0758,1.04,1.04,
502040.SH,长盛上证50,2015-09-10,1.035,1.03,1.034,1.025,1.033,66000,67733,-0.002,-0.1932,1.0263,0.0256,1.038,1.038,
502040.SH,长盛上证50,2015-09-11,1.033,1.03,1.04,1.028,1.028,148100,152595,-0.005,-0.484,1.0304,0.0576,1.033,1.033,
502040.SH,长盛上证50,2015-09-14,1.028,1.028,1.036,1.003,1.031,698000,711506,0.003,0.2918,1.0193,0.2713,1.048,1.048,
502040.SH,长盛上证50,2015-09-15,1.031,1.022,1.022,1.018,1.018,89200,90807,-0.013,-1.2609,1.018,0.0347,1.024,1.024,
502040.SH,长盛上证50,2015-09-16,1.018,1,1.07,1,1.052,1141796,1188357,0.034,3.3399,1.0408,0.4437,1.057,1.057,
502040.SH,长盛上证50,2015-09-17,1.052,1.1,1.1,1.039,1.079,237516,258712,0.027,2.5665,1.0892,0.0923,1.036,1.036,
502040.SH,长盛上证50,2015-09-18,1.079,1.074,1.075,1.074,1.075,200,215,-0.004,-0.3707,1.075,0.0001,1.039,1.039,
502040.SH,长盛上证50,2015-09-21,1.075,1.025,1.025,1.025,1.025,100,103,-0.05,-4.6512,1.03,0,1.046,1.046,
502040.SH,长盛上证50,2015-09-22,1.025,1.029,1.128,1.029,1.11,52010,56554,0.085,8.2927,1.0874,0.0202,1.057,1.057,
502040.SH,长盛上证50,2015-09-23,1.11,1.03,1.155,1.03,1.089,5600,6082,-0.021,-1.8919,1.0861,0.0022,1.028,1.028,
502040.SH,长盛上证50,2015-09-24,1.089,1.022,1.088,1.022,1.079,50300,54264,-0.01,-0.9183,1.0788,0.0195,1.034,1.034,
502040.SH,长盛上证50,2015-09-25,1.079,1.012,1.012,1.012,1.012,19995,20235,-0.067,-6.2095,1.012,0.0078,1.028,1.028,
502040.SH,长盛上证50,2015-09-28,1.012,1.005,1.057,1.005,1.057,5300,5332,0.045,4.4466,1.006,0.0021,1.023,1.023,
502040.SH,长盛上证50,2015-09-29,1.057,1.057,1.057,1.057,1.057,--,--,0,0,--,--,1.002,1.002,
502040.SH,长盛上证50,2015-09-30,1.057,1.057,1.057,1.057,1.057,--,--,0,0,--,--,1.01,1.01,
502040.SH,长盛上证50,2015-10-08,1.057,1.055,1.055,1.055,1.055,4100,4326,-0.002,-0.1892,1.0551,0.0016,1.03,1.03,
502040.SH,长盛上证50,2015-10-09,1.055,1.03,1.052,1.03,1.034,10400,10824,-0.021,-1.9905,1.0408,0.004,1.043,1.043,
502040.SH,长盛上证50,2015-10-12,1.034,1.034,1.13,1.034,1.075,391947,414222,0.041,3.9652,1.0568,0.1523,1.071,1.071,
502040.SH,长盛上证50,2015-10-13,1.075,1.055,1.141,1.055,1.141,8717,9215,0.066,6.1395,1.0571,0.0034,1.067,1.067,
502040.SH,长盛上证50,2015-10-14,1.141,1.144,1.144,1.05,1.119,74247,80464,-0.022,-1.9281,1.0837,0.0289,1.058,1.058,
502040.SH,长盛上证50,2015-10-15,1.119,1.05,1.104,1.05,1.071,172517,183271,-0.048,-4.2895,1.0623,0.067,1.079,1.079,
502040.SH,长盛上证50,2015-10-16,1.071,1.118,1.118,1.074,1.088,189315,204666,0.017,1.5873,1.0811,0.0736,1.094,1.094,
502040.SH,长盛上证50,2015-10-19,1.088,1.088,1.111,1.079,1.098,149115,163593,0.01,0.9191,1.0971,0.0579,1.093,1.093,
502040.SH,长盛上证50,2015-10-20,1.098,1.08,1.094,1.08,1.094,53200,58189,-0.004,-0.3643,1.0938,0.0207,1.106,1.106,
502040.SH,长盛上证50,2015-10-21,1.094,1.1,1.111,1.085,1.089,224300,246577,-0.005,-0.457,1.0993,0.0872,1.105,1.105,
502040.SH,长盛上证50,2015-10-22,1.089,1.111,1.126,1.081,1.1,272300,299783,0.011,1.0101,1.1009,0.1058,1.106,1.106,
502040.SH,长盛上证50,2015-10-23,1.1,1.1,1.156,1.097,1.106,181130,200090,0.006,0.5455,1.1047,0.0704,1.112,1.112,
502040.SH,长盛上证50,2015-10-26,1.106,1.108,1.124,1.097,1.097,33800,37486,-0.009,-0.8137,1.1091,0.0131,1.112,1.112,
502040.SH,长盛上证50,2015-10-27,1.097,1.098,1.114,1.084,1.109,120300,131238,0.012,1.0939,1.0909,0.0468,1.111,1.111,
502040.SH,长盛上证50,2015-10-28,1.109,1.115,1.115,1.08,1.09,204600,223110,-0.019,-1.7133,1.0905,0.0795,1.089,1.089,
502040.SH,长盛上证50,2015-10-29,1.09,1.092,1.092,1.077,1.084,106600,115989,-0.006,-0.5505,1.0881,0.0414,1.088,1.088,
502040.SH,长盛上证50,2015-10-30,1.084,1.089,1.09,1.089,1.09,21327,23245,0.006,0.5535,1.0899,0.0083,1.09,1.09,
502040.SH,长盛上证50,2015-11-02,1.09,1.079,1.087,1.066,1.087,31100,33545,-0.003,-0.2752,1.0786,0.0121,1.073,1.073,
502040.SH,长盛上证50,2015-11-03,1.087,1.087,1.087,1.087,1.087,--,--,0,0,--,--,1.07,1.07,
502040.SH,长盛上证50,2015-11-04,1.087,1.099,1.11,1.099,1.11,277271,306530,0.023,2.1159,1.1055,0.1078,1.124,1.124,
502040.SH,长盛上证50,2015-11-05,1.11,1.124,1.22,1.124,1.218,41700,48871,0.108,9.7297,1.172,0.0162,1.16,1.16,
502040.SH,长盛上证50,2015-11-06,1.218,1.139,1.218,1.139,1.218,89712,107214,0,0,1.1951,0.0349,1.184,1.184,
502040.SH,长盛上证50,2015-11-09,1.218,1.218,1.271,1.218,1.271,154267,192688,0.053,4.3514,1.2491,0.06,1.196,1.196,
502040.SH,长盛上证50,2015-11-10,1.271,1.259,1.36,1.224,1.259,873789,1095143,-0.012,-0.9441,1.2533,0.3396,1.194,1.194,
502040.SH,长盛上证50,2015-11-11,1.259,1.23,1.23,1.15,1.19,2294377,2743642,-0.069,-5.4805,1.1958,0.8916,1.191,1.191,
502040.SH,长盛上证50,2015-11-12,1.19,1.166,1.187,1.166,1.172,170672,200817,-0.018,-1.5126,1.1766,0.0663,1.177,1.177,
502040.SH,长盛上证50,2015-11-13,1.172,1.16,1.17,1.12,1.155,488217,563637,-0.017,-1.4505,1.1545,0.1897,1.164,1.164,
502040.SH,长盛上证50,2015-11-16,1.155,1.13,1.16,1.13,1.16,51820,59581,0.005,0.4329,1.1498,0.0201,1.165,1.165,
502040.SH,长盛上证50,2015-11-17,1.16,1.16,1.184,1.152,1.161,783771,922206,0.001,0.0862,1.1766,0.3046,1.168,1.168,
502040.SH,长盛上证50,2015-11-18,1.161,1.156,1.174,1.156,1.158,331541,386227,-0.003,-0.2584,1.1649,0.1288,1.155,1.155,
502040.SH,长盛上证50,2015-11-19,1.158,1.15,1.165,1.15,1.165,64857,75378,0.007,0.6045,1.1622,0.0252,1.169,1.169,
502040.SH,长盛上证50,2015-11-20,1.165,1.155,1.165,1.155,1.161,69000,80171,-0.004,-0.3433,1.1619,0.0268,1.167,1.167,
502040.SH,长盛上证50,2015-11-23,1.161,1.151,1.16,1.151,1.16,62620,72267,-0.001,-0.0861,1.1541,0.0243,1.162,1.162,
502040.SH,长盛上证50,2015-11-24,1.16,1.15,1.15,1.142,1.15,86580,99044,-0.01,-0.8621,1.144,0.0336,1.159,1.159,
502040.SH,长盛上证50,2015-11-25,1.15,1.145,1.159,1.142,1.157,330724,381095,0.007,0.6087,1.1523,0.1285,1.166,1.166,
502040.SH,长盛上证50,2015-11-26,1.157,1.157,1.159,1.153,1.153,35398,40936,-0.004,-0.3457,1.1564,0.0138,1.161,1.161,
502040.SH,长盛上证50,2015-11-27,1.153,1.156,1.156,1.13,1.13,602800,696792,-0.023,-1.9948,1.1559,0.2343,1.098,1.098,
502040.SH,长盛上证50,2015-11-30,1.13,1.129,1.129,1.129,1.129,2000,2258,-0.001,-0.0885,1.129,0.0008,1.093,1.093,
502040.SH,长盛上证50,2015-12-01,1.129,1.032,1.197,1.032,1.14,115567,131220,0.011,0.9743,1.1354,0.0449,1.1,1.1,
502040.SH,长盛上证50,2015-12-02,1.14,1.1,1.15,1.1,1.15,110019,124265,0.01,0.8772,1.1295,0.0428,1.149,1.149,
502040.SH,长盛上证50,2015-12-03,1.15,1.146,1.15,1.108,1.149,25800,29648,-0.001,-0.087,1.1491,0.01,1.15,1.15,
502040.SH,长盛上证50,2015-12-04,1.149,1.114,1.13,1.114,1.13,2900,3232,-0.019,-1.6536,1.1145,0.0011,1.12,1.12,
502040.SH,长盛上证50,2015-12-07,1.13,1.131,1.149,1.131,1.148,158979,181782,0.018,1.5929,1.1434,0.0618,1.118,1.118,
502040.SH,长盛上证50,2015-12-08,1.148,1.129,1.158,1.119,1.158,112100,126123,0.01,0.8711,1.1251,0.0436,1.099,1.099,
502040.SH,长盛上证50,2015-12-09,1.158,1.158,1.158,1.158,1.158,--,--,0,0,--,--,1.102,1.102,
502040.SH,长盛上证50,2015-12-10,1.158,1.061,1.15,1.058,1.135,24900,26451,-0.023,-1.9862,1.0623,0.0097,1.096,1.096,
502040.SH,长盛上证50,2015-12-11,1.135,1.074,1.117,1.074,1.117,2300,2565,-0.018,-1.5859,1.1152,0.0009,1.09,1.09,
502040.SH,长盛上证50,2015-12-14,1.117,1.077,1.229,1.077,1.13,264171,296478,0.013,1.1638,1.1223,0.1027,1.127,1.127,
502040.SH,长盛上证50,2015-12-15,1.13,1.13,1.13,1.13,1.13,--,--,0,0,--,--,1.112,1.112,
502040.SH,长盛上证50,2015-12-16,1.13,1.13,1.13,1.13,1.13,--,--,0,0,--,--,1.108,1.108,
502040.SH,长盛上证50,2015-12-17,1.13,1.114,1.116,1.114,1.116,7600,8478,-0.014,-1.2389,1.1155,0.003,1.124,1.124,
502040.SH,长盛上证50,2015-12-18,1.116,1.125,1.13,1.124,1.125,115500,130148,0.009,0.8065,1.1268,0.0449,1.127,1.127,
502040.SH,长盛上证50,2015-12-21,1.125,1.135,1.175,1.101,1.16,977574,1080482,0.035,3.1111,1.1053,0.3799,1.157,1.157,
502040.SH,长盛上证50,2015-12-22,1.16,1.139,1.173,1.138,1.15,59974,68456,-0.01,-0.8621,1.1414,0.0233,1.157,1.157,
502040.SH,长盛上证50,2015-12-23,1.15,1.148,1.161,1.148,1.152,102296,118130,0.002,0.1739,1.1548,0.0398,1.16,1.16,
502040.SH,长盛上证50,2015-12-24,1.152,1.152,1.152,1.152,1.152,--,--,0,0,--,--,1.147,1.147,
502040.SH,长盛上证50,2015-12-25,1.152,1.152,1.152,1.152,1.152,--,--,0,0,--,--,1.152,1.152,
502040.SH,长盛上证50,2015-12-28,1.152,1.117,1.117,1.116,1.117,5000,5583,-0.035,-3.0382,1.1166,0.0019,1.115,1.115,
502040.SH,长盛上证50,2015-12-29,1.117,1.155,1.155,1.155,1.155,100,116,0.038,3.402,1.16,0,1.124,1.124,
502040.SH,长盛上证50,2015-12-30,1.155,1.108,1.129,1.108,1.129,300,337,-0.026,-2.2511,1.1233,0.0001,1.124,1.124,
502040.SH,长盛上证50,2015-12-31,1.129,1.136,1.136,1.107,1.117,66410,73832,-0.012,-1.0629,1.1118,0.3262,1.115,1.115,
502040.SH,长盛上证50,2016-01-04,1.117,1.117,1.117,1.117,1.117,--,--,0,0,--,--,1.04,1.04,
502040.SH,长盛上证50,2016-01-05,1.117,1.04,1.04,1.04,1.04,17409,18105,-0.077,-6.8935,1.04,0.0855,1.044,1.044,
