上交所回购利率,FRGC001,,,,FRGC007,,,,SHIBOR隔夜,,,,SHIBOR1周,,,,SHIBOR3月,,,,SHIBOR6月,,,,SHIBOR1年,
,FRGC001.IR,,,,FRGC007.IR,,,,SHIBORON.IR,,,,SHIBOR1W.IR,,,,SHIBOR3M.IR,,,,SHIBOR6M.IR,,,,SHIBOR1Y.IR,
日期,证券简称,收盘价,,日期,证券简称,收盘价,,日期,证券简称,收盘价,,日期,证券简称,收盘价,,日期,证券简称,收盘价,,日期,证券简称,收盘价,,日期,证券简称,收盘价
Date,sec_name,close,,Date,sec_name,close,,Date,sec_name,close,,Date,sec_name,close,,Date,sec_name,close,,Date,sec_name,close,,Date,sec_name,close
2015-04-17,FRGC001,2.1260,,2015-04-17,FRGC007,2.4920,,2015-04-17,SHIBOR隔夜,2.2680,,2015-04-17,SHIBOR1周,2.8730,,2015-04-17,SHIBOR3月,4.7030,,2015-04-17,SHIBOR6月,4.7485,,2015-04-17,SHIBOR1年,4.7758
2015-04-16,FRGC001,2.1970,,2015-04-16,FRGC007,3.2600,,2015-04-16,SHIBOR隔夜,2.2980,,2015-04-16,SHIBOR1周,2.8840,,2015-04-16,SHIBOR3月,4.7200,,2015-04-16,SHIBOR6月,4.7585,,2015-04-16,SHIBOR1年,4.7753
2015-04-15,FRGC001,5.4460,,2015-04-15,FRGC007,3.8740,,2015-04-15,SHIBOR隔夜,2.3070,,2015-04-15,SHIBOR1周,2.8800,,2015-04-15,SHIBOR3月,4.7365,,2015-04-15,SHIBOR6月,4.7690,,2015-04-15,SHIBOR1年,4.7773
2015-04-14,FRGC001,5.2770,,2015-04-14,FRGC007,4.6830,,2015-04-14,SHIBOR隔夜,2.3720,,2015-04-14,SHIBOR1周,2.9200,,2015-04-14,SHIBOR3月,4.7535,,2015-04-14,SHIBOR6月,4.7700,,2015-04-14,SHIBOR1年,4.7773
2015-04-13,FRGC001,1.9480,,2015-04-13,FRGC007,5.0610,,2015-04-13,SHIBOR隔夜,2.4050,,2015-04-13,SHIBOR1周,2.9490,,2015-04-13,SHIBOR3月,4.7667,,2015-04-13,SHIBOR6月,4.7733,,2015-04-13,SHIBOR1年,4.7774
2015-04-10,FRGC001,1.4520,,2015-04-10,FRGC007,5.5850,,2015-04-10,SHIBOR隔夜,2.4890,,2015-04-10,SHIBOR1周,2.9700,,2015-04-10,SHIBOR3月,4.7821,,2015-04-10,SHIBOR6月,4.7755,,2015-04-10,SHIBOR1年,4.7785
2015-04-09,FRGC001,0.5440,,2015-04-09,FRGC007,4.5870,,2015-04-09,SHIBOR隔夜,2.5990,,2015-04-09,SHIBOR1周,3.0730,,2015-04-09,SHIBOR3月,4.8008,,2015-04-09,SHIBOR6月,4.7762,,2015-04-09,SHIBOR1年,4.7798
2015-04-08,FRGC001,1.5530,,2015-04-08,FRGC007,3.1930,,2015-04-08,SHIBOR隔夜,2.6830,,2015-04-08,SHIBOR1周,3.1630,,2015-04-08,SHIBOR3月,4.8305,,2015-04-08,SHIBOR6月,4.7773,,2015-04-08,SHIBOR1年,4.7800
2015-04-07,FRGC001,1.8020,,2015-04-07,FRGC007,2.8950,,2015-04-07,SHIBOR隔夜,2.7660,,2015-04-07,SHIBOR1周,3.3190,,2015-04-07,SHIBOR3月,4.8585,,2015-04-07,SHIBOR6月,4.7784,,2015-04-07,SHIBOR1年,4.7800
2015-04-03,FRGC001,2.1990,,2015-04-03,FRGC007,2.8800,,2015-04-03,SHIBOR隔夜,2.8870,,2015-04-03,SHIBOR1周,3.5060,,2015-04-03,SHIBOR3月,4.8880,,2015-04-03,SHIBOR6月,4.7794,,2015-04-03,SHIBOR1年,4.7800
2015-04-02,FRGC001,0.6460,,2015-04-02,FRGC007,2.8990,,2015-04-02,SHIBOR隔夜,2.9950,,2015-04-02,SHIBOR1周,3.6350,,2015-04-02,SHIBOR3月,4.8975,,2015-04-02,SHIBOR6月,4.7785,,2015-04-02,SHIBOR1年,4.7800
2015-04-01,FRGC001,2.6990,,2015-04-01,FRGC007,3.3710,,2015-04-01,SHIBOR隔夜,3.0870,,2015-04-01,SHIBOR1周,3.7540,,2015-04-01,SHIBOR3月,4.8975,,2015-04-01,SHIBOR6月,4.7795,,2015-04-01,SHIBOR1年,4.7800
2015-03-31,FRGC001,3.6320,,2015-03-31,FRGC007,3.6720,,2015-03-31,SHIBOR隔夜,3.1830,,2015-03-31,SHIBOR1周,3.8860,,2015-03-31,SHIBOR3月,4.8975,,2015-03-31,SHIBOR6月,4.7795,,2015-03-31,SHIBOR1年,4.7800
2015-03-30,FRGC001,3.1660,,2015-03-30,FRGC007,3.1700,,2015-03-30,SHIBOR隔夜,3.2030,,2015-03-30,SHIBOR1周,3.9190,,2015-03-30,SHIBOR3月,4.8975,,2015-03-30,SHIBOR6月,4.7795,,2015-03-30,SHIBOR1年,4.7800
2015-03-27,FRGC001,2.6050,,2015-03-27,FRGC007,3.0040,,2015-03-27,SHIBOR隔夜,3.2060,,2015-03-27,SHIBOR1周,3.8930,,2015-03-27,SHIBOR3月,4.8975,,2015-03-27,SHIBOR6月,4.7796,,2015-03-27,SHIBOR1年,4.7800
2015-03-26,FRGC001,0.9120,,2015-03-26,FRGC007,3.3590,,2015-03-26,SHIBOR隔夜,3.2160,,2015-03-26,SHIBOR1周,3.8970,,2015-03-26,SHIBOR3月,4.8975,,2015-03-26,SHIBOR6月,4.7795,,2015-03-26,SHIBOR1年,4.7800
2015-03-25,FRGC001,2.7010,,2015-03-25,FRGC007,3.6260,,2015-03-25,SHIBOR隔夜,3.2100,,2015-03-25,SHIBOR1周,3.9550,,2015-03-25,SHIBOR3月,4.8975,,2015-03-25,SHIBOR6月,4.7796,,2015-03-25,SHIBOR1年,4.7801
2015-03-24,FRGC001,2.8510,,2015-03-24,FRGC007,3.1970,,2015-03-24,SHIBOR隔夜,3.2180,,2015-03-24,SHIBOR1周,4.0330,,2015-03-24,SHIBOR3月,4.8980,,2015-03-24,SHIBOR6月,4.7790,,2015-03-24,SHIBOR1年,4.7800
2015-03-23,FRGC001,2.8450,,2015-03-23,FRGC007,3.1970,,2015-03-23,SHIBOR隔夜,3.2170,,2015-03-23,SHIBOR1周,4.1430,,2015-03-23,SHIBOR3月,4.8990,,2015-03-23,SHIBOR6月,4.7800,,2015-03-23,SHIBOR1年,4.7800
2015-03-20,FRGC001,2.8160,,2015-03-20,FRGC007,3.0870,,2015-03-20,SHIBOR隔夜,3.2940,,2015-03-20,SHIBOR1周,4.3310,,2015-03-20,SHIBOR3月,4.9020,,2015-03-20,SHIBOR6月,4.7802,,2015-03-20,SHIBOR1年,4.7800
2015-03-19,FRGC001,0.9280,,2015-03-19,FRGC007,3.1290,,2015-03-19,SHIBOR隔夜,3.3320,,2015-03-19,SHIBOR1周,4.4960,,2015-03-19,SHIBOR3月,4.9040,,2015-03-19,SHIBOR6月,4.7812,,2015-03-19,SHIBOR1年,4.7801
2015-03-18,FRGC001,2.3530,,2015-03-18,FRGC007,3.3980,,2015-03-18,SHIBOR隔夜,3.3690,,2015-03-18,SHIBOR1周,4.6020,,2015-03-18,SHIBOR3月,4.9060,,2015-03-18,SHIBOR6月,4.7802,,2015-03-18,SHIBOR1年,4.7801
2015-03-17,FRGC001,2.2410,,2015-03-17,FRGC007,3.0600,,2015-03-17,SHIBOR隔夜,3.3760,,2015-03-17,SHIBOR1周,4.6200,,2015-03-17,SHIBOR3月,4.9050,,2015-03-17,SHIBOR6月,4.7812,,2015-03-17,SHIBOR1年,4.7801
2015-03-16,FRGC001,2.8160,,2015-03-16,FRGC007,3.3440,,2015-03-16,SHIBOR隔夜,3.4030,,2015-03-16,SHIBOR1周,4.7080,,2015-03-16,SHIBOR3月,4.9050,,2015-03-16,SHIBOR6月,4.7811,,2015-03-16,SHIBOR1年,4.7801
2015-03-13,FRGC001,5.2880,,2015-03-13,FRGC007,3.9980,,2015-03-13,SHIBOR隔夜,3.4360,,2015-03-13,SHIBOR1周,4.7380,,2015-03-13,SHIBOR3月,4.9000,,2015-03-13,SHIBOR6月,4.7801,,2015-03-13,SHIBOR1年,4.7800
2015-03-12,FRGC001,6.2240,,2015-03-12,FRGC007,4.9210,,2015-03-12,SHIBOR隔夜,3.4644,,2015-03-12,SHIBOR1周,4.7511,,2015-03-12,SHIBOR3月,4.9000,,2015-03-12,SHIBOR6月,4.7800,,2015-03-12,SHIBOR1年,4.7801
2015-03-11,FRGC001,9.2890,,2015-03-11,FRGC007,6.5600,,2015-03-11,SHIBOR隔夜,3.3470,,2015-03-11,SHIBOR1周,4.7730,,2015-03-11,SHIBOR3月,4.9000,,2015-03-11,SHIBOR6月,4.7799,,2015-03-11,SHIBOR1年,4.7801
2015-03-10,FRGC001,3.2120,,2015-03-10,FRGC007,6.7330,,2015-03-10,SHIBOR隔夜,3.3500,,2015-03-10,SHIBOR1周,4.7630,,2015-03-10,SHIBOR3月,4.8988,,2015-03-10,SHIBOR6月,4.7789,,2015-03-10,SHIBOR1年,4.7801
2015-03-09,FRGC001,1.7430,,2015-03-09,FRGC007,8.7650,,2015-03-09,SHIBOR隔夜,3.3810,,2015-03-09,SHIBOR1周,4.7730,,2015-03-09,SHIBOR3月,4.8979,,2015-03-09,SHIBOR6月,4.7781,,2015-03-09,SHIBOR1年,4.7803
2015-03-06,FRGC001,2.0360,,2015-03-06,FRGC007,7.4860,,2015-03-06,SHIBOR隔夜,3.4160,,2015-03-06,SHIBOR1周,4.7390,,2015-03-06,SHIBOR3月,4.8978,,2015-03-06,SHIBOR6月,4.7791,,2015-03-06,SHIBOR1年,4.7821
2015-03-05,FRGC001,0.8110,,2015-03-05,FRGC007,5.5160,,2015-03-05,SHIBOR隔夜,3.4330,,2015-03-05,SHIBOR1周,4.7290,,2015-03-05,SHIBOR3月,4.8960,,2015-03-05,SHIBOR6月,4.7800,,2015-03-05,SHIBOR1年,4.7802
2015-03-04,FRGC001,2.5880,,2015-03-04,FRGC007,4.0590,,2015-03-04,SHIBOR隔夜,3.4460,,2015-03-04,SHIBOR1周,4.7170,,2015-03-04,SHIBOR3月,4.8959,,2015-03-04,SHIBOR6月,4.7791,,2015-03-04,SHIBOR1年,4.7812
2015-03-03,FRGC001,3.1140,,2015-03-03,FRGC007,3.9240,,2015-03-03,SHIBOR隔夜,3.4500,,2015-03-03,SHIBOR1周,4.7470,,2015-03-03,SHIBOR3月,4.8979,,2015-03-03,SHIBOR6月,4.7801,,2015-03-03,SHIBOR1年,4.7805
2015-03-02,FRGC001,3.3730,,2015-03-02,FRGC007,3.7230,,2015-03-02,SHIBOR隔夜,3.4530,,2015-03-02,SHIBOR1周,4.7480,,2015-03-02,SHIBOR3月,4.8980,,2015-03-02,SHIBOR6月,4.7795,,2015-03-02,SHIBOR1年,4.7829
2015-02-27,FRGC001,3.7620,,2015-02-27,FRGC007,3.7010,,2015-02-27,SHIBOR隔夜,3.3180,,2015-02-27,SHIBOR1周,4.7150,,2015-02-27,SHIBOR3月,4.9000,,2015-02-27,SHIBOR6月,4.7846,,2015-02-27,SHIBOR1年,4.7888
2015-02-26,FRGC001,1.3030,,2015-02-26,FRGC007,3.8330,,2015-02-26,SHIBOR隔夜,3.2980,,2015-02-26,SHIBOR1周,4.7170,,2015-02-26,SHIBOR3月,4.9000,,2015-02-26,SHIBOR6月,4.7846,,2015-02-26,SHIBOR1年,4.7878
2015-02-25,FRGC001,3.6070,,2015-02-25,FRGC007,4.0080,,2015-02-25,SHIBOR隔夜,3.3280,,2015-02-25,SHIBOR1周,4.7680,,2015-02-25,SHIBOR3月,4.9000,,2015-02-25,SHIBOR6月,4.7856,,2015-02-25,SHIBOR1年,4.7886
2015-02-17,FRGC001,4.2980,,2015-02-17,FRGC007,4.5350,,2015-02-17,SHIBOR隔夜,3.4000,,2015-02-17,SHIBOR1周,4.7490,,2015-02-17,SHIBOR3月,4.9000,,2015-02-17,SHIBOR6月,4.7853,,2015-02-17,SHIBOR1年,4.7868
2015-02-16,FRGC001,1.0780,,2015-02-16,FRGC007,2.2540,,2015-02-16,SHIBOR隔夜,3.1820,,2015-02-16,SHIBOR1周,4.7000,,2015-02-16,SHIBOR3月,4.9000,,2015-02-16,SHIBOR6月,4.7821,,2015-02-16,SHIBOR1年,4.7888
2015-02-13,FRGC001,3.4550,,2015-02-13,FRGC007,3.3640,,2015-02-13,SHIBOR隔夜,3.0910,,2015-02-13,SHIBOR1周,4.6630,,2015-02-13,SHIBOR3月,4.9000,,2015-02-13,SHIBOR6月,4.7803,,2015-02-13,SHIBOR1年,4.7855
2015-02-12,FRGC001,4.6220,,2015-02-12,FRGC007,4.6810,,2015-02-12,SHIBOR隔夜,3.0580,,2015-02-12,SHIBOR1周,4.6020,,2015-02-12,SHIBOR3月,4.9010,,2015-02-12,SHIBOR6月,4.7780,,2015-02-12,SHIBOR1年,4.7834
2015-02-11,FRGC001,26.6500,,2015-02-11,FRGC007,6.6720,,2015-02-11,SHIBOR隔夜,2.9320,,2015-02-11,SHIBOR1周,4.4200,,2015-02-11,SHIBOR3月,4.9000,,2015-02-11,SHIBOR6月,4.7765,,2015-02-11,SHIBOR1年,4.7800
2015-02-10,FRGC001,19.7930,,2015-02-10,FRGC007,5.3580,,2015-02-10,SHIBOR隔夜,2.8520,,2015-02-10,SHIBOR1周,4.3210,,2015-02-10,SHIBOR3月,4.8990,,2015-02-10,SHIBOR6月,4.7791,,2015-02-10,SHIBOR1年,4.7790
2015-02-09,FRGC001,3.8060,,2015-02-09,FRGC007,6.0780,,2015-02-09,SHIBOR隔夜,2.8120,,2015-02-09,SHIBOR1周,4.3350,,2015-02-09,SHIBOR3月,4.9040,,2015-02-09,SHIBOR6月,4.7796,,2015-02-09,SHIBOR1年,4.7790
2015-02-06,FRGC001,2.0630,,2015-02-06,FRGC007,5.1650,,2015-02-06,SHIBOR隔夜,2.8560,,2015-02-06,SHIBOR1周,4.3590,,2015-02-06,SHIBOR3月,4.9080,,2015-02-06,SHIBOR6月,4.7841,,2015-02-06,SHIBOR1年,4.7793
2015-02-05,FRGC001,0.8400,,2015-02-05,FRGC007,4.9440,,2015-02-05,SHIBOR隔夜,2.8660,,2015-02-05,SHIBOR1周,4.4120,,2015-02-05,SHIBOR3月,4.9160,,2015-02-05,SHIBOR6月,4.7880,,2015-02-05,SHIBOR1年,4.7830
2015-02-04,FRGC001,2.9710,,2015-02-04,FRGC007,4.6070,,2015-02-04,SHIBOR隔夜,2.9730,,2015-02-04,SHIBOR1周,4.4270,,2015-02-04,SHIBOR3月,4.9280,,2015-02-04,SHIBOR6月,4.7990,,2015-02-04,SHIBOR1年,4.7886
2015-02-03,FRGC001,3.7670,,2015-02-03,FRGC007,4.6880,,2015-02-03,SHIBOR隔夜,2.9544,,2015-02-03,SHIBOR1周,4.3933,,2015-02-03,SHIBOR3月,4.9167,,2015-02-03,SHIBOR6月,4.7989,,2015-02-03,SHIBOR1年,4.7856
2015-02-02,FRGC001,6.3070,,2015-02-02,FRGC007,5.5370,,2015-02-02,SHIBOR隔夜,2.8890,,2015-02-02,SHIBOR1周,4.2570,,2015-02-02,SHIBOR3月,4.9164,,2015-02-02,SHIBOR6月,4.7960,,2015-02-02,SHIBOR1年,4.7848
2015-01-30,FRGC001,6.7130,,2015-01-30,FRGC007,5.0890,,2015-01-30,SHIBOR隔夜,2.8130,,2015-01-30,SHIBOR1周,4.0260,,2015-01-30,SHIBOR3月,4.9140,,2015-01-30,SHIBOR6月,4.7920,,2015-01-30,SHIBOR1年,4.7830
2015-01-29,FRGC001,1.2090,,2015-01-29,FRGC007,3.9720,,2015-01-29,SHIBOR隔夜,2.7650,,2015-01-29,SHIBOR1周,3.9290,,2015-01-29,SHIBOR3月,4.9070,,2015-01-29,SHIBOR6月,4.7878,,2015-01-29,SHIBOR1年,4.7790
2015-01-28,FRGC001,2.7620,,2015-01-28,FRGC007,3.4820,,2015-01-28,SHIBOR隔夜,2.6900,,2015-01-28,SHIBOR1周,3.8980,,2015-01-28,SHIBOR3月,4.9005,,2015-01-28,SHIBOR6月,4.7829,,2015-01-28,SHIBOR1年,4.7788
2015-01-27,FRGC001,2.7240,,2015-01-27,FRGC007,3.6280,,2015-01-27,SHIBOR隔夜,2.6740,,2015-01-27,SHIBOR1周,3.8900,,2015-01-27,SHIBOR3月,4.8970,,2015-01-27,SHIBOR6月,4.7771,,2015-01-27,SHIBOR1年,4.7758
2015-01-26,FRGC001,2.7740,,2015-01-26,FRGC007,3.6360,,2015-01-26,SHIBOR隔夜,2.6880,,2015-01-26,SHIBOR1周,3.9200,,2015-01-26,SHIBOR3月,4.8935,,2015-01-26,SHIBOR6月,4.7741,,2015-01-26,SHIBOR1年,4.7748
2015-01-23,FRGC001,2.7550,,2015-01-23,FRGC007,3.2640,,2015-01-23,SHIBOR隔夜,2.7280,,2015-01-23,SHIBOR1周,4.0280,,2015-01-23,SHIBOR3月,4.9010,,2015-01-23,SHIBOR6月,4.7745,,2015-01-23,SHIBOR1年,4.7738
2015-01-22,FRGC001,0.9770,,2015-01-22,FRGC007,3.2390,,2015-01-22,SHIBOR隔夜,2.7710,,2015-01-22,SHIBOR1周,3.8750,,2015-01-22,SHIBOR3月,4.9000,,2015-01-22,SHIBOR6月,4.7730,,2015-01-22,SHIBOR1年,4.7720
2015-01-21,FRGC001,2.4440,,2015-01-21,FRGC007,3.4470,,2015-01-21,SHIBOR隔夜,2.7880,,2015-01-21,SHIBOR1周,3.8230,,2015-01-21,SHIBOR3月,4.9000,,2015-01-21,SHIBOR6月,4.7757,,2015-01-21,SHIBOR1年,4.7680
2015-01-20,FRGC001,2.5980,,2015-01-20,FRGC007,3.5920,,2015-01-20,SHIBOR隔夜,2.7070,,2015-01-20,SHIBOR1周,3.7820,,2015-01-20,SHIBOR3月,4.8970,,2015-01-20,SHIBOR6月,4.7707,,2015-01-20,SHIBOR1年,4.7635
2015-01-19,FRGC001,3.1610,,2015-01-19,FRGC007,3.8640,,2015-01-19,SHIBOR隔夜,2.6600,,2015-01-19,SHIBOR1周,3.8310,,2015-01-19,SHIBOR3月,4.8940,,2015-01-19,SHIBOR6月,4.7655,,2015-01-19,SHIBOR1年,4.7555
2015-01-16,FRGC001,5.6250,,2015-01-16,FRGC007,3.9740,,2015-01-16,SHIBOR隔夜,2.6330,,2015-01-16,SHIBOR1周,3.8480,,2015-01-16,SHIBOR3月,4.8890,,2015-01-16,SHIBOR6月,4.7612,,2015-01-16,SHIBOR1年,4.7521
2015-01-15,FRGC001,2.9710,,2015-01-15,FRGC007,4.1760,,2015-01-15,SHIBOR隔夜,2.6310,,2015-01-15,SHIBOR1周,3.8430,,2015-01-15,SHIBOR3月,4.8940,,2015-01-15,SHIBOR6月,4.7543,,2015-01-15,SHIBOR1年,4.7521
2015-01-14,FRGC001,5.4660,,2015-01-14,FRGC007,4.7420,,2015-01-14,SHIBOR隔夜,2.6360,,2015-01-14,SHIBOR1周,3.8370,,2015-01-14,SHIBOR3月,4.8980,,2015-01-14,SHIBOR6月,4.7509,,2015-01-14,SHIBOR1年,4.7500
2015-01-13,FRGC001,2.7700,,2015-01-13,FRGC007,4.8900,,2015-01-13,SHIBOR隔夜,2.6670,,2015-01-13,SHIBOR1周,3.7300,,2015-01-13,SHIBOR3月,4.9055,,2015-01-13,SHIBOR6月,4.7539,,2015-01-13,SHIBOR1年,4.7500
2015-01-12,FRGC001,2.6190,,2015-01-12,FRGC007,6.5470,,2015-01-12,SHIBOR隔夜,2.7530,,2015-01-12,SHIBOR1周,3.7620,,2015-01-12,SHIBOR3月,4.9061,,2015-01-12,SHIBOR6月,4.7479,,2015-01-12,SHIBOR1年,4.7500
2015-01-09,FRGC001,1.7280,,2015-01-09,FRGC007,5.3720,,2015-01-09,SHIBOR隔夜,2.8050,,2015-01-09,SHIBOR1周,3.7380,,2015-01-09,SHIBOR3月,4.9250,,2015-01-09,SHIBOR6月,4.7470,,2015-01-09,SHIBOR1年,4.7490
2015-01-08,FRGC001,0.7220,,2015-01-08,FRGC007,4.2560,,2015-01-08,SHIBOR隔夜,2.8300,,2015-01-08,SHIBOR1周,3.7450,,2015-01-08,SHIBOR3月,4.9630,,2015-01-08,SHIBOR6月,4.7480,,2015-01-08,SHIBOR1年,4.7488
2015-01-07,FRGC001,2.3870,,2015-01-07,FRGC007,4.1910,,2015-01-07,SHIBOR隔夜,2.8810,,2015-01-07,SHIBOR1周,3.8730,,2015-01-07,SHIBOR3月,5.0190,,2015-01-07,SHIBOR6月,4.7501,,2015-01-07,SHIBOR1年,4.7476
2015-01-06,FRGC001,3.2740,,2015-01-06,FRGC007,4.0830,,2015-01-06,SHIBOR隔夜,3.0320,,2015-01-06,SHIBOR1周,4.2410,,2015-01-06,SHIBOR3月,5.0770,,2015-01-06,SHIBOR6月,4.7482,,2015-01-06,SHIBOR1年,4.7455
2015-01-05,FRGC001,3.6580,,2015-01-05,FRGC007,4.0670,,2015-01-05,SHIBOR隔夜,3.4210,,2015-01-05,SHIBOR1周,4.7250,,2015-01-05,SHIBOR3月,5.1250,,2015-01-05,SHIBOR6月,4.7478,,2015-01-05,SHIBOR1年,4.7429
