代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150208.SZ,招商沪深300地产B,2014-12-12,--,1.1,1.1,1.1,1.1,1611106,1772216.6,--,--,1.1,5.8954,0.999,0.999,
150208.SZ,招商沪深300地产B,2014-12-15,1.1,1.199,1.199,1.141,1.161,5948985,6975411.2,0.061,5.5455,1.1725,25.889,0.999,0.999,
150208.SZ,招商沪深300地产B,2014-12-16,1.161,1.152,1.17,1.148,1.169,5640177,6514103.2,0.008,0.6891,1.1549,15.7646,1.009,1.009,
150208.SZ,招商沪深300地产B,2014-12-17,1.169,1.169,1.2,1.123,1.187,12564987,14696483.9,0.018,1.5398,1.1696,26.3118,1.047,1.047,
150208.SZ,招商沪深300地产B,2014-12-18,1.187,1.19,1.223,1.171,1.174,15395605,18510060,-0.013,-1.0952,1.2023,35.0179,1.015,1.015,
150208.SZ,招商沪深300地产B,2014-12-19,1.174,1.151,1.175,1.11,1.135,6081266,6895401.6,-0.039,-3.322,1.1339,14.0706,1.018,1.018,
150208.SZ,招商沪深300地产B,2014-12-22,1.135,1.178,1.192,1.129,1.147,8471098,9902903,0.012,1.0573,1.169,21.3785,0.99,0.99,
150208.SZ,招商沪深300地产B,2014-12-23,1.147,1.136,1.2,1.1,1.153,7834266,9137545.1,0.006,0.5231,1.1664,22.9453,1,1,
150208.SZ,招商沪深300地产B,2014-12-24,1.153,1.141,1.141,1.098,1.104,2422077,2695919.7,-0.049,-4.2498,1.1131,8.292,0.93,0.93,
150208.SZ,招商沪深300地产B,2014-12-25,1.104,1.103,1.12,1.09,1.119,2138300,2363207.6,0.015,1.3587,1.1052,6.3854,0.987,0.987,
150208.SZ,招商沪深300地产B,2014-12-26,1.119,1.118,1.21,1.118,1.21,7683751,9023142.2,0.091,8.1323,1.1743,24.1099,1.085,1.085,
150208.SZ,招商沪深300地产B,2014-12-29,1.21,1.239,1.331,1.23,1.331,11665120,15204034.1,0.121,10,1.3034,43.1076,1.173,1.173,
150208.SZ,招商沪深300地产B,2014-12-30,1.331,1.363,1.463,1.331,1.348,13851796,19096468.1,0.017,1.2772,1.3786,50.4766,1.183,1.183,
150208.SZ,招商沪深300地产B,2014-12-31,1.348,1.31,1.483,1.25,1.483,8221053,11229413.4,0.135,10.0148,1.3659,29.5054,1.336,1.336,
