代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150084.SZ,广发深证100B,2012-06-12,--,1.066,1.066,1.032,1.039,18225421,18987223.3,--,--,1.0418,16.48,0.9619,0.9619,
150084.SZ,广发深证100B,2012-06-13,1.039,1.045,1.064,1.043,1.061,9731073,10249355.9,0.022,2.1174,1.0533,9.2202,0.9839,0.9839,
150084.SZ,广发深证100B,2012-06-14,1.061,1.06,1.068,1.043,1.046,5628661,5956676.7,-0.015,-1.4138,1.0583,6.2168,0.9719,0.9719,
150084.SZ,广发深证100B,2012-06-15,1.046,1.047,1.057,1.026,1.039,4786019,4965459.4,-0.007,-0.6692,1.0375,5.5002,0.9691,0.9691,
150084.SZ,广发深证100B,2012-06-18,1.039,1.041,1.051,1.04,1.047,4315529,4514511.7,0.008,0.77,1.0461,5.0849,0.9838,0.9838,
150084.SZ,广发深证100B,2012-06-19,1.047,1.042,1.047,1.035,1.038,3079570,3210751.9,-0.009,-0.8596,1.0426,3.685,0.9626,0.9626,
150084.SZ,广发深证100B,2012-06-20,1.038,1.045,1.05,1.041,1.041,1454459,1519560.6,0.003,0.289,1.0448,1.7947,0.9586,0.9586,
150084.SZ,广发深证100B,2012-06-21,1.041,1.032,1.043,1.015,1.021,1231615,1258169,-0.02,-1.9212,1.0216,1.642,0.936,0.936,
150084.SZ,广发深证100B,2012-06-25,1.021,1.014,1.014,0.985,0.985,1826859,1825710.9,-0.036,-3.526,0.9994,2.461,0.8818,0.8818,
150084.SZ,广发深证100B,2012-06-26,0.985,0.98,0.993,0.97,0.984,2496925,2449380.7,-0.001,-0.1015,0.981,3.3736,0.8832,0.8832,
150084.SZ,广发深证100B,2012-06-27,0.984,0.985,0.996,0.977,0.977,843808,833207.7,-0.007,-0.7114,0.9874,1.1401,0.8761,0.8761,
150084.SZ,广发深证100B,2012-06-28,0.977,0.988,0.991,0.98,0.98,870430,856354.9,0.003,0.3071,0.9838,1.1809,0.8641,0.8641,
150084.SZ,广发深证100B,2012-06-29,0.98,0.963,0.999,0.961,0.998,2819543,2765477.5,0.018,1.8367,0.9808,3.788,0.8835,0.8835,
150084.SZ,广发深证100B,2012-07-02,0.998,1.002,1.003,0.993,1,2144597,2144451.3,0.002,0.2004,0.9999,2.8858,0.8953,0.8953,
150084.SZ,广发深证100B,2012-07-03,1,0.992,1.011,0.992,1,3532760,3546518.2,0,0,1.0039,4.7697,0.8983,0.8983,
150084.SZ,广发深证100B,2012-07-04,1,1.007,1.007,0.992,1.003,1555110,1550619.6,0.003,0.3,0.9971,2.1044,0.8913,0.8913,
150084.SZ,广发深证100B,2012-07-05,1.003,0.995,0.995,0.968,0.977,1661100,1622591.3,-0.026,-2.5922,0.9768,2.2642,0.8643,0.8643,
150084.SZ,广发深证100B,2012-07-06,0.977,0.988,1.015,0.976,1.012,1807699,1798028.7,0.035,3.5824,0.9947,2.4883,0.9149,0.9149,
150084.SZ,广发深证100B,2012-07-09,1.012,0.994,1.026,0.986,0.986,2851159,2891354.9,-0.026,-2.5692,1.0141,4.2661,0.8762,0.8762,
150084.SZ,广发深证100B,2012-07-10,0.986,0.982,1.002,0.981,0.986,768812,763531.4,0,0,0.9931,1.1616,0.8688,0.8688,
150084.SZ,广发深证100B,2012-07-11,0.986,0.982,1.007,0.981,1.005,1394225,1387981.7,0.019,1.927,0.9955,2.1054,0.8874,0.8874,
