代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150102.SZ,长信利众B,2013-04-26,--,0.933,0.99,0.933,0.99,618516,578284.9,--,--,0.935,0.2964,0.9938,0.9938,
150102.SZ,长信利众B,2013-05-02,0.99,0.951,0.977,0.945,0.974,568516,538278.4,-0.016,-1.6162,0.9468,0.2724,0.9925,0.9925,
150102.SZ,长信利众B,2013-05-03,0.974,0.954,0.969,0.95,0.953,322903,308040.7,-0.021,-2.1561,0.954,0.1547,0.9948,0.9948,
150102.SZ,长信利众B,2013-05-06,0.953,0.957,0.957,0.952,0.956,134300,128243.3,0.003,0.3148,0.9549,0.0644,0.9963,0.9963,
150102.SZ,长信利众B,2013-05-07,0.956,0.966,0.966,0.956,0.957,45602,43781.5,0.001,0.1046,0.9601,0.0219,0.9964,0.9964,
150102.SZ,长信利众B,2013-05-08,0.957,0.956,0.97,0.95,0.955,731800,697759.6,-0.002,-0.209,0.9535,0.3507,0.9983,0.9983,
150102.SZ,长信利众B,2013-05-09,0.955,0.955,0.963,0.948,0.951,673338,640204.4,-0.004,-0.4188,0.9508,0.3226,0.9976,0.9976,
150102.SZ,长信利众B,2013-05-10,0.951,0.953,0.963,0.95,0.955,750834,715444.9,0.004,0.4206,0.9529,0.3598,0.9998,0.9998,
150102.SZ,长信利众B,2013-05-13,0.955,0.956,0.969,0.956,0.969,895246,859227.4,0.014,1.466,0.9598,0.429,0.9981,0.9981,
150102.SZ,长信利众B,2013-05-14,0.969,0.968,0.97,0.957,0.97,1099500,1061936,0.001,0.1032,0.9658,0.5268,0.9995,0.9995,
150102.SZ,长信利众B,2013-05-15,0.97,0.974,0.974,0.965,0.965,366635,354311.1,-0.005,-0.5155,0.9664,0.1757,1.0012,1.0012,
150102.SZ,长信利众B,2013-05-16,0.965,0.965,0.968,0.962,0.965,343100,330705.7,0,0,0.9639,0.1644,1.0036,1.0036,
150102.SZ,长信利众B,2013-05-17,0.965,0.97,0.97,0.965,0.965,306919,296306.6,0,0,0.9654,0.1471,1.0071,1.0071,
150102.SZ,长信利众B,2013-05-20,0.965,0.964,0.964,0.953,0.963,386203,371368.8,-0.002,-0.2073,0.9616,0.1851,1.0066,1.0066,
150102.SZ,长信利众B,2013-05-21,0.963,0.963,0.966,0.956,0.964,211600,203539.8,0.001,0.1038,0.9619,0.1014,1.0059,1.0059,
150102.SZ,长信利众B,2013-05-22,0.964,0.965,0.965,0.958,0.963,137401,131670.9,-0.001,-0.1037,0.9583,0.0658,1.0027,1.0027,
150102.SZ,长信利众B,2013-05-23,0.963,0.963,0.965,0.96,0.963,158306,152235.1,0,0,0.9617,0.0759,1.002,1.002,
150102.SZ,长信利众B,2013-05-24,0.963,0.956,0.962,0.956,0.962,132400,126867.9,-0.001,-0.1038,0.9582,0.0634,1.0039,1.0039,
150102.SZ,长信利众B,2013-05-27,0.962,0.962,0.962,0.958,0.96,260000,249583.9,-0.002,-0.2079,0.9599,0.1246,1.0048,1.0048,
150102.SZ,长信利众B,2013-05-28,0.96,0.957,0.962,0.957,0.96,675045,647711.5,0,0,0.9595,0.3235,1.0112,1.0112,
150102.SZ,长信利众B,2013-05-29,0.96,0.962,0.966,0.962,0.965,832706,802664.5,0.005,0.5208,0.9639,0.399,1.0116,1.0116,
150102.SZ,长信利众B,2013-05-30,0.965,0.97,0.97,0.965,0.966,4286003,4138143.1,0.001,0.1036,0.9655,2.0537,1.0118,1.0118,
150102.SZ,长信利众B,2013-05-31,0.966,0.967,0.977,0.966,0.973,2802537,2721072.1,0.007,0.7246,0.9709,1.3429,1.0125,1.0125,
150102.SZ,长信利众B,2013-06-03,0.973,0.979,0.98,0.975,0.979,3235710,3167091.3,0.006,0.6166,0.9788,1.5504,1.0123,1.0123,
150102.SZ,长信利众B,2013-06-04,0.979,0.98,0.98,0.971,0.975,637100,621677,-0.004,-0.4086,0.9758,0.3053,1.0106,1.0106,
150102.SZ,长信利众B,2013-06-05,0.975,0.975,0.975,0.969,0.975,985100,955793.1,0,0,0.9702,0.472,1.0106,1.0106,
150102.SZ,长信利众B,2013-06-06,0.975,0.974,0.974,0.964,0.965,648800,627263.9,-0.01,-1.0256,0.9668,0.3109,1.0063,1.0063,
150102.SZ,长信利众B,2013-06-07,0.965,0.955,0.964,0.952,0.96,1278707,1223793.2,-0.005,-0.5181,0.9571,0.6127,1.0042,1.0042,
150102.SZ,长信利众B,2013-06-13,0.96,0.959,0.959,0.946,0.947,432901,410963,-0.013,-1.3542,0.9493,0.2074,0.998,0.998,
150102.SZ,长信利众B,2013-06-14,0.947,0.941,0.953,0.941,0.949,849300,802496.4,0.002,0.2112,0.9449,0.407,0.9972,0.9972,
150102.SZ,长信利众B,2013-06-17,0.949,0.952,0.952,0.939,0.946,697522,656087.6,-0.003,-0.3161,0.9406,0.3342,0.9936,0.9936,
150102.SZ,长信利众B,2013-06-18,0.946,0.942,0.946,0.94,0.946,648700,611922.6,0,0,0.9433,0.3108,0.9903,0.9903,
150102.SZ,长信利众B,2013-06-19,0.946,0.963,0.963,0.941,0.942,434356,412181.6,-0.004,-0.4228,0.9489,0.2081,0.9842,0.9842,
