代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150056.SZ,工银瑞信中证500B,2012-03-30,--,1.076,1.076,1.001,1.035,4866811,4960501.7,--,--,1.0193,42.2855,0.9774,0.9774,
150056.SZ,工银瑞信中证500B,2012-04-05,1.035,1.035,1.049,1.028,1.046,2367105,2465661.3,0.011,1.0628,1.0416,20.5667,0.9881,0.9881,
150056.SZ,工银瑞信中证500B,2012-04-06,1.046,1.041,1.046,1.035,1.038,1653327,1717701,-0.008,-0.7648,1.0389,27.0807,0.991,0.991,
150056.SZ,工银瑞信中证500B,2012-04-09,1.038,1.033,1.039,1.026,1.03,758850,783288,-0.008,-0.7707,1.0322,12.4283,0.9733,0.9733,
150056.SZ,工银瑞信中证500B,2012-04-10,1.03,1.02,1.045,1,1.045,1705992,1735010.8,0.015,1.4563,1.017,29.3941,0.9935,0.9935,
150056.SZ,工银瑞信中证500B,2012-04-11,1.045,1.034,1.05,1.022,1.05,1134566,1178103.6,0.005,0.4785,1.0384,19.6093,0.9989,0.9989,
150056.SZ,工银瑞信中证500B,2012-04-12,1.05,1.054,1.115,1.043,1.107,913526,979438.4,0.057,5.4286,1.0722,16.626,1.0318,1.0318,
150056.SZ,工银瑞信中证500B,2012-04-13,1.107,1.105,1.116,1.088,1.1,1100183,1208449.3,-0.007,-0.6323,1.0984,20.2336,1.047,1.047,
150056.SZ,工银瑞信中证500B,2012-04-16,1.1,1.1,1.115,1.091,1.11,447000,494858.6,0.01,0.9091,1.1071,9.1666,1.051,1.051,
150056.SZ,工银瑞信中证500B,2012-04-17,1.11,1.096,1.129,1.081,1.09,445800,491677.2,-0.02,-1.8018,1.1029,9.4915,1.0257,1.0257,
150056.SZ,工银瑞信中证500B,2012-04-18,1.09,1.084,1.128,1.084,1.127,763652,848557.5,0.037,3.3945,1.1112,16.4124,1.063,1.063,
150056.SZ,工银瑞信中证500B,2012-04-19,1.127,1.111,1.128,1.111,1.123,326103,365591.7,-0.004,-0.3549,1.1211,7.2112,1.0591,1.0591,
150056.SZ,工银瑞信中证500B,2012-04-20,1.123,1.116,1.137,1.111,1.136,344421,386428.2,0.013,1.1576,1.122,7.6195,1.0731,1.0731,
150056.SZ,工银瑞信中证500B,2012-04-23,1.136,1.121,1.13,1.111,1.121,386050,432910.4,-0.015,-1.3204,1.1214,8.5404,1.0516,1.0516,
150056.SZ,工银瑞信中证500B,2012-04-24,1.121,1.119,1.121,1.053,1.109,333900,364612.1,-0.012,-1.0705,1.092,7.8149,1.039,1.039,
150056.SZ,工银瑞信中证500B,2012-04-25,1.109,1.082,1.112,1.082,1.111,215500,237395.8,0.002,0.1803,1.1016,5.274,1.0627,1.0627,
150056.SZ,工银瑞信中证500B,2012-04-26,1.111,1.098,1.117,1.096,1.114,40402,44735.4,0.003,0.27,1.1073,1.0107,1.0542,1.0542,
150056.SZ,工银瑞信中证500B,2012-04-27,1.114,1.11,1.117,1.09,1.098,277800,307883.2,-0.016,-1.4363,1.1083,7.0396,1.0384,1.0384,
150056.SZ,工银瑞信中证500B,2012-05-02,1.098,1.095,1.12,1.095,1.119,631766,704689,0.021,1.9126,1.1154,16.0703,1.0613,1.0613,
150056.SZ,工银瑞信中证500B,2012-05-03,1.119,1.118,1.118,1.118,1.118,17800,19900.4,-0.001,-0.0894,1.118,0.4495,1.0678,1.0678,
150056.SZ,工银瑞信中证500B,2012-05-04,1.118,1.119,1.12,1.109,1.12,98982,110818.9,0.002,0.1789,1.1196,2.5053,1.0784,1.0784,
150056.SZ,工银瑞信中证500B,2012-05-07,1.12,1.12,1.138,1.113,1.138,98608,110335.4,0.018,1.6071,1.1189,2.4958,1.0893,1.0893,
150056.SZ,工银瑞信中证500B,2012-05-08,1.138,1.137,1.137,1.115,1.132,132500,150057.6,-0.006,-0.5272,1.1325,3.4248,1.0885,1.0885,
150056.SZ,工银瑞信中证500B,2012-05-09,1.132,1.112,1.118,1.103,1.118,60200,67144,-0.014,-1.2367,1.1153,1.574,1.0577,1.0577,
150056.SZ,工银瑞信中证500B,2012-05-10,1.118,1.118,1.118,1.118,1.118,--,--,0,0,--,--,1.0635,1.0635,
150056.SZ,工银瑞信中证500B,2012-05-11,1.118,1.099,1.118,1.099,1.115,303607,337030.4,-0.003,-0.2683,1.1101,7.9918,1.0558,1.0558,
150056.SZ,工银瑞信中证500B,2012-05-14,1.115,1.076,1.135,1.076,1.119,74700,83757.3,0.004,0.3587,1.1212,1.9663,1.0528,1.0528,
150056.SZ,工银瑞信中证500B,2012-05-15,1.119,1.085,1.11,1.085,1.109,86400,94168.4,-0.01,-0.8937,1.0899,2.3499,1.051,1.051,
150056.SZ,工银瑞信中证500B,2012-05-16,1.109,1.117,1.117,1.064,1.098,183400,198701.5,-0.011,-0.9919,1.0834,5.0022,1.0312,1.0312,
150056.SZ,工银瑞信中证500B,2012-05-17,1.098,1.09,1.1,1.09,1.1,111231,122190.5,0.002,0.1821,1.0985,3.134,1.055,1.055,
150056.SZ,工银瑞信中证500B,2012-05-18,1.1,1.071,1.092,1.071,1.085,77800,83760.4,-0.015,-1.3636,1.0766,2.2179,1.0287,1.0287,
150056.SZ,工银瑞信中证500B,2012-05-21,1.085,1.085,1.085,1.085,1.085,29900,32441.5,0,0,1.085,0.8505,1.0272,1.0272,
150056.SZ,工银瑞信中证500B,2012-05-22,1.085,1.097,1.097,1.094,1.094,44500,48699.5,0.009,0.8295,1.0944,1.2658,1.0526,1.0526,
150056.SZ,工银瑞信中证500B,2012-05-23,1.094,1.1,1.1,1.09,1.094,40100,43909.4,0,0,1.095,1.1406,1.0518,1.0518,
150056.SZ,工银瑞信中证500B,2012-05-24,1.094,1.106,1.106,1.106,1.106,15500,17143,0.012,1.0969,1.106,0.4409,1.038,1.038,
150056.SZ,工银瑞信中证500B,2012-05-25,1.106,1.07,1.07,1.062,1.07,53300,56871,-0.036,-3.255,1.067,1.5175,1.0194,1.0194,
150056.SZ,工银瑞信中证500B,2012-05-28,1.07,1.069,1.089,1.058,1.058,20500,21814.5,-0.012,-1.1215,1.0641,0.5844,1.042,1.042,
150056.SZ,工银瑞信中证500B,2012-05-29,1.058,1.073,1.1,1.069,1.098,207022,224884.2,0.04,3.7807,1.0863,5.902,1.0679,1.0679,
150056.SZ,工银瑞信中证500B,2012-05-30,1.098,1.092,1.11,1.091,1.106,158900,174331.4,0.008,0.7286,1.0971,4.5301,1.0709,1.0709,
150056.SZ,工银瑞信中证500B,2012-05-31,1.106,1.104,1.125,1.087,1.125,69100,76016.5,0.019,1.7179,1.1001,1.9763,1.0716,1.0716,
150056.SZ,工银瑞信中证500B,2012-06-01,1.125,1.112,1.112,1.096,1.096,28369,31176,-0.029,-2.5778,1.0989,0.8114,1.0675,1.0675,
150056.SZ,工银瑞信中证500B,2012-06-04,1.096,1.072,1.092,1.067,1.068,196700,211334.5,-0.028,-2.5547,1.0744,5.6256,1.0119,1.0119,
150056.SZ,工银瑞信中证500B,2012-06-05,1.068,1.069,1.069,1.046,1.046,307200,323273.1,-0.022,-2.0599,1.0523,8.7859,1.0103,1.0103,
150056.SZ,工银瑞信中证500B,2012-06-06,1.046,1.046,1.06,1.025,1.03,420400,431738,-0.016,-1.5296,1.027,12.0234,1.0024,1.0024,
