代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150312.SZ,信诚中证智能家居B,2015-07-15,--,0.578,0.578,0.578,0.578,4160941,2405023.9,--,--,0.578,3.6785,0.503,0.503,
150312.SZ,信诚中证智能家居B,2015-07-16,0.578,0.55,0.598,0.52,0.581,12854662,7101958.7,0.003,0.519,0.5525,13.8453,0.507,0.507,
150312.SZ,信诚中证智能家居B,2015-07-17,0.581,0.569,0.639,0.535,0.639,6858751,4185515.6,0.058,9.9828,0.6102,10.3643,0.557,0.557,
150312.SZ,信诚中证智能家居B,2015-07-20,0.639,0.639,0.702,0.621,0.68,5785280,3858232.8,0.041,6.4163,0.6669,9.0498,0.584,0.584,
150312.SZ,信诚中证智能家居B,2015-07-21,0.68,0.66,0.73,0.64,0.714,3286511,2265729.4,0.034,5,0.6894,5.4496,0.596,0.596,
150312.SZ,信诚中证智能家居B,2015-07-22,0.714,0.695,0.75,0.695,0.75,6326109,4593142.7,0.036,5.042,0.7261,10.6294,0.622,0.622,
150312.SZ,信诚中证智能家居B,2015-07-23,0.75,0.756,0.825,0.752,0.825,3441667,2757689,0.075,10,0.8013,6.0282,0.662,0.662,
150312.SZ,信诚中证智能家居B,2015-07-24,0.825,0.895,0.908,0.86,0.908,6192114,5565485.6,0.083,10.0606,0.8988,10.2702,0.644,0.644,
150312.SZ,信诚中证智能家居B,2015-07-27,0.908,0.86,0.933,0.817,0.817,11075645,9635596.6,-0.091,-10.022,0.87,17.0743,0.545,0.545,
150312.SZ,信诚中证智能家居B,2015-07-28,0.817,0.735,0.735,0.735,0.735,7170800,5270538,-0.082,-10.0367,0.735,8.3249,0.493,0.493,
150312.SZ,信诚中证智能家居B,2015-07-29,0.735,0.662,0.735,0.662,0.71,25453847,16988467.7,-0.025,-3.4014,0.6674,29.1135,0.561,0.561,
150312.SZ,信诚中证智能家居B,2015-07-30,0.71,0.681,0.71,0.639,0.639,16952922,11576290.2,-0.071,-10,0.6828,19.4939,0.519,0.519,
150312.SZ,信诚中证智能家居B,2015-07-31,0.639,0.586,0.633,0.575,0.583,10951049,6573306.2,-0.056,-8.7637,0.6002,15.8787,0.495,0.495,
150312.SZ,信诚中证智能家居B,2015-08-03,0.583,0.577,0.578,0.525,0.525,3563536,1929475.6,-0.058,-9.9485,0.5414,6.0191,0.42,0.42,
150312.SZ,信诚中证智能家居B,2015-08-04,0.525,0.478,0.578,0.478,0.578,6638288,3574210.5,0.053,10.0952,0.5384,11.3922,0.498,0.498,
150312.SZ,信诚中证智能家居B,2015-08-05,0.578,0.592,0.62,0.56,0.592,7626514,4585267.7,0.014,2.4221,0.6012,13.8294,0.48,0.48,
150312.SZ,信诚中证智能家居B,2015-08-06,0.592,0.562,0.591,0.54,0.572,4364403,2493906.9,-0.02,-3.3784,0.5714,7.7275,0.478,0.478,
150312.SZ,信诚中证智能家居B,2015-08-07,0.572,0.574,0.629,0.574,0.629,7563730,4673754.4,0.057,9.965,0.6179,13.774,0.526,0.526,
150312.SZ,信诚中证智能家居B,2015-08-10,0.629,0.642,0.692,0.642,0.692,6252567,4251808.2,0.063,10.0159,0.68,11.5393,0.589,0.589,
150312.SZ,信诚中证智能家居B,2015-08-11,0.692,0.7,0.761,0.7,0.761,8723062,6557667.3,0.069,9.9711,0.7518,15.7962,0.589,0.589,
150312.SZ,信诚中证智能家居B,2015-08-12,0.761,0.725,0.76,0.691,0.691,7543626,5525842.4,-0.07,-9.1984,0.7325,13.5968,0.563,0.563,
150312.SZ,信诚中证智能家居B,2015-08-13,0.691,0.668,0.758,0.666,0.758,9057432,6529536.6,0.067,9.6961,0.7209,15.4149,0.605,0.605,
150312.SZ,信诚中证智能家居B,2015-08-14,0.758,0.76,0.79,0.73,0.73,9362643,7138391.8,-0.028,-3.6939,0.7624,15.9274,0.607,0.607,
150312.SZ,信诚中证智能家居B,2015-08-17,0.73,0.725,0.752,0.685,0.727,4502846,3222441.2,-0.003,-0.411,0.7156,7.6287,0.614,0.614,
150312.SZ,信诚中证智能家居B,2015-08-18,0.727,0.69,0.77,0.654,0.654,8418061,6039005.6,-0.073,-10.0413,0.7174,14.2789,0.524,0.524,
150312.SZ,信诚中证智能家居B,2015-08-19,0.654,0.589,0.717,0.589,0.715,9544208,6006685.4,0.061,9.3272,0.6294,16.2288,0.56,0.56,
150312.SZ,信诚中证智能家居B,2015-08-20,0.715,0.678,0.719,0.651,0.661,6535218,4459288.1,-0.054,-7.5524,0.6823,11.1445,0.536,0.536,
150312.SZ,信诚中证智能家居B,2015-08-21,0.661,0.666,0.666,0.595,0.595,9769748,6027931.9,-0.066,-9.9849,0.617,16.0733,0.454,0.454,
150312.SZ,信诚中证智能家居B,2015-08-24,0.595,0.561,0.561,0.536,0.536,3528900,1896644.5,-0.059,-9.916,0.5375,5.8083,0.359,0.359,
150312.SZ,信诚中证智能家居B,2015-08-25,0.536,0.482,0.482,0.482,0.482,602000,290164,-0.054,-10.0746,0.482,0.9875,0.265,0.265,
150312.SZ,信诚中证智能家居B,2015-08-26,0.482,0.434,0.434,0.434,0.434,2203000,956102,-0.048,-9.9585,0.434,3.99,0.203,0.203,
150312.SZ,信诚中证智能家居B,2015-08-27,0.434,0.391,0.391,0.391,0.391,2027600,792791.6,-0.043,-9.9078,0.391,3.8074,1,0.2346,
150312.SZ,信诚中证智能家居B,2015-08-28,0.391,0.391,0.391,0.391,0.391,--,--,0,0,--,--,1.112,0.2609,
150312.SZ,信诚中证智能家居B,2015-08-31,0.391,1.112,1.223,1.102,1.112,2174178,2509420.5,0.721,0.0001,1.1542,17.4019,1.043,0.2447,
150312.SZ,信诚中证智能家居B,2015-09-01,1.112,1.051,1.051,1.001,1.001,2253010,2271646.2,-0.111,-9.982,1.0083,16.0563,0.955,0.224,
150312.SZ,信诚中证智能家居B,2015-09-02,1.001,0.901,1.03,0.901,0.919,2713491,2543866.6,-0.082,-8.1918,0.9375,20.9602,0.909,0.2133,
150312.SZ,信诚中证智能家居B,2015-09-07,0.919,0.925,1.011,0.925,0.962,1794908,1769327.7,0.043,4.679,0.9857,15.604,0.94,0.2205,
150312.SZ,信诚中证智能家居B,2015-09-08,0.962,0.962,1.058,0.94,1.058,2285172,2273041.6,0.096,9.9792,0.9947,21.161,0.996,0.2337,
150312.SZ,信诚中证智能家居B,2015-09-09,1.058,1.058,1.163,1.058,1.163,1804591,2013097.3,0.105,9.9244,1.1155,18.8932,1.044,0.2449,
150312.SZ,信诚中证智能家居B,2015-09-10,1.163,1.08,1.17,1.08,1.103,1398884,1576133.7,-0.06,-5.1591,1.1267,13.9586,1.02,0.2393,
150312.SZ,信诚中证智能家居B,2015-09-11,1.103,1.098,1.186,1.03,1.138,1257227,1424001.1,0.035,3.1732,1.1327,12.1985,1.048,0.2459,
