代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502012.SH,易方达证券公司B,2015-07-15,--,1.099,1.099,1.099,1.099,321622,353463,--,--,1.099,0.5647,0.9988,0.9988,
502012.SH,易方达证券公司B,2015-07-16,1.099,1.16,1.16,1.06,1.102,786905,874071,0.003,0.273,1.1108,25.6488,0.9997,0.9997,
502012.SH,易方达证券公司B,2015-07-17,1.102,1.133,1.147,1.084,1.137,1848385,2090892,0.035,3.176,1.1312,40.0205,1.0018,1.0018,
502012.SH,易方达证券公司B,2015-07-20,1.137,1.071,1.195,1.071,1.131,2522333,2861420,-0.006,-0.5277,1.1344,55.4957,1.0014,1.0014,
502012.SH,易方达证券公司B,2015-07-21,1.131,1.121,1.244,1.111,1.244,3928258,4722788,0.113,9.9912,1.2023,97.1812,1.0086,1.0086,
502012.SH,易方达证券公司B,2015-07-22,1.244,1.181,1.25,1.15,1.179,4283073,5146765,-0.065,-5.2251,1.2017,83.7061,1.0035,1.0035,
502012.SH,易方达证券公司B,2015-07-23,1.179,1.156,1.219,1.101,1.182,18260350,21571213,0.003,0.2545,1.1813,79.5062,1.0147,1.0147,
502012.SH,易方达证券公司B,2015-07-24,1.182,1.183,1.189,1.151,1.151,11864661,13867251,-0.031,-2.6227,1.1688,58.8677,0.9632,0.9632,
502012.SH,易方达证券公司B,2015-07-27,1.151,1.147,1.147,1.036,1.036,3515398,3763016,-0.115,-9.9913,1.0704,16.1182,0.7798,0.7798,
502012.SH,易方达证券公司B,2015-07-28,1.036,0.932,1.12,0.932,1.017,13062048,12876521,-0.019,-1.834,0.9858,54.5459,0.8803,0.8803,
502012.SH,易方达证券公司B,2015-07-29,1.017,0.999,1.068,0.95,1.048,7677598,7700187,0.031,3.0482,1.0029,36.4666,0.8839,0.8839,
502012.SH,易方达证券公司B,2015-07-30,1.048,1.049,1.068,0.959,0.96,4567248,4615003,-0.088,-8.3969,1.0105,21.6875,0.7924,0.7924,
502012.SH,易方达证券公司B,2015-07-31,0.96,0.959,0.964,0.906,0.937,3040100,2868354,-0.023,-2.3958,0.9435,14.1175,0.7994,0.7994,
502012.SH,易方达证券公司B,2015-08-03,0.937,0.907,0.934,0.86,0.91,2082400,1856903,-0.027,-2.8815,0.8917,9.8804,0.8084,0.8084,
502012.SH,易方达证券公司B,2015-08-04,0.91,0.906,0.997,0.9,0.99,3785900,3568397,0.08,8.7912,0.9425,16.6368,0.8501,0.8501,
502012.SH,易方达证券公司B,2015-08-05,0.99,0.989,0.989,0.94,0.943,2964265,2861876,-0.047,-4.7475,0.9655,12.7664,0.796,0.796,
502012.SH,易方达证券公司B,2015-08-06,0.943,0.944,0.944,0.88,0.902,1145900,1050178,-0.041,-4.3478,0.9165,4.8954,0.7478,0.7478,
502012.SH,易方达证券公司B,2015-08-07,0.902,0.888,0.95,0.888,0.92,1391700,1282826,0.018,1.9956,0.9218,5.8358,0.7705,0.7705,
502012.SH,易方达证券公司B,2015-08-10,0.92,0.92,1.012,0.914,1.012,5338102,5242857,0.092,10,0.9822,22.0203,0.8911,0.8911,
502012.SH,易方达证券公司B,2015-08-11,1.012,1.012,1.046,0.98,1.019,6057734,6190580,0.007,0.6917,1.0219,24.8505,0.8635,0.8635,
502012.SH,易方达证券公司B,2015-08-12,1.019,0.988,1.121,0.976,1.018,7879652,8138669,-0.001,-0.0981,1.0329,30.7637,0.8566,0.8566,
502012.SH,易方达证券公司B,2015-08-13,1.018,1,1.048,0.982,1.035,5008345,5089187,0.017,1.6699,1.0161,19.3281,0.8775,0.8775,
502012.SH,易方达证券公司B,2015-08-14,1.035,1.045,1.088,1.018,1.04,6976802,7290896,0.005,0.4831,1.045,26.9017,0.8985,0.8985,
502012.SH,易方达证券公司B,2015-08-17,1.04,1.041,1.041,0.984,1.002,4788351,4811083,-0.038,-3.6538,1.0047,17.8104,0.8711,0.8711,
502012.SH,易方达证券公司B,2015-08-18,1.002,1.006,1.075,0.902,0.907,11131802,11350219,-0.095,-9.481,1.0196,40.8527,0.7488,0.7488,
502012.SH,易方达证券公司B,2015-08-19,0.907,0.862,0.955,0.83,0.922,6187250,5451455,0.015,1.6538,0.8811,22.5108,0.7712,0.7712,
502012.SH,易方达证券公司B,2015-08-20,0.922,0.883,0.92,0.838,0.848,4061265,3543532,-0.074,-8.026,0.8725,14.3261,0.6933,0.6933,
502012.SH,易方达证券公司B,2015-08-21,0.848,0.846,0.846,0.763,0.763,3762358,2995992,-0.085,-10.0236,0.7963,13.1154,0.5746,0.5746,
502012.SH,易方达证券公司B,2015-08-24,0.763,0.688,0.753,0.687,0.687,4873650,3377818,-0.076,-9.9607,0.6931,15.8012,0.4308,0.4308,
502012.SH,易方达证券公司B,2015-08-25,0.687,0.618,0.618,0.618,0.618,407400,251773,-0.069,-10.0437,0.618,1.3694,0.3014,0.3014,
502012.SH,易方达证券公司B,2015-08-26,0.618,0.556,0.556,0.556,0.556,2797300,1555299,-0.062,-10.0324,0.556,9.1874,0.2569,0.2569,
502012.SH,易方达证券公司B,2015-08-27,0.556,0.5,0.549,0.5,0.515,10624146,5336930,-0.041,-7.3741,0.5023,34.4405,0.3402,0.3402,
502012.SH,易方达证券公司B,2015-08-28,0.515,0.509,0.565,0.47,0.553,15001101,7662886,0.038,7.3786,0.5108,46.5022,0.3952,0.3952,
502012.SH,易方达证券公司B,2015-08-31,0.553,0.53,0.538,0.498,0.498,9048850,4548553,-0.055,-9.9458,0.5027,24.6727,0.3726,0.3726,
502012.SH,易方达证券公司B,2015-09-01,0.498,0.448,0.498,0.448,0.448,19304591,8775627,-0.05,-10.0402,0.4546,36.0041,0.4087,0.4087,
502012.SH,易方达证券公司B,2015-09-02,0.448,0.403,0.445,0.403,0.415,19843544,8238735,-0.033,-7.3661,0.4152,47.3711,0.3951,0.3951,
502012.SH,易方达证券公司B,2015-09-07,0.415,0.392,0.457,0.392,0.425,13804293,6103578,0.01,2.4096,0.4422,37.8823,0.3738,0.3738,
502012.SH,易方达证券公司B,2015-09-08,0.425,0.401,0.46,0.383,0.45,7140643,2999877,0.025,5.8824,0.4201,20.7476,0.4191,0.4191,
502012.SH,易方达证券公司B,2015-09-09,0.45,0.448,0.495,0.448,0.495,14259392,6930683,0.045,10,0.486,53.3934,0.4602,0.4602,
502012.SH,易方达证券公司B,2015-09-10,0.495,0.48,0.528,0.477,0.514,10520009,5286368,0.019,3.8384,0.5025,37.4428,0.4178,0.4178,
502012.SH,易方达证券公司B,2015-09-11,0.514,0.487,0.52,0.487,0.499,3871899,1943960,-0.015,-2.9183,0.5021,13.6895,0.4097,0.4097,
502012.SH,易方达证券公司B,2015-09-14,0.499,0.501,0.505,0.449,0.449,6375900,2967016,-0.05,-10.02,0.4653,15.3629,0.3453,0.3453,
502012.SH,易方达证券公司B,2015-09-15,0.449,0.404,0.404,0.404,0.404,5579800,2254239,-0.045,-10.0223,0.404,13.043,0.2841,0.2841,
502012.SH,易方达证券公司B,2015-09-16,0.404,0.364,0.444,0.364,0.444,22780332,8619401,0.04,9.901,0.3784,50.2866,0.3714,0.3714,
502012.SH,易方达证券公司B,2015-09-17,0.444,0.416,0.449,0.4,0.4,16047150,6759011,-0.044,-9.9099,0.4212,34.9379,0.3317,0.3317,
502012.SH,易方达证券公司B,2015-09-18,0.4,0.38,0.415,0.375,0.383,8348311,3229510,-0.017,-4.25,0.3868,16.979,0.3383,0.3383,
502012.SH,易方达证券公司B,2015-09-21,0.383,0.368,0.412,0.365,0.408,14763362,5842605,0.025,6.5274,0.3958,27.9702,0.3613,0.3613,
502012.SH,易方达证券公司B,2015-09-22,0.408,0.419,0.449,0.411,0.445,29354840,13004678,0.037,9.0686,0.443,61.2721,0.408,0.408,
502012.SH,易方达证券公司B,2015-09-23,0.445,0.424,0.442,0.41,0.419,20421668,8672650,-0.026,-5.8427,0.4247,39.7344,0.3567,0.3567,
502012.SH,易方达证券公司B,2015-09-24,0.419,0.42,0.438,0.415,0.426,10588677,4514254,0.007,1.6706,0.4263,20.4626,0.3669,0.3669,
502012.SH,易方达证券公司B,2015-09-25,0.426,0.418,0.434,0.385,0.407,15012547,6101582,-0.019,-4.4601,0.4064,26.5481,0.327,0.327,
502012.SH,易方达证券公司B,2015-09-28,0.407,0.395,0.399,0.366,0.394,20083350,7713364,-0.013,-3.1941,0.3841,28.4474,0.3396,0.3396,
502012.SH,易方达证券公司B,2015-09-29,0.394,0.371,0.39,0.355,0.37,41881620,15188194,-0.024,-6.0914,0.3626,44.5958,0.3316,0.3316,
502012.SH,易方达证券公司B,2015-09-30,0.37,0.368,0.391,0.365,0.376,22800240,8666850,0.006,1.6216,0.3801,24.2778,0.3347,0.3347,
502012.SH,易方达证券公司B,2015-10-08,0.376,0.414,0.414,0.414,0.414,17932148,7423909,0.038,10.1064,0.414,20.2745,0.3832,0.3832,
502012.SH,易方达证券公司B,2015-10-09,0.414,0.415,0.455,0.4,0.455,41920446,18228378,0.041,9.9034,0.4348,50.4321,0.4201,0.4201,
502012.SH,易方达证券公司B,2015-10-12,0.455,0.501,0.501,0.455,0.501,23494340,11358970,0.046,10.1099,0.4835,27.6454,0.4998,0.4998,
