代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150141.SZ,国金沪深300B,2013-08-23,--,1.1,1.1,1.04,1.081,1317817,1417828.3,--,--,1.0759,3.9876,1.076,1.076,
150141.SZ,国金沪深300B,2013-08-26,1.081,1.074,1.099,1.069,1.088,681642,735960.7,0.007,0.6475,1.0797,2.0626,1.121,1.121,
150141.SZ,国金沪深300B,2013-08-27,1.088,1.084,1.105,1.084,1.105,286804,312925.1,0.017,1.5625,1.0911,0.8865,1.125,1.125,
150141.SZ,国金沪深300B,2013-08-28,1.105,1.051,1.086,1.051,1.085,849630,907444.4,-0.02,-1.81,1.068,2.6403,1.113,1.113,
150141.SZ,国金沪深300B,2013-08-29,1.085,1.087,1.087,1.087,1.087,9100,9891.7,0.002,0.1843,1.087,0.0285,1.104,1.104,
150141.SZ,国金沪深300B,2013-08-30,1.087,1.077,1.077,1.077,1.077,20000,21540,-0.01,-0.92,1.077,0.0632,1.1,1.1,
150141.SZ,国金沪深300B,2013-09-02,1.077,1.077,1.077,1.077,1.077,--,--,0,0,--,--,1.104,1.104,
150141.SZ,国金沪深300B,2013-09-03,1.077,1.075,1.08,1.075,1.08,603740,649498.6,0.003,0.2786,1.0758,1.919,1.134,1.134,
150141.SZ,国金沪深300B,2013-09-04,1.08,1.067,1.08,1.067,1.08,151804,162670.6,0,0,1.0716,0.7073,1.13,1.13,
150141.SZ,国金沪深300B,2013-09-05,1.08,1.075,1.087,1.073,1.073,560700,603279,-0.007,-0.6481,1.0759,2.615,1.122,1.122,
150141.SZ,国金沪深300B,2013-09-06,1.073,1.08,1.08,1.08,1.08,68300,73764,0.007,0.6524,1.08,0.3205,1.136,1.136,
150141.SZ,国金沪深300B,2013-09-09,1.08,1.101,1.134,1.101,1.132,319126,355769.4,0.052,4.8148,1.1148,1.4978,1.207,1.207,
150141.SZ,国金沪深300B,2013-09-10,1.132,1.12,1.147,1.12,1.147,636300,724502.9,0.015,1.3251,1.1386,2.99,1.238,1.238,
150141.SZ,国金沪深300B,2013-09-11,1.147,1.154,1.191,1.154,1.191,792010,932416.4,0.044,3.8361,1.1773,3.7238,1.244,1.244,
150141.SZ,国金沪深300B,2013-09-12,1.191,1.156,1.196,1.072,1.19,1331240,1520361.9,-0.001,-0.084,1.1421,6.2596,1.265,1.265,
150141.SZ,国金沪深300B,2013-09-13,1.19,1.181,1.202,1.141,1.194,1025167,1195268.8,0.004,0.3361,1.1659,4.8398,1.247,1.247,
150141.SZ,国金沪深300B,2013-09-16,1.194,1.188,1.194,1.168,1.186,191709,226583.2,-0.008,-0.67,1.1819,0.9059,1.236,1.236,
150141.SZ,国金沪深300B,2013-09-17,1.186,1.156,1.178,1.155,1.168,137000,159040,-0.018,-1.5177,1.1609,0.6474,1.193,1.193,
150141.SZ,国金沪深300B,2013-09-18,1.168,1.152,1.164,1.152,1.164,28700,33166.8,-0.004,-0.3425,1.1556,0.1356,1.198,1.198,
150141.SZ,国金沪深300B,2013-09-23,1.164,1.164,1.195,1.124,1.183,683672,807062.7,0.019,1.6323,1.1805,3.2311,1.231,1.231,
150141.SZ,国金沪深300B,2013-09-24,1.183,1.13,1.172,1.13,1.167,16500,19294,-0.016,-1.3525,1.1693,0.0781,1.206,1.206,
150141.SZ,国金沪深300B,2013-09-25,1.167,1.165,1.165,1.146,1.146,91200,104821.6,-0.021,-1.7995,1.1494,0.4319,1.193,1.193,
150141.SZ,国金沪深300B,2013-09-26,1.146,1.032,1.141,1.032,1.14,131300,139280.2,-0.006,-0.5236,1.0608,0.6218,1.154,1.154,
150141.SZ,国金沪深300B,2013-09-27,1.14,1.106,1.157,1.091,1.128,233402,261141.3,-0.012,-1.0526,1.1188,1.1053,1.163,1.163,
150141.SZ,国金沪深300B,2013-09-30,1.128,1.13,1.13,1.125,1.13,44742,50379.8,0.002,0.1773,1.126,0.2127,1.174,1.174,
150141.SZ,国金沪深300B,2013-10-08,1.13,1.13,1.156,1.12,1.153,133714,151651.1,0.023,2.0354,1.1341,0.6384,1.201,1.201,
150141.SZ,国金沪深300B,2013-10-09,1.153,1.152,1.165,1.127,1.165,126000,144188.6,0.012,1.0408,1.1444,0.6027,1.211,1.211,
150141.SZ,国金沪深300B,2013-10-10,1.165,1.164,1.164,1.101,1.157,119101,138163.8,-0.008,-0.6867,1.1601,0.5722,1.189,1.189,
150141.SZ,国金沪深300B,2013-10-11,1.157,1.15,1.18,1.15,1.18,138200,162392.4,0.023,1.9879,1.1751,0.6643,1.223,1.223,
150141.SZ,国金沪深300B,2013-10-14,1.18,1.2,1.2,1.151,1.192,42900,49932.1,0.012,1.0169,1.1639,0.2062,1.226,1.226,
150141.SZ,国金沪深300B,2013-10-15,1.192,1.199,1.199,1.151,1.179,22100,25446.4,-0.013,-1.0906,1.1514,0.1062,1.221,1.221,
150141.SZ,国金沪深300B,2013-10-16,1.179,1.199,1.199,1.151,1.151,1700,2002,-0.028,-2.3749,1.1776,0.0082,1.181,1.181,
150141.SZ,国金沪深300B,2013-10-17,1.151,1.199,1.199,1.071,1.173,28200,31503.9,0.022,1.9114,1.1172,0.1356,1.174,1.174,
150141.SZ,国金沪深300B,2013-10-18,1.173,1.17,1.19,1.138,1.19,41414,47612.8,0.017,1.4493,1.1497,0.1992,1.185,1.185,
150141.SZ,国金沪深300B,2013-10-21,1.19,1.18,1.21,1.18,1.21,261804,310307.1,0.02,1.6807,1.1853,1.2602,1.221,1.221,
150141.SZ,国金沪深300B,2013-10-22,1.21,1.154,1.182,1.154,1.182,21500,25236.5,-0.028,-2.314,1.1738,0.1035,1.2,1.2,
150141.SZ,国金沪深300B,2013-10-23,1.182,1.19,1.19,1.18,1.18,25100,29868,-0.002,-0.1692,1.19,0.1208,1.176,1.176,
150141.SZ,国金沪深300B,2013-10-24,1.18,1.177,1.177,1.177,1.177,100,117.7,-0.003,-0.2542,1.177,0.0005,1.16,1.16,
