代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150292.SZ,中融中证银行B,2015-06-15,--,1.091,1.091,1.091,1.091,220002,240022.2,--,--,1.091,0.1754,0.935,0.935,
150292.SZ,中融中证银行B,2015-06-16,1.091,1.1,1.2,1.045,1.151,39697405,45944611.4,0.06,5.4995,1.1574,31.6473,0.912,0.912,
150292.SZ,中融中证银行B,2015-06-17,1.151,1.18,1.209,1.121,1.14,26759259,30808450.7,-0.011,-0.9557,1.1513,21.3328,0.925,0.925,
150292.SZ,中融中证银行B,2015-06-18,1.14,1.08,1.127,1.06,1.072,17051047,18540025.5,-0.068,-5.9649,1.0873,13.5662,0.887,0.887,
150292.SZ,中融中证银行B,2015-06-19,1.072,1.004,1.019,0.965,0.965,67141852,66764089.2,-0.107,-9.9813,0.9944,26.1973,0.862,0.862,
150292.SZ,中融中证银行B,2015-06-23,0.965,0.955,1.006,0.916,1.006,78156968,76625074.3,0.041,4.2487,0.9804,22.2396,0.898,0.898,
150292.SZ,中融中证银行B,2015-06-24,1.006,1.009,1.02,0.964,1.016,41910223,41674118.7,0.01,0.994,0.9944,13.2257,0.928,0.928,
150292.SZ,中融中证银行B,2015-06-25,1.016,1.064,1.083,0.985,1,62279147,65447129.1,-0.016,-1.5748,1.0509,20.4294,0.888,0.888,
150292.SZ,中融中证银行B,2015-06-26,1,0.969,1.004,0.9,0.9,61813630,58228954.7,-0.1,-10,0.942,18.8136,0.795,0.795,
150292.SZ,中融中证银行B,2015-06-29,0.9,0.95,0.955,0.82,0.906,54700560,50010398.5,0.006,0.6667,0.9143,16.6003,0.809,0.809,
150292.SZ,中融中证银行B,2015-06-30,0.906,0.905,0.997,0.9,0.997,54562832,52265719.5,0.091,10.0442,0.9579,16.9871,0.923,0.923,
150292.SZ,中融中证银行B,2015-07-01,0.997,0.996,1.046,0.935,0.972,41504493,41266118.6,-0.025,-2.5075,0.9943,13.2037,0.859,0.859,
150292.SZ,中融中证银行B,2015-07-02,0.972,0.997,1.009,0.92,0.971,34623448,33750987.5,-0.001,-0.1029,0.9748,11.3358,0.877,0.877,
150292.SZ,中融中证银行B,2015-07-03,0.971,0.965,0.975,0.874,0.89,26970251,24912463.1,-0.081,-8.3419,0.9237,8.9028,0.799,0.799,
150292.SZ,中融中证银行B,2015-07-06,0.89,0.979,0.979,0.935,0.979,46095874,44637982.4,0.089,10,0.9684,15.2909,0.933,0.933,
150292.SZ,中融中证银行B,2015-07-07,0.979,0.978,1.028,0.94,1.007,72839926,72804268.4,0.028,2.8601,0.9995,24.8666,1.035,1.035,
150292.SZ,中融中证银行B,2015-07-08,1.007,0.912,0.95,0.906,0.906,43537633,39583189.5,-0.101,-10.0298,0.9092,15.7192,0.903,0.903,
150292.SZ,中融中证银行B,2015-07-09,0.906,0.815,0.997,0.815,0.986,67020653,60916359.9,0.08,8.83,0.9089,25.3037,0.926,0.926,
150292.SZ,中融中证银行B,2015-07-10,0.986,0.931,1.061,0.908,1,84013941,84035890.3,0.014,1.4199,1.0003,33.6677,0.949,0.949,
150292.SZ,中融中证银行B,2015-07-13,1,0.905,1.009,0.905,0.956,47475195,45551394.7,-0.044,-4.4,0.9595,19.2049,0.89,0.89,
150292.SZ,中融中证银行B,2015-07-14,0.956,0.925,0.937,0.86,0.89,42831042,38521971.8,-0.066,-6.9038,0.8994,17.5798,0.852,0.852,
