代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150264.SZ,华宝兴业中证1000B,2015-06-16,--,1.089,1.089,1.089,1.089,7602626,8279259.7,--,--,1.089,25.8227,0.9512,0.9512,
150264.SZ,华宝兴业中证1000B,2015-06-17,1.089,1.088,1.088,0.991,1.05,4519228,4711444,-0.039,-3.5813,1.0425,15.3498,0.988,0.988,
150264.SZ,华宝兴业中证1000B,2015-06-18,1.05,1.047,1.07,0.998,1,12827964,13476846.8,-0.05,-4.7619,1.0506,28.4511,0.9226,0.9226,
150264.SZ,华宝兴业中证1000B,2015-06-19,1,0.985,0.985,0.9,0.9,2325576,2161814.1,-0.1,-10,0.9296,6.5354,0.7923,0.7923,
150264.SZ,华宝兴业中证1000B,2015-06-23,0.9,0.9,0.9,0.81,0.875,4671193,3948465.7,-0.025,-2.7778,0.8453,13.2696,0.7956,0.7956,
150264.SZ,华宝兴业中证1000B,2015-06-24,0.875,0.874,0.904,0.853,0.903,8698030,7683587.1,0.028,3.2,0.8834,24.5949,0.8376,0.8376,
150264.SZ,华宝兴业中证1000B,2015-06-25,0.903,0.879,0.909,0.826,0.84,1606640,1417417.4,-0.063,-6.9767,0.8822,5.6792,0.7534,0.7534,
150264.SZ,华宝兴业中证1000B,2015-06-26,0.84,0.794,0.794,0.756,0.756,2789992,2135833.6,-0.084,-10,0.7655,9.6817,0.5915,0.5915,
150264.SZ,华宝兴业中证1000B,2015-06-29,0.756,0.729,0.768,0.68,0.68,3729392,2607635,-0.076,-10.0529,0.6992,12.7936,0.4617,0.4617,
150264.SZ,华宝兴业中证1000B,2015-06-30,0.68,0.62,0.73,0.612,0.715,3730819,2463674.7,0.035,5.1471,0.6604,12.7924,0.534,0.534,
150264.SZ,华宝兴业中证1000B,2015-07-01,0.715,0.699,0.705,0.644,0.644,2729394,1862708.1,-0.071,-9.9301,0.6825,8.8089,0.435,0.435,
150264.SZ,华宝兴业中证1000B,2015-07-02,0.644,0.61,0.644,0.58,0.58,3293201,1966692.2,-0.064,-9.9379,0.5972,10.5256,0.3266,0.3266,
150264.SZ,华宝兴业中证1000B,2015-07-03,0.58,0.566,0.566,0.522,0.522,4701378,2473608.1,-0.058,-10,0.5261,16.3978,0.2317,0.2317,
150264.SZ,华宝兴业中证1000B,2015-07-06,0.522,0.47,0.47,0.47,0.47,703000,330410,-0.052,-9.9617,0.47,2.3326,1,0.1573,
150264.SZ,华宝兴业中证1000B,2015-07-07,0.47,0.47,0.47,0.47,0.47,--,--,0,0,--,--,0.8716,0.1371,
150264.SZ,华宝兴业中证1000B,2015-07-08,0.47,0.785,0.832,0.785,0.787,1378982,1083472.2,0.317,-9.7477,0.7857,29.0881,0.7989,0.1257,
150264.SZ,华宝兴业中证1000B,2015-07-09,0.787,0.72,0.866,0.72,0.866,901183,748925.6,0.079,10.0381,0.831,21.4638,0.8051,0.1266,
