代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502042.SH,长盛上证50B,2015-08-24,--,1,1.09,1,1.05,2432465,2523057,--,--,1.0372,8.2015,0.998,0.998,
502042.SH,长盛上证50B,2015-08-25,1.05,1.055,1.089,1.05,1.052,1244215,1314213,0.002,0.1905,1.0563,14.1205,1.002,1.002,
502042.SH,长盛上证50B,2015-08-26,1.052,1.047,1.095,1.044,1.068,1126772,1205583,0.016,1.5209,1.0699,12.7748,1.002,1.002,
502042.SH,长盛上证50B,2015-08-27,1.068,1.059,1.144,1.059,1.144,2049559,2242954,0.076,7.1161,1.0944,23.2132,1.018,1.018,
502042.SH,长盛上证50B,2015-08-28,1.144,1.114,1.114,1.06,1.113,2119067,2304689,-0.031,-2.7098,1.0876,26.7684,1.044,1.044,
502042.SH,长盛上证50B,2015-08-31,1.113,1.03,1.085,1.03,1.08,1271429,1342734,-0.033,-2.965,1.0561,17.913,1.067,1.067,
502042.SH,长盛上证50B,2015-09-01,1.08,1.04,1.07,1.04,1.069,1093145,1157694,-0.011,-1.0185,1.059,16.597,1.085,1.085,
502042.SH,长盛上证50B,2015-09-02,1.069,1.05,1.126,1.022,1.087,390979,416740,0.018,1.6838,1.0659,6.2409,1.095,1.095,
502042.SH,长盛上证50B,2015-09-07,1.087,1.09,1.09,1.01,1.059,181642,196231,-0.028,-2.5759,1.0803,2.9345,1.004,1.004,
502042.SH,长盛上证50B,2015-09-08,1.059,1.057,1.057,0.966,1.04,564511,568374,-0.019,-1.7941,1.0068,9.3793,1.048,1.048,
502042.SH,长盛上证50B,2015-09-09,1.04,1.018,1.099,1.018,1.089,371215,397411,0.049,4.7115,1.0706,6.2799,1.076,1.076,
502042.SH,长盛上证50B,2015-09-10,1.089,1.004,1.086,1.004,1.059,320227,336948,-0.03,-2.7548,1.0522,5.5641,1.072,1.072,
502042.SH,长盛上证50B,2015-09-11,1.059,1.06,1.106,1.06,1.071,75946,82159,0.012,1.1331,1.0818,1.3539,1.061,1.061,
502042.SH,长盛上证50B,2015-09-14,1.071,1.072,1.088,1.035,1.088,398236,424939,0.017,1.5873,1.0671,7.1958,1.091,1.091,
502042.SH,长盛上证50B,2015-09-15,1.088,1.04,1.077,1.031,1.077,13700,14373,-0.011,-1.011,1.0491,0.2568,1.043,1.043,
502042.SH,长盛上证50B,2015-09-16,1.077,1.021,1.177,1.021,1.177,524996,568270,0.1,9.2851,1.0824,9.8799,1.109,1.109,
502042.SH,长盛上证50B,2015-09-17,1.177,1.13,1.149,1.06,1.13,253190,281268,-0.047,-3.9932,1.1109,4.81,1.067,1.067,
502042.SH,长盛上证50B,2015-09-18,1.13,1.05,1.123,1.05,1.121,135609,149181,-0.009,-0.7965,1.1001,2.5887,1.072,1.072,
502042.SH,长盛上证50B,2015-09-21,1.121,1.11,1.138,1.086,1.138,39265,43209,0.017,1.5165,1.1004,0.7496,1.086,1.086,
502042.SH,长盛上证50B,2015-09-22,1.138,1.136,1.145,1.03,1.125,133300,150045,-0.013,-1.1424,1.1256,2.5569,1.108,1.108,
502042.SH,长盛上证50B,2015-09-23,1.125,1.045,1.123,1.041,1.058,78552,83857,-0.067,-5.9556,1.0675,1.5067,1.05,1.05,
502042.SH,长盛上证50B,2015-09-24,1.058,1.098,1.098,1.07,1.098,44256,47884,0.04,3.7807,1.082,0.853,1.062,1.062,
502042.SH,长盛上证50B,2015-09-25,1.098,1.093,1.095,1.021,1.095,124491,130941,-0.003,-0.2732,1.0518,2.3994,1.049,1.049,
502042.SH,长盛上证50B,2015-09-28,1.095,1.095,1.095,1.095,1.095,--,--,0,0,--,--,1.039,1.039,
502042.SH,长盛上证50B,2015-09-29,1.095,0.993,1.055,0.993,1.054,4256,4366,-0.041,-3.7443,1.0258,0.082,0.997,0.997,
502042.SH,长盛上证50B,2015-09-30,1.054,1.054,1.06,1.054,1.06,3900,4117,0.006,0.5693,1.0556,0.0752,1.013,1.013,
502042.SH,长盛上证50B,2015-10-08,1.06,1.06,1.109,1.06,1.09,23600,25829,0.03,2.8302,1.0944,0.4549,1.051,1.051,
502042.SH,长盛上证50B,2015-10-09,1.09,1.08,1.09,1.07,1.075,93200,101101,-0.015,-1.3761,1.0848,1.6998,1.077,1.077,
502042.SH,长盛上证50B,2015-10-12,1.075,1.081,1.146,1.081,1.146,405177,455015,0.071,6.6047,1.123,7.5027,1.133,1.133,
502042.SH,长盛上证50B,2015-10-13,1.146,1.09,1.136,1.09,1.13,59000,65126,-0.016,-1.3962,1.1038,1.0999,1.125,1.125,
502042.SH,长盛上证50B,2015-10-14,1.13,1.13,1.13,1.099,1.122,55703,62676,-0.008,-0.708,1.1252,1.0539,1.107,1.107,
502042.SH,长盛上证50B,2015-10-15,1.122,1.12,1.135,1.11,1.122,75600,84958,0,0,1.1238,1.4304,1.148,1.148,
502042.SH,长盛上证50B,2015-10-16,1.122,1.135,1.164,1.135,1.16,274687,317101,0.038,3.3868,1.1544,5.2442,1.178,1.178,
502042.SH,长盛上证50B,2015-10-19,1.16,1.17,1.199,1.148,1.15,310400,362505,-0.01,-0.8621,1.1679,5.9841,1.176,1.176,
502042.SH,长盛上证50B,2015-10-20,1.15,1.145,1.164,1.145,1.164,88200,102305,0.014,1.2174,1.1599,1.7086,1.202,1.202,
502042.SH,长盛上证50B,2015-10-21,1.164,1.161,1.229,1.153,1.218,322978,381767,0.054,4.6392,1.182,6.1671,1.199,1.199,
502042.SH,长盛上证50B,2015-10-22,1.218,1.199,1.228,1.15,1.199,294387,348177,-0.019,-1.5599,1.1827,5.4932,1.201,1.201,
502042.SH,长盛上证50B,2015-10-23,1.199,1.171,1.226,1.171,1.219,104481,125373,0.02,1.6681,1.2,1.9938,1.213,1.213,
502042.SH,长盛上证50B,2015-10-26,1.219,1.24,1.24,1.205,1.207,70900,85740,-0.012,-0.9844,1.2093,1.3465,1.213,1.213,
502042.SH,长盛上证50B,2015-10-27,1.207,1.174,1.327,1.151,1.208,176000,205501,0.001,0.0829,1.1676,3.3902,1.211,1.211,
502042.SH,长盛上证50B,2015-10-28,1.208,1.172,1.185,1.165,1.165,106781,125432,-0.043,-3.5596,1.1747,2.0668,1.166,1.166,
502042.SH,长盛上证50B,2015-10-29,1.165,1.146,1.183,1.145,1.15,40700,46720,-0.015,-1.2876,1.1479,0.784,1.164,1.164,
502042.SH,长盛上证50B,2015-10-30,1.15,1.15,1.198,1.15,1.198,30500,35303,0.048,4.1739,1.1575,0.5932,1.168,1.168,
502042.SH,长盛上证50B,2015-11-02,1.198,1.081,1.197,1.081,1.151,38200,42203,-0.047,-3.9232,1.1048,0.7431,1.134,1.134,
502042.SH,长盛上证50B,2015-11-03,1.151,1.15,1.151,1.13,1.13,112381,128535,-0.021,-1.8245,1.1437,2.1756,1.127,1.127,
502042.SH,长盛上证50B,2015-11-04,1.13,1.136,1.24,1.136,1.238,59600,72329,0.108,9.5575,1.2136,1.1538,1.235,1.235,
502042.SH,长盛上证50B,2015-11-05,1.238,1.238,1.36,1.238,1.36,241113,313494,0.122,9.8546,1.3002,4.7148,1.307,1.307,
502042.SH,长盛上证50B,2015-11-06,1.36,1.29,1.496,1.28,1.496,263363,360283,0.136,10,1.368,5.1246,1.355,1.355,
502042.SH,长盛上证50B,2015-11-09,1.496,1.371,1.645,1.371,1.645,661800,1013415,0.149,9.9599,1.5313,12.6626,1.379,1.379,
