代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150278.SZ,鹏华中证高铁产业B,2015-06-05,--,1.161,1.161,1.161,1.161,25102,29143.4,--,--,1.161,0.0323,1.135,1.135,
150278.SZ,鹏华中证高铁产业B,2015-06-08,1.161,1.277,1.277,1.277,1.277,212634,271533.6,0.116,9.9914,1.277,0.1552,1.088,1.088,
150278.SZ,鹏华中证高铁产业B,2015-06-09,1.277,1.3,1.348,1.193,1.206,193374017,243790778.1,-0.071,-5.5599,1.2607,53.177,0.908,0.908,
150278.SZ,鹏华中证高铁产业B,2015-06-10,1.206,1.136,1.145,1.105,1.106,246642592,276945784.9,-0.1,-8.2919,1.1229,53.0074,0.842,0.842,
150278.SZ,鹏华中证高铁产业B,2015-06-11,1.106,1.123,1.141,1.1,1.128,180871618,202622723.1,0.022,1.9892,1.1203,33.7417,0.826,0.826,
150278.SZ,鹏华中证高铁产业B,2015-06-12,1.128,1.109,1.111,1.06,1.07,271320022,294230526,-0.058,-5.1418,1.0844,37.3399,0.798,0.798,
150278.SZ,鹏华中证高铁产业B,2015-06-15,1.07,1.03,1.044,0.996,1,410250807,416106351.4,-0.07,-6.5421,1.0143,32.8986,0.761,0.761,
150278.SZ,鹏华中证高铁产业B,2015-06-16,1,0.965,0.976,0.9,0.9,332897503,308592363.9,-0.1,-10,0.927,21.84,0.639,0.639,
150278.SZ,鹏华中证高铁产业B,2015-06-17,0.9,0.867,0.942,0.861,0.91,403570201,360183836.8,0.01,1.1111,0.8925,26.1779,0.689,0.689,
150278.SZ,鹏华中证高铁产业B,2015-06-18,0.91,0.89,0.894,0.819,0.821,265960321,230002406.6,-0.089,-9.7802,0.8648,17.0736,0.581,0.581,
150278.SZ,鹏华中证高铁产业B,2015-06-19,0.821,0.81,0.834,0.739,0.739,333880569,260380908.1,-0.082,-9.9878,0.7799,20.5304,0.463,0.463,
150278.SZ,鹏华中证高铁产业B,2015-06-23,0.739,0.741,0.772,0.668,0.766,397201131,288846593.5,0.027,3.6536,0.7272,23.434,0.5,0.5,
150278.SZ,鹏华中证高铁产业B,2015-06-24,0.766,0.743,0.749,0.717,0.73,485090415,354909543.3,-0.036,-4.6997,0.7316,24.4091,0.528,0.528,
150278.SZ,鹏华中证高铁产业B,2015-06-25,0.73,0.707,0.709,0.657,0.657,770837160,522961247.3,-0.073,-10,0.6784,29.2121,0.468,0.468,
150278.SZ,鹏华中证高铁产业B,2015-06-26,0.657,0.6,0.631,0.591,0.591,717060820,430418617.9,-0.066,-10.0457,0.6003,25.229,0.346,0.346,
150278.SZ,鹏华中证高铁产业B,2015-06-29,0.591,0.544,0.595,0.532,0.532,570173949,309413375.6,-0.059,-9.9831,0.5427,19.669,0.263,0.263,
150278.SZ,鹏华中证高铁产业B,2015-06-30,0.532,0.479,0.585,0.479,0.585,1127706517,585016508.7,0.053,9.9624,0.5188,36.3948,0.321,0.321,
150278.SZ,鹏华中证高铁产业B,2015-07-01,0.585,0.56,0.587,0.527,0.527,1094489446,611624475.8,-0.058,-9.9145,0.5588,32.4735,0.263,0.263,
150278.SZ,鹏华中证高铁产业B,2015-07-02,0.527,0.474,0.525,0.474,0.474,1695385683,814763459.9,-0.053,-10.0569,0.4806,40.3503,0.225,0.225,
150278.SZ,鹏华中证高铁产业B,2015-07-03,0.474,0.427,0.427,0.427,0.427,259963100,111004243.7,-0.047,-9.9156,0.427,5.4765,1,0.179,
150278.SZ,鹏华中证高铁产业B,2015-07-06,0.427,0.427,0.427,0.427,0.427,--,--,0,0,--,--,1.012,0.181,
150278.SZ,鹏华中证高铁产业B,2015-07-07,0.427,1.113,1.113,0.911,1.035,364567875,372432179.4,0.608,2.2728,1.0216,42.9356,1.007,0.18,
150278.SZ,鹏华中证高铁产业B,2015-07-08,1.035,0.933,0.961,0.932,0.933,256029815,238946277.4,-0.102,-9.8551,0.9333,33.452,0.915,0.164,
150278.SZ,鹏华中证高铁产业B,2015-07-09,0.933,0.871,1.026,0.871,1.026,94703265,93319969.6,0.093,9.9678,0.9854,18.9595,1.043,0.187,
150278.SZ,鹏华中证高铁产业B,2015-07-10,1.026,1.129,1.129,1.088,1.129,30388216,34292891.2,0.103,10.039,1.1285,7.2003,1.211,0.217,
150278.SZ,鹏华中证高铁产业B,2015-07-13,1.129,1.242,1.242,1.242,1.242,4642383,5765839.7,0.113,10.0089,1.242,1.1669,1.339,0.24,
150278.SZ,鹏华中证高铁产业B,2015-07-14,1.242,1.366,1.366,1.303,1.362,87926371,119235862.5,0.12,9.6618,1.3561,22.5201,1.246,0.223,
