代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150060.SZ,银华资源B,2011-12-21,--,0.995,1.01,0.995,1.005,21599253,21625681.1,--,--,1.0012,15.0259,0.998,0.998,
150060.SZ,银华资源B,2011-12-22,1.005,1.01,1.01,1.001,1.005,20433587,20523239.9,0,0,1.0044,25.3716,0.998,0.998,
150060.SZ,银华资源B,2011-12-23,1.005,1.006,1.034,1.005,1.032,6447766,6518491.8,0.027,2.6866,1.011,12.186,0.998,0.998,
150060.SZ,银华资源B,2011-12-26,1.032,1.031,1.048,1.029,1.032,3820627,3964317.2,0,0,1.0376,12.3425,1.007,1.007,
150060.SZ,银华资源B,2011-12-27,1.032,1.032,1.036,1.013,1.015,2760985,2834022,-0.017,-1.6473,1.0265,9.9165,1.009,1.009,
150060.SZ,银华资源B,2011-12-28,1.015,1.014,1.031,1.014,1.028,2184885,2232112.3,0.013,1.2808,1.0216,9.7125,1.009,1.009,
150060.SZ,银华资源B,2011-12-29,1.028,1.027,1.045,1.021,1.029,1143863,1172730.3,0.001,0.0973,1.0252,5.2372,1.009,1.009,
150060.SZ,银华资源B,2011-12-30,1.029,1.034,1.036,1.025,1.028,1827531,1882843,-0.001,-0.0972,1.0303,8.3674,1.009,1.009,
150060.SZ,银华资源B,2012-01-04,1.028,1.027,1.1,1.024,1.028,811003,834394.3,0,0,1.0288,2.5342,1.008,1.008,
150060.SZ,银华资源B,2012-01-05,1.028,1.03,1.03,1.006,1.016,926159,944225,-0.012,-1.1673,1.0195,2.894,1.008,1.008,
150060.SZ,银华资源B,2012-01-06,1.016,1.014,1.016,1.01,1.014,1968061,1992824.1,-0.002,-0.1969,1.0126,6.1497,1.008,1.008,
150060.SZ,银华资源B,2012-01-09,1.014,1.015,1.045,1.011,1.044,1892954,1951671.4,0.03,2.9586,1.031,5.9966,1.007,1.007,
150060.SZ,银华资源B,2012-01-10,1.044,1.04,1.059,1.039,1.052,3803319,3989137.3,0.008,0.7663,1.0489,12.1604,1.019,1.019,
150060.SZ,银华资源B,2012-01-11,1.052,1.052,1.065,1.045,1.057,3315744,3494431,0.005,0.4753,1.0539,10.7247,1.019,1.019,
150060.SZ,银华资源B,2012-01-12,1.057,1.056,1.069,1.049,1.057,1147001,1215721.4,0,0,1.0599,3.7741,1.019,1.019,
150060.SZ,银华资源B,2012-01-13,1.057,1.052,1.059,1.04,1.05,3400861,3560950.5,-0.007,-0.6623,1.0471,11.8124,1.014,1.014,
150060.SZ,银华资源B,2012-01-16,1.05,1.039,1.053,1.032,1.039,1005200,1048985.2,-0.011,-1.0476,1.0436,3.3487,0.995,0.995,
150060.SZ,银华资源B,2012-01-17,1.039,1.04,1.119,1.038,1.11,3012006,3270832.3,0.071,6.8335,1.0859,10.8829,1.045,1.045,
