代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502015.SH,长盛中证申万一带一路B,2015-06-09,--,1.148,1.148,1.148,1.148,6544488,7513072,--,--,1.148,1.4719,1.012,1.012,
502015.SH,长盛中证申万一带一路B,2015-06-10,1.148,1.234,1.263,1.17,1.252,83346389,102910134,0.104,9.0592,1.2347,18.3622,0.968,0.968,
502015.SH,长盛中证申万一带一路B,2015-06-11,1.252,1.254,1.254,1.201,1.21,34899727,42467608,-0.042,-3.3546,1.2168,7.6453,0.964,0.964,
502015.SH,长盛中证申万一带一路B,2015-06-12,1.21,1.2,1.22,1.175,1.181,27626514,32846560,-0.029,-2.3967,1.189,6.0631,0.968,0.968,
502015.SH,长盛中证申万一带一路B,2015-06-15,1.181,1.181,1.181,1.1,1.102,51820308,58314807,-0.079,-6.6892,1.1253,10.0413,0.939,0.939,
502015.SH,长盛中证申万一带一路B,2015-06-16,1.102,1.101,1.101,1.01,1.011,39033367,40740658,-0.091,-8.2577,1.0437,7.3835,0.829,0.829,
502015.SH,长盛中证申万一带一路B,2015-06-17,1.011,1.01,1.07,0.98,1.067,34360458,35017971,0.056,5.5391,1.0191,6.3728,0.871,0.871,
502015.SH,长盛中证申万一带一路B,2015-06-18,1.067,1.05,1.06,0.992,0.993,33059361,33541684,-0.074,-6.9353,1.0146,6.0726,0.787,0.787,
502015.SH,长盛中证申万一带一路B,2015-06-19,0.993,0.97,0.98,0.894,0.894,33692027,31512129,-0.099,-9.9698,0.9353,5.9432,0.651,0.651,
502015.SH,长盛中证申万一带一路B,2015-06-23,0.894,0.894,0.938,0.821,0.922,40665047,36059568,0.028,3.132,0.8867,7.1905,0.686,0.686,
502015.SH,长盛中证申万一带一路B,2015-06-24,0.922,0.922,0.934,0.881,0.912,36095660,32682106,-0.01,-1.0846,0.9054,6.2307,0.73,0.73,
502015.SH,长盛中证申万一带一路B,2015-06-25,0.912,0.908,0.908,0.823,0.837,33507738,29062098,-0.075,-8.2237,0.8673,5.6732,0.67,0.67,
502015.SH,长盛中证申万一带一路B,2015-06-26,0.837,0.818,0.818,0.753,0.753,40027474,31170737,-0.084,-10.0358,0.7787,6.552,0.531,0.531,
502015.SH,长盛中证申万一带一路B,2015-06-29,0.753,0.775,0.8,0.678,0.687,45615859,32757166,-0.066,-8.7649,0.7181,7.4725,0.447,0.447,
502015.SH,长盛中证申万一带一路B,2015-06-30,0.687,0.686,0.756,0.622,0.756,65592227,46999243,0.069,10.0437,0.7165,10.7449,0.537,0.537,
502015.SH,长盛中证申万一带一路B,2015-07-01,0.756,0.76,0.799,0.69,0.72,79809315,61345862,-0.036,-4.7619,0.7687,12.2824,0.439,0.439,
502015.SH,长盛中证申万一带一路B,2015-07-02,0.72,0.748,0.748,0.648,0.655,56704789,38705656,-0.065,-9.0278,0.6826,8.4129,0.348,0.348,
502015.SH,长盛中证申万一带一路B,2015-07-03,0.655,0.61,0.654,0.59,0.59,76833447,46290467,-0.065,-9.9237,0.6025,10.7997,0.26,0.26,
502015.SH,长盛中证申万一带一路B,2015-07-06,0.59,0.64,0.649,0.531,0.531,136134008,77727018,-0.059,-10,0.571,17.5185,0.256,0.256,
502015.SH,长盛中证申万一带一路B,2015-07-07,0.531,0.478,0.478,0.478,0.478,10266500,4907387,-0.053,-9.9812,0.478,1.2521,0.23,0.23,
502015.SH,长盛中证申万一带一路B,2015-07-08,0.478,0.43,0.43,0.43,0.43,2938400,1263512,-0.048,-10.0418,0.43,1.9952,1,0.1796,
502015.SH,长盛中证申万一带一路B,2015-07-09,0.43,0.43,0.43,0.43,0.43,--,--,0,0,--,--,1.096,0.1969,
502015.SH,长盛中证申万一带一路B,2015-07-10,0.43,1.206,1.206,1.206,1.206,9727931,11731885,0.776,10.0366,1.206,6.3267,1.196,0.2148,
502015.SH,长盛中证申万一带一路B,2015-07-13,1.206,1.327,1.327,1.208,1.327,32412234,42336121,0.121,10.0332,1.3062,26.3237,1.297,0.233,
502015.SH,长盛中证申万一带一路B,2015-07-14,1.327,1.398,1.428,1.327,1.366,38413458,52899705,0.039,2.939,1.3771,34.6593,1.249,0.2243,
502015.SH,长盛中证申万一带一路B,2015-07-15,1.366,1.331,1.331,1.229,1.234,18071841,22639792,-0.132,-9.6633,1.2528,17.7262,1.129,0.2028,
502015.SH,长盛中证申万一带一路B,2015-07-16,1.234,1.124,1.287,1.111,1.237,12132426,14574592,0.003,0.2431,1.2013,12.6989,1.157,0.2078,
502015.SH,长盛中证申万一带一路B,2015-07-17,1.237,1.236,1.361,1.221,1.354,14590713,18959861,0.117,9.4584,1.2994,16.0992,1.271,0.2283,
502015.SH,长盛中证申万一带一路B,2015-07-20,1.354,1.32,1.429,1.301,1.419,15127532,20932365,0.065,4.8006,1.3837,17.235,1.316,0.2364,
502015.SH,长盛中证申万一带一路B,2015-07-21,1.419,1.362,1.51,1.362,1.478,16878726,24683256,0.059,4.1579,1.4624,18.8487,1.37,0.2461,
502015.SH,长盛中证申万一带一路B,2015-07-22,1.478,1.48,1.509,1.415,1.493,15352717,22506184,0.015,1.0149,1.4659,17.6814,1.372,0.2464,
502015.SH,长盛中证申万一带一路B,2015-07-23,1.493,1.496,1.596,1.461,1.568,14598274,22347266,0.075,5.0234,1.5308,16.7305,1.438,0.2583,
502015.SH,长盛中证申万一带一路B,2015-07-24,1.568,1.57,1.689,1.516,1.526,16149040,26003493,-0.042,-2.6786,1.6102,18.2529,1.405,0.2524,
502015.SH,长盛中证申万一带一路B,2015-07-27,1.526,1.489,1.502,1.373,1.373,8883773,12826737,-0.153,-10.0262,1.4438,10.2101,1.195,0.2146,
502015.SH,长盛中证申万一带一路B,2015-07-28,1.373,1.245,1.339,1.236,1.236,9243899,11568219,-0.137,-9.9782,1.2514,10.5536,1.095,0.1967,
502015.SH,长盛中证申万一带一路B,2015-07-29,1.236,1.232,1.359,1.18,1.346,11459276,14346684,0.11,8.8997,1.252,13.4914,1.231,0.2211,
502015.SH,长盛中证申万一带一路B,2015-07-30,1.346,1.347,1.379,1.256,1.279,9392150,12572142,-0.067,-4.9777,1.3386,11.2276,1.173,0.2107,
502015.SH,长盛中证申万一带一路B,2015-07-31,1.279,1.218,1.307,1.217,1.269,6366178,8035047,-0.01,-0.7819,1.2621,7.8264,1.174,0.2109,
502015.SH,长盛中证申万一带一路B,2015-08-03,1.269,1.25,1.261,1.165,1.23,4199680,5083100,-0.039,-3.0733,1.2104,5.2853,1.148,0.2062,
502015.SH,长盛中证申万一带一路B,2015-08-04,1.23,1.23,1.352,1.227,1.35,5753003,7416841,0.12,9.7561,1.2892,7.2311,1.254,0.2252,
502015.SH,长盛中证申万一带一路B,2015-08-05,1.35,1.348,1.43,1.321,1.347,8250268,11325145,-0.003,-0.2222,1.3727,10.2866,1.24,0.2227,
502015.SH,长盛中证申万一带一路B,2015-08-06,1.347,1.328,1.343,1.287,1.298,3250924,4250025,-0.049,-3.6377,1.3073,4.0999,1.213,0.2179,
502015.SH,长盛中证申万一带一路B,2015-08-07,1.298,1.343,1.39,1.316,1.36,5809801,7865531,0.062,4.7766,1.3538,7.3554,1.285,0.2308,
502015.SH,长盛中证申万一带一路B,2015-08-10,1.36,1.389,1.496,1.389,1.496,10923693,16014284,0.136,10,1.466,14.1019,1.417,0.2545,
502015.SH,长盛中证申万一带一路B,2015-08-11,1.496,1.548,1.555,1.49,1.51,11703259,17852355,0.014,0.9358,1.5254,15.2075,1.429,0.2567,
502015.SH,长盛中证申万一带一路B,2015-08-12,1.51,1.5,1.549,1.48,1.513,7008104,10596248,0.003,0.1987,1.512,9.4579,1.404,0.2522,
502015.SH,长盛中证申万一带一路B,2015-08-13,1.513,1.5,1.55,1.471,1.542,5863560,8873636,0.029,1.9167,1.5134,7.9588,1.452,0.2608,
502015.SH,长盛中证申万一带一路B,2015-08-14,1.542,1.55,1.59,1.535,1.545,8019977,12531677,0.003,0.1946,1.5626,11.1405,1.458,0.2619,
502015.SH,长盛中证申万一带一路B,2015-08-17,1.545,1.545,1.562,1.487,1.547,5656694,8579590,0.002,0.1294,1.5167,8.2011,1.488,0.2673,
502015.SH,长盛中证申万一带一路B,2015-08-18,1.547,1.555,1.569,1.392,1.392,4126027,6156047,-0.155,-10.0194,1.492,6.1173,1.256,0.2256,
