代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150113.SZ,工银瑞信深证100B,2012-11-05,--,1.03,1.03,1.002,1.02,30515604,30738145.9,--,--,1.0073,29.0419,0.9982,0.9982,
150113.SZ,工银瑞信深证100B,2012-11-06,1.02,1.017,1.018,1.002,1.018,3469459,3510918.6,-0.002,-0.1961,1.0119,4.6105,1.0024,1.0024,
150113.SZ,工银瑞信深证100B,2012-11-07,1.018,1.011,1.029,1.01,1.015,5835557,5950556.7,-0.003,-0.2947,1.0197,12.6631,0.9976,0.9976,
150113.SZ,工银瑞信深证100B,2012-11-08,1.015,0.988,1,0.97,0.98,4783014,4727048.1,-0.035,-3.4483,0.9883,8.7549,0.9498,0.9498,
150113.SZ,工银瑞信深证100B,2012-11-09,0.98,0.941,0.976,0.94,0.972,935520,897932.9,-0.008,-0.8163,0.9598,1.9685,0.9406,0.9406,
150113.SZ,工银瑞信深证100B,2012-11-12,0.972,0.961,0.97,0.96,0.968,1257001,1212117.1,-0.004,-0.4115,0.9643,2.9924,0.9495,0.9495,
150113.SZ,工银瑞信深证100B,2012-11-13,0.968,0.955,0.955,0.924,0.928,2617304,2447159.9,-0.04,-4.1322,0.935,6.186,0.9117,0.9117,
150113.SZ,工银瑞信深证100B,2012-11-14,0.928,0.931,0.937,0.914,0.937,11344853,10479716.2,0.009,0.9698,0.9237,27.3708,0.9209,0.9209,
150113.SZ,工银瑞信深证100B,2012-11-15,0.937,0.928,0.928,0.899,0.905,3706003,3383850,-0.032,-3.4152,0.9131,9.1581,0.8953,0.8953,
150113.SZ,工银瑞信深证100B,2012-11-16,0.905,0.891,0.891,0.867,0.883,2713101,2379917.7,-0.022,-2.4309,0.8772,7.0621,0.8799,0.8799,
150113.SZ,工银瑞信深证100B,2012-11-19,0.883,0.874,0.885,0.86,0.885,1241404,1084452.4,0.002,0.2265,0.8736,3.3385,0.8722,0.8722,
150113.SZ,工银瑞信深证100B,2012-11-20,0.885,0.885,0.892,0.884,0.887,514804,456643.4,0.002,0.226,0.887,1.4136,0.872,0.872,
150113.SZ,工银瑞信深证100B,2012-11-21,0.887,0.892,0.912,0.82,0.911,588915,516674.2,0.024,2.7057,0.8773,1.6441,0.8956,0.8956,
150113.SZ,工银瑞信深证100B,2012-11-22,0.911,0.871,0.901,0.87,0.901,190114,168547.3,-0.01,-1.0977,0.8866,0.5397,0.8738,0.8738,
150113.SZ,工银瑞信深证100B,2012-11-23,0.901,0.892,0.91,0.892,0.91,270700,244789.2,0.009,0.9989,0.9043,0.7788,0.8846,0.8846,
150113.SZ,工银瑞信深证100B,2012-11-26,0.91,0.91,0.91,0.91,0.91,--,--,0,0,--,--,0.8619,0.8619,
150113.SZ,工银瑞信深证100B,2012-11-27,0.91,0.91,0.91,0.91,0.91,--,--,0,0,--,--,0.8363,0.8363,
150113.SZ,工银瑞信深证100B,2012-11-28,0.91,0.83,0.83,0.82,0.83,895809,740952.2,-0.08,-8.7912,0.8271,2.6029,0.8133,0.8133,
150113.SZ,工银瑞信深证100B,2012-11-29,0.83,0.83,0.841,0.825,0.83,390402,324197,0,0,0.8304,1.1335,0.8005,0.8005,
150113.SZ,工银瑞信深证100B,2012-11-30,0.83,0.789,0.835,0.789,0.835,124990,102607,0.005,0.6024,0.8209,0.3677,0.8223,0.8223,
150113.SZ,工银瑞信深证100B,2012-12-03,0.835,0.791,0.835,0.791,0.81,42401,33937.1,-0.025,-2.994,0.8004,0.1262,0.7832,0.7832,
150113.SZ,工银瑞信深证100B,2012-12-04,0.81,0.809,0.834,0.807,0.834,49400,39948.6,0.024,2.963,0.8087,0.1473,0.8048,0.8048,
150113.SZ,工银瑞信深证100B,2012-12-05,0.834,0.825,0.894,0.825,0.873,804106,703014.1,0.039,4.6763,0.8743,2.4005,0.8698,0.8698,
150113.SZ,工银瑞信深证100B,2012-12-06,0.873,0.875,0.875,0.856,0.86,145605,126395.9,-0.013,-1.4891,0.8681,0.4351,0.8638,0.8638,
150113.SZ,工银瑞信深证100B,2012-12-07,0.86,0.878,0.892,0.878,0.891,169105,149451.5,0.031,3.6047,0.8838,0.5068,0.8932,0.8932,
150113.SZ,工银瑞信深证100B,2012-12-10,0.891,0.899,0.907,0.89,0.907,554464,499483.6,0.016,1.7957,0.9008,1.9223,0.9153,0.9153,
150113.SZ,工银瑞信深证100B,2012-12-11,0.907,0.901,0.91,0.892,0.905,506419,457068.7,-0.002,-0.2205,0.9026,1.763,0.9039,0.9039,
150113.SZ,工银瑞信深证100B,2012-12-12,0.905,0.905,0.909,0.896,0.906,128300,115496.3,0.001,0.1105,0.9002,0.4522,0.9077,0.9077,
150113.SZ,工银瑞信深证100B,2012-12-13,0.906,0.902,0.902,0.898,0.898,60800,54772,-0.008,-0.883,0.9009,0.2159,0.8893,0.8893,
150113.SZ,工银瑞信深证100B,2012-12-14,0.898,0.903,0.984,0.867,0.98,4088342,3960559.8,0.082,9.1314,0.9687,14.5754,0.9709,0.9709,
150113.SZ,工银瑞信深证100B,2012-12-17,0.98,0.987,0.994,0.967,0.986,723400,709256.3,0.006,0.6122,0.9804,2.579,0.9814,0.9814,
150113.SZ,工银瑞信深证100B,2012-12-18,0.986,0.965,0.997,0.96,0.98,407017,400200.9,-0.006,-0.6085,0.9833,1.464,0.9772,0.9772,
150113.SZ,工银瑞信深证100B,2012-12-19,0.98,1.06,1.06,0.979,0.983,342417,336842,0.003,0.3061,0.9837,1.2427,0.9856,0.9856,
150113.SZ,工银瑞信深证100B,2012-12-20,0.983,0.961,0.997,0.961,0.989,1802339,1769895.6,0.006,0.6104,0.982,6.5947,0.9988,0.9988,
150113.SZ,工银瑞信深证100B,2012-12-21,0.989,0.991,1.005,0.971,0.982,1834936,1829430.8,-0.007,-0.7078,0.997,6.714,0.9924,0.9924,
150113.SZ,工银瑞信深证100B,2012-12-24,0.982,0.997,0.999,0.989,0.989,295513,294675.8,0.007,0.7128,0.9972,1.1226,0.9915,0.9915,
