代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150151.SZ,信诚中证800有色B,2013-09-18,--,0.981,0.998,0.981,0.997,1771326,1750285.6,--,--,0.9881,6.2334,0.997,0.997,
150151.SZ,信诚中证800有色B,2013-09-23,0.997,1.002,1.006,0.995,1.003,6996866,7004973.2,0.006,0.6018,1.0012,29.6002,1.008,1.008,
150151.SZ,信诚中证800有色B,2013-09-24,1.003,0.998,1.001,0.939,0.995,524615,522314.5,-0.008,-0.7976,0.9956,2.8801,0.982,0.982,
150151.SZ,信诚中证800有色B,2013-09-25,0.995,0.997,0.999,0.967,0.999,572035,566572.6,0.004,0.402,0.9905,3.5648,0.981,0.981,
150151.SZ,信诚中证800有色B,2013-09-26,0.999,0.99,0.996,0.97,0.99,463879,456186.4,-0.009,-0.9009,0.9834,2.9072,0.949,0.949,
150151.SZ,信诚中证800有色B,2013-09-27,0.99,0.989,0.99,0.97,0.986,143505,141055.2,-0.004,-0.404,0.9829,0.9098,0.963,0.963,
150151.SZ,信诚中证800有色B,2013-09-30,0.986,0.986,0.986,0.971,0.983,530866,521183.8,-0.003,-0.3043,0.9818,3.3913,0.973,0.973,
150151.SZ,信诚中证800有色B,2013-10-08,0.983,0.982,0.997,0.937,0.997,137416,132172.6,0.014,1.4242,0.9618,0.878,0.977,0.977,
150151.SZ,信诚中证800有色B,2013-10-09,0.997,0.992,0.992,0.976,0.99,218223,214251.9,-0.007,-0.7021,0.9818,1.4361,0.977,0.977,
150151.SZ,信诚中证800有色B,2013-10-10,0.99,0.978,0.998,0.973,0.998,728774,716788.7,0.008,0.8081,0.9836,4.8503,0.967,0.967,
150151.SZ,信诚中证800有色B,2013-10-11,0.998,0.996,1.04,0.996,1.025,977832,992586.6,0.027,2.7054,1.0151,6.5898,0.983,0.983,
150151.SZ,信诚中证800有色B,2013-10-14,1.025,1.025,1.025,1,1.009,600800,607219.7,-0.016,-1.561,1.0107,4.0611,0.968,0.968,
150151.SZ,信诚中证800有色B,2013-10-15,1.009,1.018,1.018,1.003,1.01,481325,487008.2,0.001,0.0991,1.0118,3.2594,0.978,0.978,
150151.SZ,信诚中证800有色B,2013-10-16,1.01,0.966,0.998,0.965,0.992,228604,223330.3,-0.018,-1.7822,0.9769,1.5733,0.944,0.944,
150151.SZ,信诚中证800有色B,2013-10-17,0.992,0.996,1.01,0.961,1,469207,460149.4,0.008,0.8065,0.9807,3.2531,0.936,0.936,
150151.SZ,信诚中证800有色B,2013-10-18,1,1.007,1.009,0.978,0.997,372413,369007.6,-0.003,-0.3,0.9909,2.6142,0.936,0.936,
150151.SZ,信诚中证800有色B,2013-10-21,0.997,0.975,1.007,0.963,0.999,287227,281231.6,0.002,0.2006,0.9791,2.016,0.945,0.945,
150151.SZ,信诚中证800有色B,2013-10-22,0.999,0.999,0.999,0.971,0.985,234019,228742.4,-0.014,-1.4014,0.9775,1.6507,0.941,0.941,
150151.SZ,信诚中证800有色B,2013-10-23,0.985,0.992,0.999,0.976,0.987,391228,387539.8,0.002,0.203,0.9906,2.7762,0.941,0.941,
150151.SZ,信诚中证800有色B,2013-10-24,0.987,0.964,0.983,0.961,0.98,214086,206947.2,-0.007,-0.7092,0.9667,1.5399,0.91,0.91,
150151.SZ,信诚中证800有色B,2013-10-25,0.98,0.97,0.984,0.91,0.961,287726,272972.6,-0.019,-1.9388,0.9487,2.0697,0.87,0.87,
150151.SZ,信诚中证800有色B,2013-10-28,0.961,0.931,0.956,0.93,0.951,151300,141481.6,-0.01,-1.0406,0.9351,1.0887,0.856,0.856,
150151.SZ,信诚中证800有色B,2013-10-29,0.951,0.951,0.967,0.949,0.95,119128,113311,-0.001,-0.1052,0.9512,0.8572,0.83,0.83,
150151.SZ,信诚中证800有色B,2013-10-30,0.95,0.912,0.958,0.912,0.955,80803,74425.4,0.005,0.5263,0.9211,0.5814,0.849,0.849,
150151.SZ,信诚中证800有色B,2013-10-31,0.955,0.917,0.937,0.905,0.933,338702,311454.9,-0.022,-2.3037,0.9196,2.4371,0.839,0.839,
150151.SZ,信诚中证800有色B,2013-11-01,0.933,0.92,0.927,0.911,0.926,137003,125359.9,-0.007,-0.7503,0.915,0.9858,0.861,0.861,
150151.SZ,信诚中证800有色B,2013-11-04,0.926,0.926,0.938,0.901,0.91,131732,121375.7,-0.016,-1.7279,0.9214,0.9501,0.855,0.855,
150151.SZ,信诚中证800有色B,2013-11-05,0.91,0.906,0.919,0.905,0.919,82001,74389.4,0.009,0.989,0.9072,0.5922,0.866,0.866,
150151.SZ,信诚中证800有色B,2013-11-06,0.919,0.906,0.926,0.906,0.916,166599,153294.4,-0.003,-0.3264,0.9201,1.2095,0.854,0.854,
150151.SZ,信诚中证800有色B,2013-11-07,0.916,0.906,0.914,0.9,0.913,48501,43927.7,-0.003,-0.3275,0.9057,0.3554,0.838,0.838,
150151.SZ,信诚中证800有色B,2013-11-08,0.913,0.901,0.901,0.857,0.896,52402,45422.8,-0.017,-1.862,0.8668,0.435,0.798,0.798,
150151.SZ,信诚中证800有色B,2013-11-11,0.896,0.862,0.893,0.862,0.879,130308,113520.9,-0.017,-1.8973,0.8712,1.0806,0.781,0.781,
150151.SZ,信诚中证800有色B,2013-11-12,0.879,0.865,0.877,0.859,0.874,131400,114096.4,-0.005,-0.5688,0.8683,1.0864,0.797,0.797,
150151.SZ,信诚中证800有色B,2013-11-13,0.874,0.872,0.872,0.841,0.855,93506,78946.1,-0.019,-2.1739,0.8443,0.7731,0.763,0.763,
150151.SZ,信诚中证800有色B,2013-11-14,0.855,0.849,0.85,0.826,0.841,141407,118532,-0.014,-1.6374,0.8382,1.1696,0.773,0.773,
150151.SZ,信诚中证800有色B,2013-11-15,0.841,0.879,0.897,0.835,0.856,384551,330908.6,0.015,1.7836,0.8605,3.183,0.807,0.807,
150151.SZ,信诚中证800有色B,2013-11-18,0.856,0.887,0.889,0.863,0.884,979731,863484.3,0.028,3.271,0.8813,8.1501,0.84,0.84,
150151.SZ,信诚中证800有色B,2013-11-19,0.884,0.884,0.971,0.874,0.896,410202,369266.2,0.012,1.3575,0.9002,3.5326,0.83,0.83,
150151.SZ,信诚中证800有色B,2013-11-20,0.896,0.864,0.893,0.863,0.892,24400,21221.5,-0.004,-0.4464,0.8697,0.216,0.838,0.838,
150151.SZ,信诚中证800有色B,2013-11-21,0.892,0.861,0.888,0.861,0.881,46300,40004.3,-0.011,-1.2332,0.864,0.4168,0.818,0.818,
150151.SZ,信诚中证800有色B,2013-11-22,0.881,0.886,0.888,0.864,0.882,83403,72815.1,0.001,0.1135,0.8731,0.7507,0.82,0.82,
150151.SZ,信诚中证800有色B,2013-11-25,0.882,0.855,0.88,0.821,0.821,98604,84412.9,-0.061,-6.9161,0.8561,0.8888,0.803,0.803,
150151.SZ,信诚中证800有色B,2013-11-26,0.821,0.826,0.872,0.826,0.86,233707,198706.1,0.039,4.7503,0.8502,2.1214,0.801,0.801,
150151.SZ,信诚中证800有色B,2013-11-27,0.86,0.866,0.872,0.851,0.869,69937,59868.3,0.009,1.0465,0.856,0.6402,0.815,0.815,
150151.SZ,信诚中证800有色B,2013-11-28,0.869,0.865,0.922,0.851,0.877,594761,535747.9,0.008,0.9206,0.9008,5.4869,0.883,0.883,
150151.SZ,信诚中证800有色B,2013-11-29,0.877,0.91,0.929,0.892,0.91,108904,99232.6,0.033,3.7628,0.9112,1.0258,0.862,0.862,
150151.SZ,信诚中证800有色B,2013-12-02,0.91,0.88,0.916,0.873,0.898,105500,94602.1,-0.012,-1.3187,0.8967,1.0016,0.834,0.834,
150151.SZ,信诚中证800有色B,2013-12-03,0.898,0.922,0.922,0.89,0.91,59399,54162.8,0.012,1.3363,0.9118,0.5638,0.86,0.86,
150151.SZ,信诚中证800有色B,2013-12-04,0.91,0.929,0.93,0.902,0.909,332135,302626.6,-0.001,-0.1099,0.9112,3.1525,0.87,0.87,
150151.SZ,信诚中证800有色B,2013-12-05,0.909,0.915,0.915,0.893,0.913,208976,189241.6,0.004,0.44,0.9056,1.9987,0.865,0.865,
150151.SZ,信诚中证800有色B,2013-12-06,0.913,0.912,0.912,0.894,0.91,27800,25034.6,-0.003,-0.3286,0.9005,0.2679,0.863,0.863,
150151.SZ,信诚中证800有色B,2013-12-09,0.91,0.917,0.917,0.917,0.917,300,275.1,0.007,0.7692,0.917,0.0029,0.857,0.857,
150151.SZ,信诚中证800有色B,2013-12-10,0.917,0.914,0.914,0.914,0.914,9700,8865.8,-0.003,-0.3272,0.914,0.0943,0.857,0.857,
150151.SZ,信诚中证800有色B,2013-12-11,0.914,0.9,0.919,0.885,0.885,35900,31934.6,-0.029,-3.1729,0.8895,0.3506,0.832,0.832,
