代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
150218.SZ,交银国证新能源B,2015-04-09,--,1.197,1.197,1.197,1.197,17896561,21422183.5,--,--,1.197,1.8265,1.04,1.04,
150218.SZ,交银国证新能源B,2015-04-10,1.197,1.294,1.297,1.22,1.286,211935331,269204014.8,0.089,7.4353,1.2702,21.6375,1.084,1.084,
150218.SZ,交银国证新能源B,2015-04-13,1.286,1.286,1.294,1.24,1.269,160010592,203388208.2,-0.017,-1.3219,1.2711,15.4446,1.111,1.111,
150218.SZ,交银国证新能源B,2015-04-14,1.269,1.269,1.284,1.249,1.253,96752083,122127583.4,-0.016,-1.2608,1.2623,8.9468,1.107,1.107,
150218.SZ,交银国证新能源B,2015-04-15,1.253,1.239,1.25,1.195,1.2,84183140,102533796.8,-0.053,-4.2298,1.218,7.8141,1.027,1.027,
150218.SZ,交银国证新能源B,2015-04-16,1.2,1.199,1.25,1.171,1.235,83931279,101909923.5,0.035,2.9167,1.2142,7.7733,1.061,1.061,
150218.SZ,交银国证新能源B,2015-04-17,1.235,1.248,1.27,1.236,1.248,89268711,111905993.9,0.013,1.0526,1.2536,8.2669,1.077,1.077,
150218.SZ,交银国证新能源B,2015-04-20,1.248,1.249,1.249,1.196,1.199,90027969,109363594.6,-0.049,-3.9263,1.2148,8.2818,1.038,1.038,
150218.SZ,交银国证新能源B,2015-04-21,1.199,1.199,1.228,1.199,1.225,53993457,65683389.8,0.026,2.1685,1.2165,4.8972,1.102,1.102,
150218.SZ,交银国证新能源B,2015-04-22,1.225,1.237,1.264,1.235,1.263,99651368,125387478.2,0.038,3.102,1.2583,8.9825,1.152,1.152,
150218.SZ,交银国证新能源B,2015-04-23,1.263,1.265,1.365,1.265,1.333,142203414,187142042.5,0.07,5.5424,1.316,13.1176,1.188,1.188,
150218.SZ,交银国证新能源B,2015-04-24,1.333,1.315,1.356,1.28,1.33,110853080,146061833.6,-0.003,-0.2251,1.3176,10.1827,1.176,1.176,
150218.SZ,交银国证新能源B,2015-04-27,1.33,1.346,1.355,1.301,1.316,96721087,128310117.9,-0.014,-1.0526,1.3266,8.8775,1.189,1.189,
150218.SZ,交银国证新能源B,2015-04-28,1.316,1.318,1.323,1.247,1.256,84621916,107949185.6,-0.06,-4.5593,1.2757,7.8,1.113,1.113,
150218.SZ,交银国证新能源B,2015-04-29,1.256,1.253,1.295,1.228,1.288,70470975,90315593.8,0.032,2.5478,1.2816,6.497,1.163,1.163,
150218.SZ,交银国证新能源B,2015-04-30,1.288,1.295,1.317,1.291,1.294,78845546,102737204.5,0.006,0.4658,1.303,7.3787,1.173,1.173,
150218.SZ,交银国证新能源B,2015-05-04,1.294,1.294,1.327,1.284,1.325,107496422,141512973.8,0.031,2.3957,1.3164,10.3512,1.212,1.212,
150218.SZ,交银国证新能源B,2015-05-05,1.325,1.325,1.328,1.248,1.267,75095652,97236738.2,-0.058,-4.3774,1.2948,7.6851,1.132,1.132,
150218.SZ,交银国证新能源B,2015-05-06,1.267,1.266,1.307,1.248,1.252,54465383,69946429.6,-0.015,-1.1839,1.2842,5.6592,1.112,1.112,
