代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502028.SH,鹏华新丝路B,2015-08-24,--,1.099,1.099,1.038,1.06,3769994,4076916,--,--,1.0814,9.1781,0.998,0.998,
502028.SH,鹏华新丝路B,2015-08-25,1.06,1.06,1.068,1.037,1.051,1543655,1627364,-0.009,-0.8491,1.0542,18.9566,1.012,1.012,
502028.SH,鹏华新丝路B,2015-08-26,1.051,1.056,1.076,1.056,1.061,3458306,3685346,0.01,0.9515,1.0657,52.8502,1.012,1.012,
502028.SH,鹏华新丝路B,2015-08-27,1.061,1.062,1.128,1.062,1.116,1852277,2001628,0.055,5.1838,1.0806,34.2881,1.018,1.018,
502028.SH,鹏华新丝路B,2015-08-28,1.116,1.06,1.116,1.06,1.116,496062,540773,0,0,1.0901,9.561,1.03,1.03,
502028.SH,鹏华新丝路B,2015-08-31,1.116,1.09,1.118,1.056,1.059,81500,88906,-0.057,-5.1075,1.0909,1.6141,1.033,1.033,
502028.SH,鹏华新丝路B,2015-09-01,1.059,1.16,1.16,1.063,1.07,404200,434495,0.011,1.0387,1.075,8.485,1.029,1.029,
502028.SH,鹏华新丝路B,2015-09-02,1.07,1.07,1.076,1.021,1.054,292805,309953,-0.016,-1.4953,1.0586,7.0308,1.027,1.027,
502028.SH,鹏华新丝路B,2015-09-07,1.054,1.053,1.09,1.053,1.068,160889,170961,0.014,1.3283,1.0626,3.9735,1.022,1.022,
502028.SH,鹏华新丝路B,2015-09-08,1.068,1.058,1.1,1.047,1.09,50623,54334,0.022,2.0599,1.0733,1.2916,1.03,1.03,
502028.SH,鹏华新丝路B,2015-09-09,1.09,1.053,1.19,1.053,1.14,197207,221067,0.05,4.5872,1.121,4.9259,1.038,1.038,
502028.SH,鹏华新丝路B,2015-09-10,1.14,1.11,1.197,1.088,1.096,77500,87182,-0.044,-3.8596,1.1249,2.0215,1.03,1.03,
502028.SH,鹏华新丝路B,2015-09-11,1.096,1.096,1.141,1.039,1.091,147555,167467,-0.005,-0.4562,1.1349,3.8622,1.028,1.028,
502028.SH,鹏华新丝路B,2015-09-14,1.091,1.095,1.099,1.095,1.099,52600,57732,0.008,0.7333,1.0976,1.3768,1.015,1.015,
502028.SH,鹏华新丝路B,2015-09-15,1.099,1.041,1.099,1.041,1.08,76600,81741,-0.019,-1.7288,1.0671,2.0104,0.999,0.999,
502028.SH,鹏华新丝路B,2015-09-16,1.08,1.043,1.188,1.043,1.111,138755,149988,0.031,2.8704,1.081,3.6398,1.017,1.017,
502028.SH,鹏华新丝路B,2015-09-17,1.111,1.06,1.108,1.06,1.08,9300,9968,-0.031,-2.7903,1.0718,0.2456,1.009,1.009,
502028.SH,鹏华新丝路B,2015-09-18,1.08,1.073,1.073,1.072,1.072,1100,1180,-0.008,-0.7407,1.0727,0.0288,1.011,1.011,
502028.SH,鹏华新丝路B,2015-09-21,1.072,1.07,1.133,1.07,1.122,38900,42644,0.05,4.6642,1.0962,1.0199,1.017,1.017,
502028.SH,鹏华新丝路B,2015-09-22,1.122,1.061,1.143,1.061,1.133,13200,14921,0.011,0.9804,1.1304,0.3438,1.02,1.02,
502028.SH,鹏华新丝路B,2015-09-23,1.133,1.021,1.14,1.021,1.119,15400,16206,-0.014,-1.2357,1.0523,0.4038,1.01,1.01,
502028.SH,鹏华新丝路B,2015-09-24,1.119,1.119,1.119,1.062,1.085,900,975,-0.034,-3.0384,1.0833,0.0234,1.014,1.014,
502028.SH,鹏华新丝路B,2015-09-25,1.085,1.038,1.1,1.021,1.06,98355,104460,-0.025,-2.3041,1.0621,2.5741,1.008,1.008,
502028.SH,鹏华新丝路B,2015-09-28,1.06,1.06,1.06,1.06,1.06,500,530,0,0,1.06,0.0131,1.008,1.008,
502028.SH,鹏华新丝路B,2015-09-29,1.06,1.069,1.095,1.06,1.09,66105,70928,0.03,2.8302,1.073,1.754,1.001,1.001,
502028.SH,鹏华新丝路B,2015-09-30,1.09,1.05,1.19,1.05,1.19,57110,63441,0.1,9.1743,1.1109,1.5254,0.999,0.999,
502028.SH,鹏华新丝路B,2015-10-08,1.19,1.23,1.27,1.1,1.21,2262929,2540166,0.02,1.6807,1.1225,132.6064,1.004,1.004,
502028.SH,鹏华新丝路B,2015-10-09,1.21,1.107,1.16,1.089,1.089,1400000,1541350,-0.121,-10,1.101,54.3563,1.006,1.006,
502028.SH,鹏华新丝路B,2015-10-12,1.089,1.09,1.154,1.075,1.127,3160979,3514758,0.038,3.4894,1.1119,75.3206,1.01,1.01,
502028.SH,鹏华新丝路B,2015-10-13,1.127,1.12,1.12,1.084,1.089,1772379,1931203,-0.038,-3.3718,1.0896,38.0005,1.032,1.032,
502028.SH,鹏华新丝路B,2015-10-14,1.089,1.09,1.125,1.086,1.087,2601916,2860240,-0.002,-0.1837,1.0993,45.8479,1.011,1.011,
502028.SH,鹏华新丝路B,2015-10-15,1.087,1.089,1.146,1.081,1.135,3165766,3487391,0.048,4.4158,1.1016,72.8516,1.063,1.063,
502028.SH,鹏华新丝路B,2015-10-16,1.135,1.136,1.16,1.101,1.158,3301896,3757918,0.023,2.0264,1.1381,134.4092,1.091,1.091,
502028.SH,鹏华新丝路B,2015-10-19,1.158,1.158,1.158,1.12,1.142,948950,1081934,-0.016,-1.3817,1.1401,38.8134,1.077,1.077,
502028.SH,鹏华新丝路B,2015-10-20,1.142,1.131,1.157,1.131,1.157,725244,829641,0.015,1.3135,1.1439,40.4148,1.107,1.107,
502028.SH,鹏华新丝路B,2015-10-21,1.157,1.158,1.166,1.05,1.05,441595,489944,-0.107,-9.2481,1.1095,25.0863,0.964,0.964,
502028.SH,鹏华新丝路B,2015-10-22,1.05,1.05,1.094,1.043,1.09,354346,378076,0.04,3.8095,1.067,21.2846,1.026,1.026,
