代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502038.SH,大成中证互联网金融B,2015-07-07,--,0.82,0.98,0.802,0.802,3251065,2675863,--,--,0.8231,8.9374,0.8123,0.8123,
502038.SH,大成中证互联网金融B,2015-07-08,0.802,0.722,0.796,0.722,0.768,1837404,1350600,-0.034,-4.2394,0.7351,11.706,0.7269,0.7269,
502038.SH,大成中证互联网金融B,2015-07-09,0.768,0.74,0.842,0.703,0.842,6148187,5151705,0.074,9.6354,0.8379,47.1537,0.7641,0.7641,
502038.SH,大成中证互联网金融B,2015-07-10,0.842,0.85,0.926,0.81,0.926,6166853,5666790,0.084,9.9762,0.9189,52.9008,0.8274,0.8274,
502038.SH,大成中证互联网金融B,2015-07-13,0.926,0.95,1.019,0.95,1.019,2064706,2075211,0.093,10.0432,1.0051,21.7228,0.92,0.92,
502038.SH,大成中证互联网金融B,2015-07-14,1.019,1.121,1.121,1.073,1.111,4443435,4925389,0.092,9.0285,1.1085,55.2467,0.9738,0.9738,
502038.SH,大成中证互联网金融B,2015-07-15,1.111,1,1.1,1,1,1814400,1844286,-0.111,-9.991,1.0165,16.6723,0.8893,0.8893,
502038.SH,大成中证互联网金融B,2015-07-16,1,0.9,0.99,0.9,0.934,3956176,3678728,-0.066,-6.6,0.9299,35.1077,0.8715,0.8715,
502038.SH,大成中证互联网金融B,2015-07-17,0.934,0.933,1.026,0.901,1.02,3884020,3812124,0.086,9.2077,0.9815,34.3898,0.9868,0.9868,
502038.SH,大成中证互联网金融B,2015-07-20,1.02,1.122,1.122,1.109,1.122,4353253,4882336,0.102,10,1.1215,39.7245,1.046,1.046,
502038.SH,大成中证互联网金融B,2015-07-21,1.122,1.145,1.21,1.013,1.123,5227491,6004475,0.001,0.0891,1.1486,48.3181,1.0734,1.0734,
502038.SH,大成中证互联网金融B,2015-07-22,1.123,1.1,1.172,1.1,1.16,4830080,5501613,0.037,3.2947,1.139,43.3767,1.0947,1.0947,
502038.SH,大成中证互联网金融B,2015-07-23,1.16,1.11,1.255,1.11,1.232,4176933,4966571,0.072,6.2069,1.189,35.6957,1.1505,1.1505,
502038.SH,大成中证互联网金融B,2015-07-24,1.232,1.237,1.287,1.2,1.201,4960638,6145985,-0.031,-2.5162,1.239,39.7519,1.099,1.099,
502038.SH,大成中证互联网金融B,2015-07-27,1.201,1.155,1.255,1.081,1.081,1932288,2210186,-0.12,-9.9917,1.1438,15.2128,0.9159,0.9159,
502038.SH,大成中证互联网金融B,2015-07-28,1.081,0.973,1.035,0.973,0.973,1847196,1810963,-0.108,-9.9907,0.9804,14.3874,0.8248,0.8248,
502038.SH,大成中证互联网金融B,2015-07-29,0.973,0.925,1.06,0.877,1,2094544,1987826,0.027,2.7749,0.949,16.1442,0.9054,0.9054,
502038.SH,大成中证互联网金融B,2015-07-30,1,0.968,1.01,0.913,0.92,1206714,1160146,-0.08,-8,0.9614,9.4054,0.8164,0.8164,
502038.SH,大成中证互联网金融B,2015-07-31,0.92,0.918,0.926,0.83,0.855,759868,674968,-0.065,-7.0652,0.8883,6.0608,0.7884,0.7884,
502038.SH,大成中证互联网金融B,2015-08-03,0.855,0.855,0.87,0.77,0.77,1063890,871379,-0.085,-9.9415,0.819,8.6215,0.7071,0.7071,
502038.SH,大成中证互联网金融B,2015-08-04,0.77,0.77,0.847,0.714,0.847,1803986,1454770,0.077,10,0.8064,14.2909,0.7942,0.7942,
502038.SH,大成中证互联网金融B,2015-08-05,0.847,0.868,0.878,0.809,0.817,1063290,904519,-0.03,-3.5419,0.8507,8.283,0.7517,0.7517,
502038.SH,大成中证互联网金融B,2015-08-06,0.817,0.74,0.808,0.74,0.777,769086,602165,-0.04,-4.896,0.783,6.0273,0.7365,0.7365,
502038.SH,大成中证互联网金融B,2015-08-07,0.777,0.821,0.855,0.732,0.855,1780854,1498232,0.078,10.0386,0.8413,13.7737,0.8084,0.8084,
502038.SH,大成中证互联网金融B,2015-08-10,0.855,0.86,0.941,0.86,0.941,1757888,1610588,0.086,10.0585,0.9162,13.4162,0.9094,0.9094,
502038.SH,大成中证互联网金融B,2015-08-11,0.941,1,1,0.935,0.967,2743482,2663031,0.026,2.763,0.9707,20.6409,0.9151,0.9151,
502038.SH,大成中证互联网金融B,2015-08-12,0.967,0.939,0.966,0.88,0.916,1844708,1732878,-0.051,-5.274,0.9394,14.1317,0.8643,0.8643,
502038.SH,大成中证互联网金融B,2015-08-13,0.916,0.93,0.967,0.881,0.961,1863988,1750115,0.045,4.9127,0.9389,14.0771,0.9232,0.9232,
502038.SH,大成中证互联网金融B,2015-08-14,0.961,0.981,1.003,0.966,0.974,2172591,2138974,0.013,1.3528,0.9845,16.0827,0.9425,0.9425,
502038.SH,大成中证互联网金融B,2015-08-17,0.974,0.969,0.974,0.9,0.957,1448941,1364814,-0.017,-1.7454,0.9419,11.1015,0.9325,0.9325,
502038.SH,大成中证互联网金融B,2015-08-18,0.957,0.969,0.99,0.861,0.861,1684000,1572002,-0.096,-10.0313,0.9335,13.7475,0.8065,0.8065,
502038.SH,大成中证互联网金融B,2015-08-19,0.861,0.811,0.94,0.775,0.893,1586360,1323112,0.032,3.7166,0.8341,12.6066,0.8505,0.8505,
502038.SH,大成中证互联网金融B,2015-08-20,0.893,0.89,0.89,0.82,0.832,528400,446759,-0.061,-6.8309,0.8455,4.1991,0.7804,0.7804,
502038.SH,大成中证互联网金融B,2015-08-21,0.832,0.828,0.828,0.749,0.749,628740,491976,-0.083,-9.976,0.7825,5.0294,0.6647,0.6647,
502038.SH,大成中证互联网金融B,2015-08-24,0.749,0.72,0.72,0.675,0.675,168100,114435,-0.074,-9.8798,0.6808,1.357,0.5134,0.5134,
