代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(份),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),单位净值(元),累计净值(元),
502050.SH,易方达上证50B,2015-04-27,--,1.097,1.097,1.097,1.097,20657502,22661280,--,--,1.097,3.6064,1.0404,1.0404,
502050.SH,易方达上证50B,2015-04-28,1.097,1.175,1.2,1.15,1.181,142976781,168860673,0.084,7.6572,1.181,25.1489,1.0254,1.0254,
502050.SH,易方达上证50B,2015-04-29,1.181,1.186,1.198,1.16,1.19,98290519,116121809,0.009,0.7621,1.1814,14.6093,1.0259,1.0259,
502050.SH,易方达上证50B,2015-04-30,1.19,1.198,1.207,1.162,1.163,52618666,62114014,-0.027,-2.2689,1.1805,7.1969,1.0069,1.0069,
502050.SH,易方达上证50B,2015-05-04,1.163,1.173,1.174,1.14,1.161,37956543,43911648,-0.002,-0.172,1.1569,5.2128,1.0187,1.0187,
502050.SH,易方达上证50B,2015-05-05,1.161,1.165,1.165,1.098,1.11,55818152,62961379,-0.051,-4.3928,1.128,7.6817,0.9462,0.9462,
502050.SH,易方达上证50B,2015-05-06,1.11,1.127,1.152,1.075,1.098,46866716,52273067,-0.012,-1.0811,1.1154,6.4703,0.9404,0.9404,
502050.SH,易方达上证50B,2015-05-07,1.098,1.092,1.118,1.078,1.1,66291008,72420976,0.002,0.1821,1.0925,9.0413,0.9143,0.9143,
502050.SH,易方达上证50B,2015-05-08,1.1,1.13,1.139,1.075,1.107,76623210,84165732,0.007,0.6364,1.0984,9.8872,0.9231,0.9231,
502050.SH,易方达上证50B,2015-05-11,1.107,1.126,1.126,1.097,1.116,67773817,75047172,0.009,0.813,1.1073,8.7304,0.9565,0.9565,
502050.SH,易方达上证50B,2015-05-12,1.116,1.111,1.12,1.095,1.115,60491284,66981556,-0.001,-0.0896,1.1073,7.9427,0.9673,0.9673,
502050.SH,易方达上证50B,2015-05-13,1.115,1.116,1.118,1.08,1.091,65077012,71523935,-0.024,-2.1525,1.0991,8.6708,0.9396,0.9396,
502050.SH,易方达上证50B,2015-05-14,1.091,1.094,1.1,1.07,1.075,52447513,56647611,-0.016,-1.4665,1.0801,7.0767,0.932,0.932,
502050.SH,易方达上证50B,2015-05-15,1.075,1.072,1.072,1.022,1.033,65336404,68294351,-0.042,-3.907,1.0453,8.8076,0.8917,0.8917,
502050.SH,易方达上证50B,2015-05-18,1.033,1.026,1.026,1.002,1.006,41460723,42117066,-0.027,-2.6137,1.0158,5.5848,0.8544,0.8544,
502050.SH,易方达上证50B,2015-05-19,1.006,1.01,1.084,1.008,1.08,91003665,96718267,0.074,7.3559,1.0628,12.1596,0.9233,0.9233,
502050.SH,易方达上证50B,2015-05-20,1.08,1.088,1.113,1.062,1.073,75217863,81665850,-0.007,-0.6481,1.0857,10.0785,0.9305,0.9305,
502050.SH,易方达上证50B,2015-05-21,1.073,1.08,1.095,1.065,1.089,40178517,43491970,0.016,1.4911,1.0825,5.4705,0.9468,0.9468,
502050.SH,易方达上证50B,2015-05-22,1.089,1.1,1.168,1.1,1.166,91662683,104488862,0.077,7.0707,1.1399,12.3323,1.004,1.004,
502050.SH,易方达上证50B,2015-05-25,1.166,1.189,1.28,1.183,1.278,153609368,190862104,0.112,9.6055,1.2425,19.8881,1.0626,1.0626,
502050.SH,易方达上证50B,2015-05-26,1.278,1.32,1.34,1.25,1.3,131685959,171917286,0.022,1.7214,1.3055,16.8919,1.0836,1.0836,
502050.SH,易方达上证50B,2015-05-27,1.3,1.299,1.318,1.244,1.26,110121604,139889787,-0.04,-3.0769,1.2703,13.7981,1.0611,1.0611,
502050.SH,易方达上证50B,2015-05-28,1.26,1.24,1.259,1.135,1.138,122716045,146908745,-0.122,-9.6825,1.1971,14.6441,0.9329,0.9329,
502050.SH,易方达上证50B,2015-05-29,1.138,1.1,1.17,1.099,1.119,81286960,91967729,-0.019,-1.6696,1.1314,9.6376,0.925,0.925,
502050.SH,易方达上证50B,2015-06-01,1.119,1.12,1.208,1.09,1.204,76083722,88486023,0.085,7.5961,1.163,9.0577,1.0023,1.0023,
502050.SH,易方达上证50B,2015-06-02,1.204,1.193,1.212,1.166,1.199,74948363,89088862,-0.005,-0.4153,1.1887,8.918,1.0102,1.0102,
502050.SH,易方达上证50B,2015-06-03,1.199,1.199,1.205,1.161,1.185,64711708,76386554,-0.014,-1.1676,1.1804,7.7487,1.0018,1.0018,
502050.SH,易方达上证50B,2015-06-04,1.185,1.195,1.275,1.158,1.266,122429216,148949059,0.081,6.8354,1.2166,14.4819,1.0377,1.0377,
502050.SH,易方达上证50B,2015-06-05,1.266,1.311,1.332,1.221,1.257,133700019,170645571,-0.009,-0.7109,1.2763,15.7852,1.0399,1.0399,
502050.SH,易方达上证50B,2015-06-08,1.257,1.257,1.383,1.228,1.383,210554714,277212582,0.126,10.0239,1.3166,23.997,1.1301,1.1301,
502050.SH,易方达上证50B,2015-06-09,1.383,1.41,1.427,1.335,1.358,186952511,257472737,-0.025,-1.8077,1.3772,20.7485,1.1039,1.1039,
